Date,Country,City,Street,Location,Avg Reliability
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.251582 -25.4642),7
"Jan 30, 2023",BR,Curitiba,R. Itupava,Point(-49.255498 -25.422449),6
"Jan 30, 2023",BR,Curitiba,Av. Silva Jardim - Pista Esq.,Point(-49.278484 -25.443802),6
"Jan 30, 2023",BR,Curitiba,R. José de Alencar,Point(-49.254179 -25.431361),10
"Jan 30, 2023",BR,Curitiba,Av. da Integração,Point(-49.200498 -25.40405),5
"Jan 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.179629 -25.48842),10
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.20929 -25.392916),5
"Jan 30, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.217874 -25.463151),10
"Jan 30, 2023",BR,Curitiba,R. 15 de Novembro,Point(-49.254933 -25.426608),6
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.272479 -25.492417),5
"Jan 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.179166 -25.488626),10
"Jan 30, 2023",BR,Curitiba,Av. Anita Garibaldi,Point(-49.261652 -25.384963),5
"Jan 30, 2023",BR,Curitiba,R. Fernando Simas,Point(-49.287903 -25.433396),7
"Jan 30, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.216292 -25.465139),7
"Jan 30, 2023",BR,Curitiba,R. José Zgoda,Point(-49.221027 -25.413318),5
"Jan 30, 2023",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,Point(-49.253302 -25.436106),10
"Jan 30, 2023",BR,Curitiba,R. Alberto Wierbiski,Point(-49.263207 -25.384745),5
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.276849 -25.497856),10
"Jan 30, 2023",BR,Curitiba,Vd. Colorado,Point(-49.260279 -25.437337),10
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.287379 -25.510363),10
"Jan 30, 2023",BR,São José dos Pinhais,Al. Arpo,Point(-49.178849 -25.550985),5
"Jan 30, 2023",BR,São José dos Pinhais,Al. Arpo,Point(-49.179199 -25.55086),6
"Jan 30, 2023",BR,Curitiba,null,Point(-49.306986 -25.543076),5
"Jan 30, 2023",BR,Curitiba,Av. Sete de Setembro,Point(-49.258865 -25.434665),5
"Jan 30, 2023",BR,Curitiba,R. Brigadeiro Franco,Point(-49.28079 -25.435761),10
"Jan 30, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.17837 -25.568381),5
"Jan 30, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.343134 -25.495903),7
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.249489 -25.458859),8
"Jan 30, 2023",BR,Curitiba,BR-116 N Contorno Leste,Point(-49.294942 -25.546074),10
"Jan 30, 2023",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.278162 -25.499064),5
"Jan 30, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.211184 -25.49713),5
"Jan 30, 2023",BR,Curitiba,Vd. Colorado,Point(-49.258785 -25.438444),10
"Jan 30, 2023",BR,Curitiba,R. Mariano Torres - Pista Dir.,Point(-49.261706 -25.432178),8
"Jan 30, 2023",BR,Curitiba,R. Gabriel Ribeiro,Point(-49.265425 -25.550391),5
"Jan 30, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,Point(-49.207014 -25.571508),7
"Jan 30, 2023",BR,Curitiba,R. Lysimaco Ferreira da Costa,Point(-49.265785 -25.417838),5
"Jan 30, 2023",null,null,null,Point(-49.246871 -25.447823),10
"Jan 30, 2023",BR,Curitiba,R. Luiz Tramontin,Point(-49.3402 -25.46003),6
"Jan 30, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.361325 -25.399589),10
"Jan 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.18065 -25.487966),9
"Jan 30, 2023",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.304202 -25.453091),10
"Jan 30, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.364544 -25.440375),6
"Jan 30, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.283001 -25.4492),6
"Jan 30, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297175 -25.518123),9
"Jan 30, 2023",BR,Curitiba,Av. Silva Jardim - Pista Esq.,Point(-49.27816 -25.443679),5
"Jan 30, 2023",BR,Curitiba,R. Amazonas de Souza Azevedo,Point(-49.224146 -25.410559),9
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.255224 -25.470197),5
"Jan 30, 2023",BR,Curitiba,R. Fagundes Varela,Point(-49.232057 -25.414368),6
"Jan 30, 2023",BR,São José dos Pinhais,Saída 74,Point(-49.16489 -25.495229),5
"Jan 30, 2023",BR,Curitiba,R. Prof. João Soares Barcelos,Point(-49.256892 -25.475916),5
"Jan 30, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.215002 -25.46677),7
"Jan 30, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.253158 -25.468255),5
"Jan 30, 2023",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.209202 -25.393008),5
"Jan 30, 2023",BR,Curitiba,Vd. Colorado,Point(-49.260093 -25.437488),10
"Jan 30, 2023",BR,Pinhais,Av. Ayrton Senna da Silva,Point(-49.17886 -25.439937),5
"Jan 30, 2023",BR,Curitiba,Av. Anita Garibaldi,Point(-49.261615 -25.385529),10
"Jan 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.166443 -25.494276),5
"Jan 30, 2023",BR,Curitiba,Av. Iguaçu,Point(-49.280666 -25.446503),5
"Jan 30, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.198158 -25.388913),5
"Jan 30, 2023",BR,Curitiba,Av. Anita Garibaldi,Point(-49.26168 -25.384258),7
"Jan 30, 2023",BR,Curitiba,R. Izaac Ferreira da Cruz,Point(-49.283775 -25.536067),7
"Jan 30, 2023",null,null,null,Point(-49.143802 -25.543824),5
"Jan 30, 2023",BR,Curitiba,R. Alferes Ângelo Sampaio,Point(-49.286588 -25.438187),5
"Jan 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.179794 -25.488347),8
"Jan 30, 2023",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.30462 -25.450405),5
"Jan 30, 2023",BR,Curitiba,R. Lysimaco Ferreira da Costa,Point(-49.265488 -25.41781),10
"Jan 29, 2023",BR,Curitiba,R. Mauá,Point(-49.261565 -25.418691),5
"Jan 29, 2023",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.159833 -25.34448),6
"Jan 29, 2023",BR,Pinhais,null,Point(-49.20094 -25.430199),5
"Jan 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.245316 -25.453674),6
"Jan 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.247177 -25.454311),5
"Jan 29, 2023",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.387429 -25.427681),5
"Jan 29, 2023",BR,null,BR-376 N Rod. Henrique Herwig,Point(-49.178133 -25.5795),5
"Jan 29, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.361484 -25.40034),10
"Jan 29, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.230182 -25.470722),5
"Jan 29, 2023",BR,Curitiba,R. Recife,Point(-49.248998 -25.408573),7
"Jan 29, 2023",BR,Curitiba,Saída 115 B,Point(-49.301479 -25.543565),5
"Jan 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.093903 -25.526668),5
"Jan 29, 2023",BR,Curitiba,R. Guilherme Pugsley,Point(-49.285 -25.454306),6
"Jan 29, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.303164 -25.543205),6
"Jan 29, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.238252 -25.459665),7
"Jan 29, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.361175 -25.398853),5
"Jan 29, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.326634 -25.52942),10
"Jan 29, 2023",BR,Curitiba,R. Augusto Severo,Point(-49.261647 -25.416997),5
"Jan 29, 2023",BR,Curitiba,R. Raul Pompéia,Point(-49.341351 -25.479506),5
"Jan 29, 2023",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.220297 -25.346581),5
"Jan 29, 2023",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.158702 -25.342784),5
"Jan 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.29212 -25.517085),10
"Jan 29, 2023",null,null,null,Point(-49.250663 -25.328463),5
"Jan 29, 2023",BR,Curitiba,R. Suécia,Point(-49.225002 -25.433108),5
"Jan 29, 2023",BR,Curitiba,null,Point(-49.36497 -25.430696),6
"Jan 29, 2023",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.377047 -25.431153),6
"Jan 29, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.166692 -25.436992),7
"Jan 29, 2023",BR,Curitiba,R. Segesmundo Kozowski,Point(-49.291259 -25.378916),5
"Jan 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.142291 -25.505242),5
"Jan 29, 2023",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.22017 -25.346383),8
"Jan 29, 2023",BR,Curitiba,R. Ivo Leão,Point(-49.261541 -25.42035),5
"Jan 29, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.341584 -25.500202),6
"Jan 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.267134 -25.485993),7
"Jan 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.101345 -25.523366),5
"Jan 29, 2023",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.386085 -25.427443),10
"Jan 29, 2023",BR,Curitiba,R. Rocha Pombo,Point(-49.257975 -25.414737),5
"Jan 29, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.204112 -25.572001),5
"Jan 29, 2023",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.386666 -25.427544),5
"Jan 29, 2023",BR,Curitiba,R. Augusto Severo,Point(-49.260948 -25.417508),5
"Jan 29, 2023",BR,Curitiba,R. Dr. Lubumir Viergbiski,Point(-49.326688 -25.467347),7
"Jan 29, 2023",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.156332 -25.48854),8
"Jan 29, 2023",BR,Curitiba,R. José de Alencar,Point(-49.253319 -25.424141),10
"Jan 29, 2023",BR,Curitiba,R. Nicolau Maeder,Point(-49.259796 -25.415631),5
"Jan 29, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363868 -25.446961),5
"Jan 29, 2023",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.22016 -25.346368),10
"Jan 29, 2023",BR,Curitiba,Av. Senador Salgado Filho,Point(-49.239798 -25.469982),10
"Jan 29, 2023",BR,Almirante Tamandaré,Desvio,Point(-49.285736 -25.334382),8
"Jan 29, 2023",BR,Almirante Tamandaré,R. Prof. Alberto Piekarz,Point(-49.250705 -25.328495),6
"Jan 28, 2023",BR,São José dos Pinhais,R. Margarida de Araújo Franco,Point(-49.20443 -25.543923),6
"Jan 28, 2023",BR,Curitiba,R. José de Alencar,Point(-49.254135 -25.431016),6
"Jan 28, 2023",BR,Curitiba,R. Guararapes,Point(-49.289438 -25.453485),5
"Jan 28, 2023",BR,Curitiba,R. Mário Gomes Cézar,Point(-49.297554 -25.518628),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.253534 -25.469005),10
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.253389 -25.468809),5
"Jan 28, 2023",BR,Curitiba,R. Castro Alves,Point(-49.28947 -25.453182),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.269734 -25.488686),6
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.253236 -25.468467),5
"Jan 28, 2023",BR,Curitiba,R. Comendador Fontana,Point(-49.265334 -25.419124),5
"Jan 28, 2023",BR,Curitiba,R. dos Funcionários,Point(-49.251416 -25.406858),5
"Jan 28, 2023",BR,Curitiba,null,Point(-49.306879 -25.555583),10
"Jan 28, 2023",BR,Colombo,null,Point(-49.219839 -25.352406),10
"Jan 28, 2023",BR,Curitiba,R. Dep. Joaquim José Pedrosa,Point(-49.252237 -25.407687),10
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.254003 -25.469605),6
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.248941 -25.456441),5
"Jan 28, 2023",BR,Curitiba,R. Martim Afonso,Point(-49.295082 -25.432472),5
"Jan 28, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.364278 -25.412674),5
"Jan 28, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.364928 -25.409852),5
"Jan 28, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.190866 -25.432678),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.256306 -25.472593),7
"Jan 28, 2023",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.219823 -25.352344),5
"Jan 28, 2023",BR,Curitiba,R. Martim Afonso,Point(-49.293877 -25.431999),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.271024 -25.490281),5
"Jan 28, 2023",BR,Curitiba,R. Herculano Carlos Franco de Souza,Point(-49.291636 -25.453136),5
"Jan 28, 2023",BR,Curitiba,R. Prof. João Soares Barcelos,Point(-49.251227 -25.487473),10
"Jan 28, 2023",BR,Colombo,R. Nicolau Schleder do Carmo,Point(-49.168245 -25.349577),5
"Jan 28, 2023",BR,Curitiba,R. Niterói,Point(-49.216631 -25.463752),5
"Jan 28, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.290484 -25.452097),5
"Jan 28, 2023",BR,Colombo,Tv. Montevidéu,Point(-49.209655 -25.357962),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.258 -25.473592),5
"Jan 28, 2023",BR,Colombo,Retorno,Point(-49.167974 -25.349476),5
"Jan 28, 2023",BR,Piraquara,R. Araçatuba,Point(-49.074131 -25.417691),5
"Jan 28, 2023",BR,Curitiba,R. Dr. Lubumir Viergbiski,Point(-49.326737 -25.467317),8
"Jan 28, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.310992 -25.540872),5
"Jan 28, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.365272 -25.435257),7
"Jan 28, 2023",BR,Curitiba,R. Herculano Carlos Franco de Souza,Point(-49.291716 -25.452967),8
"Jan 28, 2023",BR,Curitiba,R. José Alcides de Lima,Point(-49.306527 -25.49784),5
"Jan 28, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.341984 -25.498316),8
"Jan 28, 2023",BR,Curitiba,R. Aviador Vicente Wolski,Point(-49.236821 -25.390412),5
"Jan 28, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.211756 -25.496241),7
"Jan 28, 2023",BR,Curitiba,R. Herculano Carlos Franco de Souza,Point(-49.291755 -25.452886),5
"Jan 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.270248 -25.489331),5
"Jan 28, 2023",BR,Curitiba,R. Aviador Vicente Wolski,Point(-49.236619 -25.390507),5
"Jan 28, 2023",BR,Almirante Tamandaré,R. Ver. Wadislau Bugalski,Point(-49.292578 -25.352598),8
"Jan 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.193364 -25.570993),5
