Day,Subtype,# Alerts
"Mar 14, 2022",ACCIDENT_MAJOR,31
"Mar 14, 2022",ACCIDENT_MINOR,66
"Mar 14, 2022",HAZARD_ON_ROAD_CONSTRUCTION,133
"Mar 14, 2022",JAM_HEAVY_TRAFFIC,1173
"Mar 14, 2022",HAZARD_ON_ROAD_POT_HOLE,34
"Mar 14, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,161
"Mar 15, 2022",HAZARD_ON_ROAD_CAR_STOPPED,256
"Mar 15, 2022",HAZARD_ON_ROAD_CONSTRUCTION,197
"Mar 15, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,146
"Mar 15, 2022",,263
"Mar 15, 2022",ACCIDENT_MINOR,50
"Mar 15, 2022",ACCIDENT_MAJOR,24
"Mar 15, 2022",HAZARD_ON_ROAD_POT_HOLE,54
"Mar 15, 2022",JAM_HEAVY_TRAFFIC,1267
"Mar 15, 2022",JAM_STAND_STILL_TRAFFIC,830
"Mar 15, 2022",JAM_MODERATE_TRAFFIC,365
"Mar 16, 2022",JAM_HEAVY_TRAFFIC,1342
"Mar 16, 2022",HAZARD_ON_ROAD_CONSTRUCTION,187
"Mar 16, 2022",ACCIDENT_MAJOR,45
"Mar 16, 2022",ACCIDENT_MINOR,71
"Mar 16, 2022",,309
"Mar 16, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,159
"Mar 16, 2022",JAM_MODERATE_TRAFFIC,431
"Mar 16, 2022",HAZARD_ON_ROAD_POT_HOLE,51
"Mar 16, 2022",JAM_STAND_STILL_TRAFFIC,820
"Mar 16, 2022",HAZARD_ON_ROAD_CAR_STOPPED,290
"Mar 17, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,140
"Mar 17, 2022",JAM_MODERATE_TRAFFIC,358
"Mar 17, 2022",HAZARD_ON_ROAD_CAR_STOPPED,286
"Mar 17, 2022",HAZARD_ON_ROAD_CONSTRUCTION,232
"Mar 17, 2022",,238
"Mar 17, 2022",ACCIDENT_MINOR,56
"Mar 17, 2022",ACCIDENT_MAJOR,33
"Mar 17, 2022",JAM_HEAVY_TRAFFIC,1063
"Mar 17, 2022",HAZARD_ON_ROAD_POT_HOLE,46
"Mar 17, 2022",JAM_STAND_STILL_TRAFFIC,714
"Mar 18, 2022",JAM_HEAVY_TRAFFIC,1206
"Mar 18, 2022",HAZARD_ON_ROAD_POT_HOLE,36
"Mar 18, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,191
"Mar 18, 2022",HAZARD_ON_ROAD_CAR_STOPPED,329
"Mar 18, 2022",ACCIDENT_MAJOR,45
"Mar 18, 2022",ACCIDENT_MINOR,77
"Mar 18, 2022",,243
"Mar 18, 2022",JAM_MODERATE_TRAFFIC,382
"Mar 18, 2022",HAZARD_ON_ROAD_CONSTRUCTION,202
"Mar 18, 2022",JAM_STAND_STILL_TRAFFIC,672
"Mar 19, 2022",ACCIDENT_MINOR,74
"Mar 19, 2022",,129
"Mar 19, 2022",JAM_HEAVY_TRAFFIC,199
"Mar 19, 2022",ACCIDENT_MAJOR,33
"Mar 19, 2022",JAM_MODERATE_TRAFFIC,111
"Mar 19, 2022",HAZARD_ON_ROAD_POT_HOLE,38
"Mar 19, 2022",JAM_STAND_STILL_TRAFFIC,127
"Mar 19, 2022",HAZARD_ON_ROAD_CAR_STOPPED,159
"Mar 19, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,99
"Mar 19, 2022",HAZARD_ON_ROAD_CONSTRUCTION,70
"Mar 20, 2022",HAZARD_ON_ROAD_CAR_STOPPED,94
"Mar 20, 2022",JAM_HEAVY_TRAFFIC,78
"Mar 20, 2022",,99
"Mar 20, 2022",HAZARD_ON_ROAD_CONSTRUCTION,42
"Mar 20, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,84
"Mar 20, 2022",ACCIDENT_MAJOR,46
"Mar 20, 2022",ACCIDENT_MINOR,51
"Mar 20, 2022",JAM_MODERATE_TRAFFIC,61
"Mar 20, 2022",HAZARD_ON_ROAD_POT_HOLE,30
"Mar 20, 2022",JAM_STAND_STILL_TRAFFIC,62
"Mar 21, 2022",HAZARD_ON_ROAD_CONSTRUCTION,215
"Mar 21, 2022",ACCIDENT_MINOR,72
"Mar 21, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,188
"Mar 21, 2022",HAZARD_ON_ROAD_CAR_STOPPED,253
"Mar 21, 2022",,268
"Mar 21, 2022",ACCIDENT_MAJOR,39
"Mar 21, 2022",JAM_HEAVY_TRAFFIC,1136
"Mar 21, 2022",JAM_MODERATE_TRAFFIC,311
"Mar 21, 2022",HAZARD_ON_ROAD_POT_HOLE,46
"Mar 21, 2022",JAM_STAND_STILL_TRAFFIC,648
"Mar 22, 2022",JAM_MODERATE_TRAFFIC,316
"Mar 22, 2022",JAM_STAND_STILL_TRAFFIC,725
"Mar 22, 2022",,263
"Mar 22, 2022",HAZARD_ON_ROAD_CAR_STOPPED,232
"Mar 22, 2022",ACCIDENT_MAJOR,26
"Mar 22, 2022",ACCIDENT_MINOR,61
"Mar 22, 2022",JAM_HEAVY_TRAFFIC,1136
"Mar 22, 2022",HAZARD_ON_ROAD_CONSTRUCTION,260
"Mar 22, 2022",HAZARD_ON_ROAD_POT_HOLE,50
"Mar 22, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,161
"Mar 23, 2022",HAZARD_ON_ROAD_CAR_STOPPED,246
"Mar 23, 2022",HAZARD_ON_ROAD_CONSTRUCTION,308
"Mar 23, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,163
"Mar 23, 2022",,273
"Mar 23, 2022",ACCIDENT_MINOR,35
"Mar 23, 2022",ACCIDENT_MAJOR,19
"Mar 23, 2022",JAM_MODERATE_TRAFFIC,328
"Mar 23, 2022",JAM_HEAVY_TRAFFIC,1204
"Mar 23, 2022",HAZARD_ON_ROAD_POT_HOLE,43
"Mar 23, 2022",JAM_STAND_STILL_TRAFFIC,728
"Mar 24, 2022",JAM_HEAVY_TRAFFIC,1335
"Mar 24, 2022",ACCIDENT_MINOR,73
"Mar 24, 2022",HAZARD_ON_ROAD_CAR_STOPPED,282
"Mar 24, 2022",ACCIDENT_MAJOR,45
"Mar 24, 2022",JAM_MODERATE_TRAFFIC,368
"Mar 24, 2022",HAZARD_ON_ROAD_POT_HOLE,44
"Mar 24, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,172
"Mar 24, 2022",JAM_STAND_STILL_TRAFFIC,887
"Mar 24, 2022",HAZARD_ON_ROAD_CONSTRUCTION,284
"Mar 24, 2022",,281
"Mar 25, 2022",,291
"Mar 25, 2022",HAZARD_ON_ROAD_CONSTRUCTION,240
"Mar 25, 2022",ACCIDENT_MAJOR,29
"Mar 25, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,202
"Mar 25, 2022",ACCIDENT_MINOR,61
"Mar 25, 2022",JAM_MODERATE_TRAFFIC,396
"Mar 25, 2022",HAZARD_ON_ROAD_POT_HOLE,36
"Mar 25, 2022",JAM_HEAVY_TRAFFIC,1269
"Mar 25, 2022",JAM_STAND_STILL_TRAFFIC,816
"Mar 25, 2022",HAZARD_ON_ROAD_CAR_STOPPED,354
"Mar 26, 2022",HAZARD_ON_ROAD_POT_HOLE,35
"Mar 26, 2022",JAM_STAND_STILL_TRAFFIC,93
"Mar 26, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,102
"Mar 26, 2022",HAZARD_ON_ROAD_CAR_STOPPED,131
"Mar 26, 2022",JAM_MODERATE_TRAFFIC,64
"Mar 26, 2022",HAZARD_ON_ROAD_CONSTRUCTION,93
"Mar 26, 2022",,116
"Mar 26, 2022",ACCIDENT_MAJOR,31
"Mar 26, 2022",ACCIDENT_MINOR,31
"Mar 26, 2022",JAM_HEAVY_TRAFFIC,193
"Mar 27, 2022",ACCIDENT_MAJOR,21
"Mar 27, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,67
"Mar 27, 2022",,86
"Mar 27, 2022",ACCIDENT_MINOR,24
"Mar 27, 2022",JAM_MODERATE_TRAFFIC,44
"Mar 27, 2022",JAM_HEAVY_TRAFFIC,95
"Mar 27, 2022",JAM_STAND_STILL_TRAFFIC,77
"Mar 27, 2022",HAZARD_ON_ROAD_POT_HOLE,8
"Mar 27, 2022",HAZARD_ON_ROAD_CAR_STOPPED,84
"Mar 27, 2022",HAZARD_ON_ROAD_CONSTRUCTION,33
"Mar 28, 2022",JAM_MODERATE_TRAFFIC,276
"Mar 28, 2022",HAZARD_ON_ROAD_CONSTRUCTION,222
"Mar 28, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,155
"Mar 28, 2022",,211
"Mar 28, 2022",HAZARD_ON_ROAD_CAR_STOPPED,259
"Mar 28, 2022",ACCIDENT_MINOR,47
"Mar 28, 2022",JAM_HEAVY_TRAFFIC,910
"Mar 28, 2022",ACCIDENT_MAJOR,34
"Mar 28, 2022",HAZARD_ON_ROAD_POT_HOLE,31
"Mar 28, 2022",JAM_STAND_STILL_TRAFFIC,522
"Mar 29, 2022",ACCIDENT_MINOR,65
"Mar 29, 2022",HAZARD_ON_ROAD_CAR_STOPPED,275
"Mar 29, 2022",ACCIDENT_MAJOR,14
"Mar 29, 2022",HAZARD_ON_ROAD_CONSTRUCTION,231
"Mar 29, 2022",,265
"Mar 29, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,146
"Mar 29, 2022",JAM_HEAVY_TRAFFIC,1057
"Mar 29, 2022",JAM_MODERATE_TRAFFIC,363
"Mar 29, 2022",HAZARD_ON_ROAD_POT_HOLE,31
"Mar 29, 2022",JAM_STAND_STILL_TRAFFIC,578
"Mar 30, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,119
"Mar 30, 2022",HAZARD_ON_ROAD_POT_HOLE,44
"Mar 30, 2022",ACCIDENT_MAJOR,23
"Mar 30, 2022",JAM_STAND_STILL_TRAFFIC,546
"Mar 30, 2022",JAM_MODERATE_TRAFFIC,318
"Mar 30, 2022",,225
"Mar 30, 2022",ACCIDENT_MINOR,53
"Mar 30, 2022",JAM_HEAVY_TRAFFIC,1055
"Mar 30, 2022",HAZARD_ON_ROAD_CAR_STOPPED,280
"Mar 30, 2022",HAZARD_ON_ROAD_CONSTRUCTION,232
"Mar 31, 2022",,305
"Mar 31, 2022",ACCIDENT_MAJOR,34
"Mar 31, 2022",ACCIDENT_MINOR,72
"Mar 31, 2022",JAM_HEAVY_TRAFFIC,1456
"Mar 31, 2022",JAM_MODERATE_TRAFFIC,386
"Mar 31, 2022",HAZARD_ON_ROAD_POT_HOLE,60
"Mar 31, 2022",JAM_STAND_STILL_TRAFFIC,867
"Mar 31, 2022",HAZARD_ON_ROAD_CAR_STOPPED,331
"Mar 31, 2022",HAZARD_ON_ROAD_CONSTRUCTION,237
"Mar 31, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,213
