Date,Country,City,Street,Location,Avg Reliability
"Mar 31, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.277802 -25.440449),5
"Mar 31, 2022",BR,Almirante Tamandaré,Av. Francisco Krüger,Point(-49.265898 -25.347123),5
"Mar 31, 2022",BR,São José dos Pinhais,R. David Campista,Point(-49.182358 -25.518553),5
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.301665 -25.537319),6
"Mar 31, 2022",BR,Curitiba,R. Atílio Piotto,Point(-49.199825 -25.47989),8
"Mar 31, 2022",BR,Curitiba,R. Jorge Wendler,Point(-49.262913 -25.509499),5
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.21977 -25.408221),5
"Mar 31, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.293976 -25.42936),6
"Mar 31, 2022",BR,Curitiba,BR-116 N Contorno Leste,Point(-49.292569 -25.546585),5
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.233477 -25.439949),5
"Mar 31, 2022",BR,Curitiba,Av. Cândido Hartmann,Point(-49.319632 -25.422377),5
"Mar 31, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.359946 -25.394434),5
"Mar 31, 2022",BR,Curitiba,R. Paul Garfunkel,Point(-49.33337 -25.537409),6
"Mar 31, 2022",BR,Curitiba,Av. República Argentina,Point(-49.28808 -25.450252),5
"Mar 31, 2022",BR,Curitiba,R. Cleto da Silva,Point(-49.237934 -25.485924),6
"Mar 31, 2022",BR,São José dos Pinhais,R. Nelson Portes de Brito,Point(-49.128196 -25.505688),5
"Mar 31, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.214215 -25.385171),6
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.234311 -25.44555),5
"Mar 31, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.252866 -25.470171),6
"Mar 31, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.227553 -25.428563),10
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.227715 -25.426422),10
"Mar 31, 2022",BR,Curitiba,R. Olívio Domingos Leonardi,Point(-49.264239 -25.548672),7
"Mar 31, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.227353 -25.425575),10
"Mar 31, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.265133 -25.435297),5
"Mar 31, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.215488 -25.384716),8
"Mar 31, 2022",BR,Curitiba,R. 15 de Novembro,Point(-49.255417 -25.426568),6
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.244084 -25.453273),5
"Mar 30, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.250276 -25.478083),5
"Mar 30, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.294628 -25.470752),6
"Mar 30, 2022",BR,Curitiba,R. Renato Polatti,Point(-49.331194 -25.46085),8
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.267614 -25.486478),5
"Mar 30, 2022",BR,Curitiba,R. Djalma Ferreira Maciel,Point(-49.281827 -25.478959),6
"Mar 30, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.235664 -25.469465),7
"Mar 30, 2022",BR,Curitiba,R. Carlos Klemtz,Point(-49.325537 -25.477928),8
"Mar 30, 2022",BR,Curitiba,R. Cândido Xavier,Point(-49.291023 -25.452249),5
"Mar 30, 2022",BR,Curitiba,R. Sinke Ferreira,Point(-49.228302 -25.461779),5
"Mar 30, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.308224 -25.437567),6
"Mar 30, 2022",BR,Curitiba,R. Pres. Pádua Fleury,Point(-49.25079 -25.476879),5
"Mar 30, 2022",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,Point(-49.297181 -25.532087),9
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.24318 -25.452962),6
"Mar 30, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.361819 -25.451424),5
"Mar 30, 2022",BR,Curitiba,Av. Manoel Ribas,Point(-49.28312 -25.422646),6
"Mar 30, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.361029 -25.451378),6
"Mar 30, 2022",BR,Piraquara,BR-116 Contorno Leste,Point(-49.120527 -25.501181),5
"Mar 30, 2022",BR,Curitiba,R. Prof. Luiz César,Point(-49.278025 -25.453296),6
"Mar 30, 2022",BR,Curitiba,null,Point(-49.282483 -25.422834),5
"Mar 30, 2022",BR,Curitiba,R. Pe. Oswaldo Gomes,Point(-49.244314 -25.458426),6
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.253084 -25.468056),5
"Mar 30, 2022",BR,Curitiba,R. Odorico José Chiamulera,Point(-49.335293 -25.514573),5
"Mar 30, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.307911 -25.43744),6
"Mar 30, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.362218 -25.451452),7
"Mar 30, 2022",BR,São José dos Pinhais,null,Point(-49.150048 -25.558958),5
"Mar 30, 2022",BR,Pinhais,R. Tanagra,Point(-49.176313 -25.40224),5
"Mar 30, 2022",BR,Curitiba,null,Point(-49.302893 -25.544647),9
"Mar 30, 2022",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.186441 -25.365136),6
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.283671 -25.505345),8
"Mar 30, 2022",BR,Curitiba,Av. Anita Garibaldi,Point(-49.262516 -25.378932),8
"Mar 30, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.282143 -25.550092),7
"Mar 30, 2022",BR,Curitiba,Av. Nossa Sra. da Luz,Point(-49.241006 -25.410526),5
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.227897 -25.426849),6
"Mar 30, 2022",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.259 -25.47593),6
"Mar 30, 2022",BR,Curitiba,R. João Alencar Guimarães,Point(-49.304338 -25.45525),6
"Mar 30, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.363428 -25.4518),5
"Mar 30, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.30224 -25.458722),10
"Mar 30, 2022",BR,Colombo,Av. Santos Dumont,Point(-49.209141 -25.33849),5
"Mar 30, 2022",BR,Curitiba,R. Visc. de Nácar,Point(-49.282572 -25.42295),10
"Mar 30, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.235865 -25.46961),5
"Mar 30, 2022",BR,Curitiba,R. Maj. Heitor Guimarães,Point(-49.306886 -25.442794),5
"Mar 30, 2022",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.267547 -25.486517),10
"Mar 30, 2022",BR,Curitiba,R. Cândido Xavier,Point(-49.292718 -25.447055),5
"Mar 30, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.237139 -25.47096),7
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.249175 -25.456967),7
"Mar 30, 2022",BR,Curitiba,R. Canadá,Point(-49.246232 -25.401209),5
"Mar 30, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.308165 -25.437543),5
"Mar 30, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.274236 -25.554586),9
"Mar 30, 2022",BR,Curitiba,R. Anne Frank,Point(-49.240226 -25.49331),9
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.218965 -25.407362),10
"Mar 30, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.30876 -25.437785),5
"Mar 30, 2022",BR,Curitiba,null,Point(-49.261847 -25.471953),5
"Mar 30, 2022",BR,Curitiba,R. Maestro Francisco Antonello,Point(-49.276862 -25.490962),8
"Mar 30, 2022",BR,Curitiba,R. Canadá,Point(-49.246363 -25.401353),7
"Mar 30, 2022",BR,Curitiba,R. Prof. Algacyr Munhoz Mader,Point(-49.313267 -25.494181),5
"Mar 30, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.250995 -25.476616),6
"Mar 30, 2022",BR,Curitiba,R. Pe. João Wislinski,Point(-49.219386 -25.376094),7
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.25882 -25.475699),5
"Mar 30, 2022",BR,Curitiba,null,Point(-49.304764 -25.452232),8
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.298209 -25.527712),5
"Mar 30, 2022",BR,Curitiba,Av. Pref. Erasto Gaertner,Point(-49.226885 -25.39278),8
"Mar 30, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.235903 -25.469643),7
"Mar 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.284214 -25.442826),9
"Mar 30, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.346309 -25.445496),8
"Mar 30, 2022",BR,Curitiba,R. Prof. João Falarz,Point(-49.344046 -25.44244),6
"Mar 30, 2022",BR,Curitiba,R. Ver. Elias Karam,Point(-49.33166 -25.480469),5
"Mar 30, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.361939 -25.451851),10
"Mar 30, 2022",BR,Curitiba,Av. Nossa Sra. da Luz,Point(-49.241121 -25.409965),5
"Mar 30, 2022",BR,Curitiba,R. São Luiz,Point(-49.256347 -25.407648),10
"Mar 30, 2022",BR,Curitiba,null,Point(-49.304452 -25.45236),5
"Mar 30, 2022",BR,Curitiba,R. Canadá,Point(-49.246325 -25.401312),5
"Mar 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.282816 -25.504628),10
"Mar 30, 2022",BR,Curitiba,null,Point(-49.228264 -25.42829),5
"Mar 30, 2022",BR,Curitiba,R. Omar Raymundo Picheth,Point(-49.282669 -25.506479),8
"Mar 30, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.261785 -25.561443),6
"Mar 29, 2022",BR,Curitiba,R. Mariano Torres - Pista Esq.,Point(-49.261837 -25.432199),5
"Mar 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.225268 -25.421437),10
"Mar 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.256475 -25.472786),6
"Mar 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.227184 -25.42518),6
"Mar 29, 2022",BR,Curitiba,R. Prof. João Mazzarotto,Point(-49.294073 -25.497646),5
"Mar 29, 2022",BR,Curitiba,R. Prof. Francisco Basseti Jr.,Point(-49.319995 -25.419072),6
"Mar 29, 2022",BR,Curitiba,R. João Bettega,Point(-49.32828 -25.504461),7
"Mar 29, 2022",BR,Curitiba,R. Nicola Pellanda,Point(-49.287812 -25.566241),5
"Mar 29, 2022",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.304798 -25.446675),5
"Mar 29, 2022",BR,Curitiba,R. Eduardo Carlos Pereira,Point(-49.289265 -25.477622),8
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.351077 -25.476698),5
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.341771 -25.501035),10
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.3588 -25.460983),10
"Mar 29, 2022",BR,Curitiba,R. Engenheiros Rebouças,Point(-49.269025 -25.445505),5
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.352271 -25.474167),10
"Mar 29, 2022",BR,Pinhais,R. Getúlio Vargas,Point(-49.154779 -25.427137),5
"Mar 29, 2022",BR,Almirante Tamandaré,R. Prof. Antônio Rodrigues Dias,Point(-49.275738 -25.341042),5
"Mar 29, 2022",BR,São José dos Pinhais,R. Quirino Zagonel,Point(-49.192818 -25.554146),6
"Mar 29, 2022",BR,Curitiba,R. Engenheiros Rebouças,Point(-49.269082 -25.445527),10
"Mar 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.280703 -25.502402),10
"Mar 29, 2022",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.234303 -25.445078),5
"Mar 29, 2022",BR,Curitiba,null,Point(-49.225891 -25.423003),9
"Mar 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.284715 -25.443021),6
"Mar 29, 2022",BR,Curitiba,R. Mateus Leme,Point(-49.271582 -25.412379),5
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.350644 -25.477714),5
"Mar 29, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.303651 -25.43329),7
"Mar 29, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.244467 -25.451495),5
"Mar 29, 2022",BR,Curitiba,R. Cel. Luiz José dos Santos,Point(-49.236855 -25.49435),7
"Mar 29, 2022",BR,Curitiba,R. Eduardo Carlos Pereira,Point(-49.289221 -25.477533),10
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.322884 -25.531576),5
"Mar 29, 2022",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.304751 -25.447415),9
"Mar 29, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.277021 -25.553174),5
"Mar 29, 2022",BR,Curitiba,R. Augusto Stresser,Point(-49.256982 -25.417156),10
"Mar 29, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,Point(-49.268696 -25.440239),8
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.34184 -25.500719),10
"Mar 29, 2022",BR,Curitiba,R. Engenheiros Rebouças,Point(-49.268405 -25.44527),6
"Mar 29, 2022",BR,Curitiba,BR-116 N Contorno Leste,Point(-49.298499 -25.545363),5
"Mar 29, 2022",BR,Curitiba,R. Iapó,Point(-49.254038 -25.450689),10
"Mar 29, 2022",BR,Colombo,Tv. Montevidéu,Point(-49.209794 -25.35819),6
"Mar 29, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.263288 -25.448889),6
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.360992 -25.455706),5
"Mar 29, 2022",BR,Curitiba,R. Iapó,Point(-49.253899 -25.451916),8
"Mar 29, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.175694 -25.509823),6
"Mar 29, 2022",BR,Araucária,PR-421,Point(-49.351858 -25.529078),5
"Mar 29, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.227886 -25.521564),10
"Mar 29, 2022",BR,Curitiba,Av. Vicente Machado,Point(-49.281895 -25.435221),6
"Mar 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.263877 -25.434962),6
"Mar 29, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.210262 -25.472689),6
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.341314 -25.503139),10
"Mar 29, 2022",BR,Curitiba,R. Waldemar Loureiro de Campos,Point(-49.255177 -25.510466),10
"Mar 29, 2022",BR,Curitiba,R. Engenheiros Rebouças,Point(-49.268258 -25.445214),10
"Mar 29, 2022",BR,Curitiba,R. Amintas de Barros,Point(-49.25995 -25.425585),8
"Mar 29, 2022",BR,Curitiba,R. Amintas de Barros,Point(-49.263759 -25.427125),5
"Mar 29, 2022",BR,Curitiba,R. Alcino Guanabara,Point(-49.251524 -25.482642),5
"Mar 29, 2022",BR,Curitiba,Vd. do Capanema,Point(-49.255102 -25.434406),8
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.346654 -25.486332),6
"Mar 29, 2022",BR,Curitiba,R. Nicola Pellanda,Point(-49.293427 -25.553762),5
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.322572 -25.531726),10
"Mar 29, 2022",BR,Curitiba,R. Renato Polatti,Point(-49.325283 -25.461199),7
"Mar 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.28551 -25.508441),10
"Mar 29, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.218413 -25.486831),6
"Mar 29, 2022",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.22563 -25.421918),5
"Mar 29, 2022",BR,Curitiba,Av. Anibal Khury,Point(-49.336871 -25.516815),6
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.320184 -25.53286),5
"Mar 29, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.305972 -25.434213),5
"Mar 29, 2022",BR,Curitiba,R. Renato Polatti,Point(-49.325584 -25.461177),8
"Mar 29, 2022",BR,Curitiba,R. Engenheiros Rebouças,Point(-49.267728 -25.445013),5
"Mar 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.183385 -25.569381),7
"Mar 29, 2022",BR,São José dos Pinhais,R. Barão do Cerro Azul,Point(-49.197019 -25.539313),9
"Mar 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.263649 -25.434875),8
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.341733 -25.501213),10
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.341942 -25.500251),10
"Mar 29, 2022",BR,Curitiba,Av. Pref. Erasto Gaertner,Point(-49.231762 -25.395979),6
"Mar 29, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.21084 -25.471953),10
"Mar 29, 2022",BR,Curitiba,R. Mateus Leme,Point(-49.270918 -25.421211),5
"Mar 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.311773 -25.539669),10
"Mar 29, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.23685 -25.461915),5
"Mar 29, 2022",BR,Curitiba,R. Brig. Franco,Point(-49.274828 -25.444971),10
"Mar 29, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.344116 -25.442637),6
"Mar 28, 2022",BR,Curitiba,null,Point(-49.235776 -25.444006),10
"Mar 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.233826 -25.441724),6
"Mar 28, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.283638 -25.469906),10
"Mar 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.270528 -25.437433),10
"Mar 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.250089 -25.458827),6
"Mar 28, 2022",BR,Curitiba,R. Des. Antônio de Paula,Point(-49.233969 -25.51072),6
"Mar 28, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,Point(-49.242596 -25.444066),10
"Mar 28, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.293929 -25.429341),8
"Mar 28, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.32126 -25.43037),5
"Mar 28, 2022",BR,null,BR-476 Rod. do Xisto,Point(-49.319601 -25.547172),10
"Mar 28, 2022",BR,Colombo,null,Point(-49.238959 -25.357063),5
"Mar 28, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.321885 -25.430537),10
"Mar 28, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.264148 -25.451443),10
"Mar 28, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.323307 -25.430903),10
"Mar 28, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.29455 -25.429605),9
"Mar 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.273056 -25.493131),5
