Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Apr 29, 2022",BR,São José dos Pinhais,R. David Campista,null,673,313.5,16
"Apr 29, 2022",BR,Curitiba,Av. Cândido de Abreu,null,803.5833333333334,945.5833333333334,3210
"Apr 29, 2022",BR,Curitiba,R. Leão Sallum,null,544,685,16
"Apr 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4315.25,498.625,1276
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1448.75,579.5,554
"Apr 29, 2022",BR,Curitiba,Av. Paraná,ACCIDENT,863.25,458.6666666666667,792
"Apr 29, 2022",BR,Curitiba,Av. Florianópolis,null,716,918,20
"Apr 28, 2022",BR,Curitiba,R. Barão do Rio Branco,null,608.3333333333334,797.6666666666666,336
"Apr 28, 2022",BR,Curitiba,R. Frederico Cantarelli,null,881,678.3333333333334,396
"Apr 28, 2022",BR,Curitiba,R. Eduardo Sprada,HAZARD,565,246.11111111111111,704
"Apr 28, 2022",BR,Curitiba,R. Saldanha Marinho,null,582,519,40
"Apr 28, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,535,220.625,32
"Apr 28, 2022",BR,Curitiba,R. Mateus Leme,null,1591.7899159663866,802.2352941176471,51207
"Apr 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,741.5,1132,2326
"Apr 28, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,null,1087.6129032258063,583.8387096774194,3202
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1486.304761904762,995.0857142857143,7518
"Apr 28, 2022",BR,Curitiba,R. Carneiro Lobo,null,732,618.0833333333334,2384
"Apr 28, 2022",BR,Curitiba,R. Holanda,null,534.9047619047619,708.3333333333334,3288
"Apr 28, 2022",BR,Curitiba,R. Hugo Kinzelmann,null,505,662,438
"Apr 28, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,1974.111111111111,532.5833333333334,3588
"Apr 28, 2022",BR,Curitiba,R. Des. Ernani Guarita Cartaxo,null,520,1220,6
"Apr 28, 2022",BR,Curitiba,BR-376 Contorno Sul,null,3563.5,720.5625,5836
"Apr 28, 2022",BR,Curitiba,Av. Jornalista Aderbal Gaertner Stresser,null,606.6666666666666,436,72
"Apr 28, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,545,564.5,30
"Apr 28, 2022",BR,Pinhais,Av. Maringá,null,636,444.9166666666667,82
"Apr 28, 2022",BR,Curitiba,R. Raul Pompéia,null,573,595,80
"Apr 28, 2022",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,null,584,480,32
"Apr 28, 2022",BR,Curitiba,R. Da. Branca do Nascimento Miranda,null,522,421,32
"Apr 28, 2022",BR,Curitiba,R. Holanda,HAZARD,534,755.1547619047619,6750
"Apr 28, 2022",BR,Curitiba,Av. República Argentina,null,787.5,599.5,56
"Apr 28, 2022",BR,Curitiba,R. José Kormann,null,587,529,82
"Apr 28, 2022",BR,Curitiba,R. Eng. Costa Barros,null,621,442,16
"Apr 28, 2022",BR,Curitiba,Av. Cândido Hartmann,null,943.8095238095239,771.1904761904761,3062
"Apr 28, 2022",BR,Curitiba,R. Raposo Tavares,null,820.6458333333334,398.875,1167
"Apr 28, 2022",BR,Curitiba,R. Nilo Peçanha,null,1041.141129032258,438.9596774193548,26529
"Apr 28, 2022",BR,Curitiba,Al. Júlia da Costa,null,790.6060606060606,618.7272727272727,3018
"Apr 28, 2022",BR,Curitiba,R. Nicola Pellanda,null,579,451,24
"Apr 28, 2022",BR,Curitiba,R. Eduardo Sprada,null,592.421052631579,399.05263157894734,1354
"Apr 28, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1388.6666666666667,536.0833333333334,7610
"Apr 28, 2022",BR,Curitiba,Marg. BR-277,null,889,1082,604
"Apr 28, 2022",BR,Colombo,R. Pres. Faria,null,726,1220,4
"Apr 28, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,2608.0588235294117,754.3529411764706,1634
"Apr 28, 2022",BR,Curitiba,R. Eça de Queiroz,null,672,546.5,312
"Apr 28, 2022",BR,Curitiba,R. Santo Antônio,null,661,1046,22
"Apr 28, 2022",BR,Curitiba,R. João Alencar Guimarães,null,757,625,444
"Apr 28, 2022",BR,Curitiba,R. Amauri Lange Silvério,null,1293.5217391304348,769.8695652173913,10004
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,null,1692.2175226586103,1046.7401812688822,30588
"Apr 28, 2022",BR,Curitiba,Av. Paraná,null,600,389.125,364
"Apr 28, 2022",BR,Curitiba,R. Des. Westphalen,null,603,852,12
"Apr 28, 2022",BR,Curitiba,R. México,null,507,551,74
"Apr 28, 2022",BR,Curitiba,R. Celestino Messing de Siqueira,null,603,580.375,98
"Apr 28, 2022",BR,Curitiba,Est. do Ganchinho,null,859.7931034482758,890.2413793103449,916
"Apr 28, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,ACCIDENT,1210.142857142857,756.0714285714286,1743
"Apr 28, 2022",BR,Pinhais,Av. Camilo di Lellis,null,672,742,14
"Apr 28, 2022",BR,Curitiba,Av. Des. Hugo Simas,null,930.8695652173913,509.5652173913044,4040
"Apr 28, 2022",BR,Curitiba,R. Alferes Poli,null,525,577.7,504
"Apr 28, 2022",BR,Curitiba,R. Camões,null,566,1944.5,104
"Apr 28, 2022",BR,Curitiba,R. Des. Otávio do Amaral,null,539,1189,36
"Apr 27, 2022",BR,Curitiba,Al. Princesa Izabel,null,755,457.3333333333333,54
"Apr 27, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,ACCIDENT,599,342.2,754
"Apr 27, 2022",BR,Curitiba,R. Dr. Reynaldo Machado,null,537,508.3333333333333,30
"Apr 27, 2022",BR,Curitiba,Av. Paraná,null,511,619,54
"Apr 27, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4293.606407322654,1318.0869565217392,20236
"Apr 27, 2022",BR,Curitiba,R. Samuel Cézar,null,640,755.6666666666666,24
"Apr 27, 2022",BR,Piraquara,BR-116 Contorno Leste,null,1843.2,329.925,2586
"Apr 27, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3518.671328671329,2019.7902097902097,5251
"Apr 27, 2022",BR,Curitiba,R. Holanda,HAZARD,534.325925925926,784.2246913580246,14241
"Apr 27, 2022",BR,Curitiba,R. Pe. Agostinho,null,1596.030303030303,697.969696969697,14486
"Apr 27, 2022",BR,Curitiba,BR-116 Contorno Leste,null,6399.125,678.4375,2208
"Apr 27, 2022",BR,Curitiba,R. Mamoré,null,552,743,8
"Apr 27, 2022",BR,Curitiba,Av. Cândido Hartmann,null,1281.125,991.46875,3591
"Apr 27, 2022",BR,São José dos Pinhais,R. Cap. Tobias Pereira da Cruz,null,740,904.1428571428571,63
"Apr 27, 2022",BR,Curitiba,Av. Três Marias,null,613,560.6666666666666,12
"Apr 27, 2022",BR,Curitiba,R. Eduardo Sprada,null,855.4,386.4,80
"Apr 27, 2022",BR,Campina Grande do Sul,R. Marcos Nicolau Strapassoni,null,500,811,8
"Apr 27, 2022",BR,Curitiba,R. Via Veneto,null,604,927,40
"Apr 27, 2022",BR,Curitiba,R. Mateus Leme,null,1253.5,353.1666666666667,874
"Apr 27, 2022",BR,Pinhais,Est. da Graciosa,null,595,446,52
"Apr 27, 2022",BR,Curitiba,Av. Munhoz da Rocha,null,971.7,545.7,5470
"Apr 27, 2022",BR,Curitiba,R. Brig. Franco,null,1188.75,583.25,3796
"Apr 27, 2022",BR,Curitiba,Av. República Argentina,null,926.875,808,92
"Apr 27, 2022",BR,Curitiba,R. Brasílio Cuman,null,627,1969,66
"Apr 27, 2022",BR,Curitiba,R. Castro,null,639,492.25,32
"Apr 27, 2022",BR,Curitiba,R. México,null,507,564.1538461538462,946
"Apr 27, 2022",BR,Curitiba,PR-418 Contorno Norte,null,3455.0398230088495,502.27433628318585,13122
"Apr 27, 2022",BR,Curitiba,R. Holanda,null,534,443.6666666666667,198
"Apr 27, 2022",BR,Curitiba,R. Carneiro Lobo,null,514,1197,36
"Apr 27, 2022",BR,Curitiba,R. Nova Esperança,null,793,1116,10
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,null,1205.485576923077,328.99038461538464,20794
"Apr 27, 2022",BR,Curitiba,Al. Júlia da Costa,null,802.75,646.775,3073
"Apr 27, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,1082.1,720.525,4625
"Apr 27, 2022",BR,Curitiba,R. Gen. Carneiro,null,811,884.5,106
"Apr 27, 2022",BR,Curitiba,R. Pe. Anchieta,null,1185.7857142857142,361.2142857142857,1296
"Apr 27, 2022",BR,Curitiba,R. Camões,null,566,557.6666666666666,24
"Apr 27, 2022",BR,Pinhais,Av. Maringá,null,753.578947368421,372,920
"Apr 27, 2022",BR,Curitiba,R. Dr. Aluízio França,null,513,947.2727272727273,1152
"Apr 27, 2022",BR,Curitiba,R. Buenos Aires,null,532,1011,112
"Apr 27, 2022",BR,Curitiba,R. Brig. Arthur Carlos Peralta,null,706,694,16
"Apr 27, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,HAZARD,1017,442.3333333333333,284
"Apr 27, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,null,1040.3333333333333,322.5,5678
"Apr 27, 2022",BR,Curitiba,R. Prof. Benedito Conceição,null,543,951,32
"Apr 26, 2022",BR,Curitiba,BR-376 Contorno Sul,null,11693.44,1002.52,6178
"Apr 26, 2022",BR,Curitiba,R. Curupaitis,null,575,718,10
"Apr 26, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,null,779.2727272727273,265.3636363636364,1128
"Apr 26, 2022",BR,Curitiba,R. Des. Isaías Beviláqua,null,642,453,46
"Apr 26, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,1529,460,40
"Apr 26, 2022",BR,Curitiba,R. Dias da Rocha Filho,null,726,524.3333333333334,34
"Apr 26, 2022",BR,São José dos Pinhais,R. Ten. Djalma Dutra,null,648,827,10
"Apr 26, 2022",BR,Quatro Barras,BR-116 Contorno Leste,null,3715.6666666666665,168.66666666666666,190
"Apr 26, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,2034.4,741.2,68
"Apr 26, 2022",BR,Piraquara,R. Betonex,null,2388.75,470.5,80
"Apr 26, 2022",BR,Curitiba,BR-116 Contorno Leste,null,6901.4473684210525,777.2631578947369,10050
"Apr 26, 2022",BR,Curitiba,R. Alferes Poli,null,525,596.6666666666666,198
"Apr 26, 2022",BR,Curitiba,R. João Bettega,null,943.6,372.6,114
"Apr 26, 2022",BR,Curitiba,R. Augusto Stresser,null,1022,618,568
"Apr 26, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,3762,628,1954
"Apr 26, 2022",BR,Curitiba,R. Holanda,HAZARD,538.1897810218978,661.3175182481751,9117
"Apr 26, 2022",BR,Curitiba,R. Ubaldino do Amaral,null,667.3333333333334,311.1111111111111,1548
"Apr 26, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,null,1141.2424242424242,441.6212121212121,9772
"Apr 26, 2022",BR,Curitiba,R. Mamoré,null,553,812,6
"Apr 26, 2022",BR,Curitiba,R. João Alves de Araújo,null,676,607,12
"Apr 26, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,ACCIDENT,580,439.1666666666667,168
"Apr 26, 2022",BR,Curitiba,R. Ildefonso Stockler de França,null,862,1005,6
"Apr 26, 2022",BR,Curitiba,Av. Sen. Salgado Filho,null,818.2,489.2,1110
"Apr 26, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,null,928.4545454545455,317.09090909090907,882
"Apr 26, 2022",BR,Curitiba,R. André de Barros,null,953.3777777777777,639.3444444444444,9152
"Apr 26, 2022",BR,São José dos Pinhais,R. Mal. Hermes,null,1186,383.75,12
"Apr 26, 2022",BR,Curitiba,R. Saldanha Marinho,null,540,597.3333333333334,150
"Apr 26, 2022",BR,Curitiba,Marg. Linha Verde,null,678.7333333333333,471.7,515
"Apr 26, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4934.64406779661,440.49152542372883,11030
"Apr 26, 2022",BR,Curitiba,R. Dep. Joaquim José Pedrosa,ACCIDENT,1266,512.5,2488
"Apr 26, 2022",BR,Curitiba,Av. Linha Verde,null,1542.404761904762,331.2142857142857,5464
"Apr 26, 2022",BR,Curitiba,R. Said João Sallum,null,601,837,4
"Apr 26, 2022",BR,Curitiba,R. México,null,669.253164556962,769.1392405063291,2836
"Apr 26, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1798.9375,586.0625,8636
"Apr 26, 2022",BR,Curitiba,Av. Paraná,null,692.90625,470.28125,1185
"Apr 26, 2022",BR,São José dos Pinhais,R. Santa Rita,null,533,660,6
"Apr 26, 2022",BR,Curitiba,Av. João Gualberto,null,570,830,48
"Apr 26, 2022",BR,Curitiba,Av. Sete de Setembro,null,662.5,673.5,58
"Apr 26, 2022",BR,Curitiba,R. Prof. Dário Garcia,null,703,382.22222222222223,588
"Apr 26, 2022",BR,Curitiba,R. Eduardo Sprada,null,830.5555555555555,476.22222222222223,450
"Apr 26, 2022",BR,Curitiba,R. dos Funcionários,null,688,377.95238095238096,2324
"Apr 26, 2022",BR,Curitiba,R. Pe. Anchieta,null,591,548.5,30
"Apr 26, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,ACCIDENT,1214.2142857142858,766.5,1360
"Apr 26, 2022",BR,Curitiba,R. Marcelino Nogueira,null,693,632,48
"Apr 26, 2022",BR,Curitiba,R. Holanda,null,534,596.1428571428571,870
"Apr 26, 2022",BR,São José dos Pinhais,R. John Lennon,null,769,628,8
"Apr 26, 2022",BR,Curitiba,Av. Munhoz da Rocha,null,1084.82,791.95,7884
"Apr 26, 2022",BR,Curitiba,R. Brasílio Cuman,null,627,1341.3333333333333,102
"Apr 26, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,5409.2,721,982
"Apr 26, 2022",BR,Curitiba,PR-418 Contorno Norte,null,4062.8888888888887,585.6666666666666,3980
"Apr 26, 2022",BR,Pinhais,Av. Maringá,null,942.5384615384615,693.5769230769231,828
"Apr 25, 2022",BR,Curitiba,R. José de Alencar,null,705.6666666666666,213.33333333333334,646
"Apr 25, 2022",BR,Colombo,Av. Marg. José de Anchieta,null,592,800,14
"Apr 25, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2060.4545454545455,462.90909090909093,2410
"Apr 25, 2022",BR,Curitiba,R. José de Alencar,HAZARD,710.125,437.5,1828
"Apr 25, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,2036.625,1009.125,82
"Apr 25, 2022",BR,Curitiba,R. Francisco de Paula Guimarães,null,797,565.8,64
"Apr 25, 2022",BR,Curitiba,R. Prof. João Falarz,null,534,626,12
"Apr 25, 2022",BR,Curitiba,R. Gen. Mário Tourinho,null,693,125.66666666666667,476
"Apr 25, 2022",BR,Curitiba,R. Carlos de Laet,null,670,1358.6666666666667,14
"Apr 25, 2022",BR,Curitiba,Marg. BR-116,null,875.3333333333334,345.55555555555554,320
"Apr 25, 2022",BR,Curitiba,R. Eduardo Sprada,null,817.5806451612904,402.06451612903226,1788
"Apr 25, 2022",BR,Curitiba,R. Gen. Mário Tourinho,HAZARD,744,377.625,1192
"Apr 25, 2022",BR,null,PR-418 Contorno Norte,null,2106.544,1580.376,2315
"Apr 25, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,1271,559.5,8
"Apr 25, 2022",BR,Curitiba,R. Omilio Monteiro Soares,null,638,411,12
"Apr 25, 2022",BR,Curitiba,R. Francisco Fruet,null,587,758,8
"Apr 25, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3047.955223880597,581.0895522388059,11268
"Apr 25, 2022",BR,Curitiba,Av. Winston Churchill,null,655,599,14
"Apr 25, 2022",BR,Curitiba,V. Exclusiva Ônibus,null,1404.7142857142858,399,18
"Apr 25, 2022",BR,Curitiba,R. Prof. Benedito Conceição,null,767,1034,10
"Apr 25, 2022",BR,Curitiba,BR-116 Contorno Leste,ACCIDENT,1369.6122448979593,528.5102040816327,4346
"Apr 25, 2022",BR,Curitiba,Av. Brasília,null,853,518.2222222222222,1774
"Apr 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4453.620967741936,1870.782258064516,25942
"Apr 25, 2022",BR,Curitiba,R. Des. Isaías Beviláqua,null,739.25,1537.5,46
"Apr 25, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1311.5294117647059,376.94117647058823,367
"Apr 25, 2022",BR,Piraquara,Av. Ribeira,null,680.4285714285714,580.1428571428571,82
"Apr 25, 2022",BR,null,PR-418 Contorno Norte,ACCIDENT,3321.2,716.5,234
"Apr 25, 2022",BR,São José dos Pinhais,R. Júlio César Setenareski,null,631,2060,6
"Apr 25, 2022",BR,Curitiba,Av. Sete de Setembro,null,771,577.4,214
"Apr 25, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,1013,1687,14
"Apr 25, 2022",BR,Curitiba,Av. Vicente Machado,null,742,437,10
"Apr 25, 2022",BR,Curitiba,R. Eduardo Carlos Pereira,null,1187.7984496124031,697.1007751937984,22897
"Apr 25, 2022",BR,Curitiba,R. Profa. Antônia Reginato Vianna,null,629,598.8,58
"Apr 25, 2022",BR,Curitiba,Av. Linha Verde,null,1231.9444444444443,331.27777777777777,6188
"Apr 25, 2022",BR,Curitiba,PR-418 Contorno Norte,null,2974.3333333333335,330.6,1634
"Apr 25, 2022",BR,Curitiba,R. Giacomo Lafaiette Minich Bassi,null,629,627.5,8
"Apr 25, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,633.2666666666667,568.4666666666667,990
"Apr 25, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,null,1012,652.75,708
"Apr 25, 2022",BR,Curitiba,R. Pe. Anchieta,null,570,552,24
"Apr 25, 2022",BR,Curitiba,Av. João Gualberto,null,663.3333333333334,489.6666666666667,64
"Apr 25, 2022",BR,Curitiba,R. Prof. Guido Straube,null,836,624,22
"Apr 25, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,HAZARD,976.9411764705883,635.1764705882352,1956
"Apr 25, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1898.8813559322034,371.79661016949154,14818
"Apr 25, 2022",BR,Pinhais,Av. Maringá,null,978.620320855615,621.096256684492,3022
"Apr 24, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,null,605.8,366.8,86
"Apr 24, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,857.75,574.8333333333334,332
"Apr 24, 2022",BR,Curitiba,BR-116 Contorno Leste,ACCIDENT,1287,822.75,590
"Apr 24, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,1665.142857142857,345.7857142857143,72
"Apr 24, 2022",BR,Curitiba,R. Santo Amaro,null,516,827,25
"Apr 24, 2022",BR,Curitiba,null,null,1807.4588235294118,533.0235294117647,1465
"Apr 24, 2022",BR,Curitiba,R. Dr. Aluízio França,HAZARD,533,510,56
"Apr 24, 2022",BR,Curitiba,R. Nicola Pellanda,null,953,652,100
"Apr 24, 2022",BR,Curitiba,R. Itacolomi,null,718,488,52
"Apr 24, 2022",BR,Curitiba,Al. Pres. Taunay,null,656,485.4,103
"Apr 24, 2022",BR,Curitiba,R. Solimões,null,859,530.6666666666666,30
"Apr 24, 2022",BR,Curitiba,R. William Booth,null,550,681,4
"Apr 24, 2022",BR,Curitiba,Av. Cândido Hartmann,null,581.047619047619,439.14285714285717,720
"Apr 24, 2022",BR,Curitiba,BR-116 Contorno Leste,null,1585.1724137931035,764.1034482758621,4230
"Apr 24, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,3278.0666666666666,2293.266666666667,6080
"Apr 24, 2022",BR,Curitiba,Av. Linha Verde,null,1144.4,269.9,6931
"Apr 23, 2022",BR,Curitiba,R. Mal. Hermes,null,759.895061728395,447.9012345679012,41772
"Apr 23, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,2562.3333333333335,267.8333333333333,302
"Apr 23, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1279.2727272727273,641.6363636363636,6024
"Apr 23, 2022",BR,Curitiba,Av. República Argentina,null,1227,1592,54
"Apr 23, 2022",BR,Curitiba,R. Brig. Franco,null,1959.5454545454545,825.8636363636364,11020
