Date,Country,City,Street,Location,Avg Reliability
"Apr 30, 2022",BR,Piraquara,PR-415 Rod. João Leopoldo Jacomel,Point(-49.082713 -25.460083),7
"Apr 30, 2022",BR,Curitiba,R. das Andorinhas,Point(-49.28513 -25.492192),6
"Apr 30, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,Point(-49.32263 -25.437586),5
"Apr 30, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.228195 -25.568737),5
"Apr 30, 2022",BR,Curitiba,R. Brig. Franco,Point(-49.279672 -25.436801),6
"Apr 30, 2022",BR,Curitiba,R. Paulo Gorski,Point(-49.322544 -25.437599),5
"Apr 30, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.231205 -25.446458),9
"Apr 30, 2022",BR,Curitiba,R. Brig. Franco,Point(-49.280029 -25.436467),5
"Apr 30, 2022",BR,Curitiba,R. Paulo Gorski,Point(-49.322926 -25.437078),8
"Apr 30, 2022",BR,Curitiba,R. Barão de Guaraúna,Point(-49.258768 -25.41723),7
"Apr 30, 2022",BR,Pinhais,Av. Ayrton Senna da Silva,Point(-49.197222 -25.443566),10
"Apr 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.248299 -25.455216),6
"Apr 30, 2022",BR,Curitiba,Av. Pres. Affonso Camargo,Point(-49.252113 -25.435498),6
"Apr 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.252146 -25.464896),5
"Apr 30, 2022",BR,Curitiba,R. Brig. Franco,Point(-49.279948 -25.436542),7
"Apr 30, 2022",BR,Curitiba,R. Amintas de Barros,Point(-49.262242 -25.426508),6
"Apr 30, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.186077 -25.569632),8
"Apr 30, 2022",BR,Curitiba,R. Gov. Agamenon Magalhães,Point(-49.23567 -25.436773),7
"Apr 30, 2022",BR,null,BR-476 Rod. do Xisto,Point(-49.319827 -25.547278),10
"Apr 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.268003 -25.486858),7
"Apr 30, 2022",BR,Curitiba,R. Fábio Fanuchi,Point(-49.220324 -25.366303),5
"Apr 30, 2022",BR,Curitiba,R. Brig. Franco,Point(-49.28109 -25.435482),7
"Apr 30, 2022",BR,Curitiba,R. Cons. Laurindo,Point(-49.263253 -25.433986),6
"Apr 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.207124 -25.39062),10
"Apr 29, 2022",BR,Curitiba,R. Jacarezinho,Point(-49.29209 -25.422214),5
"Apr 29, 2022",BR,Curitiba,R. Rezala Simão,Point(-49.318449 -25.472596),6
"Apr 29, 2022",BR,Curitiba,R. Danilo Pedro Schreiner,Point(-49.248811 -25.535143),6
"Apr 29, 2022",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.272709 -25.492499),6
"Apr 29, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.36436 -25.407702),5
"Apr 29, 2022",BR,Curitiba,Av. Manoel Ribas,Point(-49.341712 -25.398635),8
"Apr 29, 2022",BR,Curitiba,Av. Anita Garibaldi,Point(-49.257248 -25.395446),10
"Apr 29, 2022",BR,Curitiba,R. Des. Motta,Point(-49.28121 -25.436974),6
"Apr 29, 2022",BR,Campo Magro,PR-090 Rod. Eng. Ângelo Ferrário Lopes,Point(-49.359363 -25.386192),5
"Apr 29, 2022",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.18702 -25.365724),7
"Apr 29, 2022",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.29136 -25.516818),6
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.292117 -25.517087),7
"Apr 29, 2022",BR,Curitiba,null,Point(-49.308978 -25.434979),5
"Apr 29, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.285803 -25.456074),5
"Apr 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.345841 -25.488806),10
"Apr 29, 2022",BR,Curitiba,Av. Água Verde,Point(-49.272336 -25.453413),10
"Apr 29, 2022",BR,Curitiba,R. Jovino do Rosário,Point(-49.235791 -25.386858),7
"Apr 29, 2022",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.180906 -25.356424),5
"Apr 29, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.365133 -25.420277),10
"Apr 29, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.379623 -25.428492),10
"Apr 29, 2022",BR,Colombo,R. Paulo Pereira,Point(-49.170308 -25.386934),5
"Apr 29, 2022",BR,Curitiba,R. João Gbur,Point(-49.235121 -25.386136),7
"Apr 29, 2022",BR,Curitiba,R. Theodoro Makiolka,Point(-49.22514 -25.373819),6
"Apr 29, 2022",BR,Curitiba,R. José Benedito Cottolengo,Point(-49.323903 -25.466497),5
"Apr 29, 2022",BR,Curitiba,R. Maj. Heitor Guimarães,Point(-49.30505 -25.444799),6
"Apr 29, 2022",BR,Curitiba,R. José Osires Baglioli,Point(-49.275886 -25.516792),5
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.291567 -25.516391),5
"Apr 29, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.21132 -25.386614),10
"Apr 29, 2022",BR,Curitiba,null,Point(-49.268779 -25.559115),5
"Apr 29, 2022",BR,Curitiba,R. João Negrão,Point(-49.262933 -25.437782),9
"Apr 29, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.264016 -25.451717),6
"Apr 29, 2022",BR,Curitiba,R. Des. Motta,Point(-49.280967 -25.437197),6
"Apr 29, 2022",BR,Colombo,R. da Pedreira,Point(-49.200483 -25.375809),5
"Apr 29, 2022",BR,Curitiba,Av. Sen. Salgado Filho,Point(-49.235903 -25.472574),5
"Apr 29, 2022",BR,Colombo,R. da Pedreira,Point(-49.201137 -25.360226),6
"Apr 29, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.365976 -25.422283),10
"Apr 29, 2022",BR,Curitiba,R. Jerônimo Durski,Point(-49.306284 -25.435707),5
"Apr 29, 2022",BR,Curitiba,R. José Nicco,Point(-49.336012 -25.437069),5
"Apr 29, 2022",BR,Curitiba,R. Oyapock,Point(-49.237738 -25.437669),5
"Apr 29, 2022",BR,Curitiba,R. Des. Motta,Point(-49.276569 -25.442376),5
"Apr 29, 2022",BR,Curitiba,Av. Manoel Ribas,Point(-49.323588 -25.409258),7
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.259784 -25.476679),8
"Apr 29, 2022",BR,Curitiba,R. Inácio Lustosa - Pista Dir.,Point(-49.274333 -25.423599),5
"Apr 29, 2022",BR,Curitiba,Av. Iguaçu,Point(-49.296931 -25.452487),5
"Apr 29, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.283721 -25.44947),6
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.244624 -25.453449),10
"Apr 29, 2022",BR,Curitiba,R. Irmãs Paulinas,Point(-49.291527 -25.490849),6
"Apr 29, 2022",BR,Curitiba,R. Nicola Pellanda,Point(-49.294495 -25.542763),5
"Apr 29, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.1732 -25.507235),5
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.217158 -25.403037),10
"Apr 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.258523 -25.432864),5
"Apr 29, 2022",BR,Curitiba,R. Salomão Elias Feder,Point(-49.228362 -25.490646),6
"Apr 29, 2022",BR,Curitiba,R. Francisco Rocha,Point(-49.295542 -25.431251),8
"Apr 29, 2022",BR,Curitiba,R. Batista da Costa,Point(-49.280009 -25.514829),5
"Apr 29, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.269159 -25.557511),10
"Apr 29, 2022",BR,Curitiba,Av. Paraná,Point(-49.22396 -25.375638),5
"Apr 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.181636 -25.487703),6
"Apr 29, 2022",BR,Curitiba,Av. Monteiro Tourinho,Point(-49.223559 -25.390633),8
"Apr 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.169962 -25.49272),10
"Apr 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.311591 -25.540199),10
"Apr 29, 2022",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.290498 -25.515403),5
"Apr 29, 2022",BR,Curitiba,R. José Osires Baglioli,Point(-49.276112 -25.517067),5
"Apr 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.258246 -25.432748),7
"Apr 29, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.209681 -25.4734),10
"Apr 29, 2022",BR,Curitiba,R. Profa. Orbela Silvério Salomão,Point(-49.267999 -25.555779),6
"Apr 29, 2022",BR,Curitiba,R. Nicolau José Gravina,Point(-49.323159 -25.410203),10
"Apr 29, 2022",BR,Curitiba,Av. Sen. Salgado Filho,Point(-49.235775 -25.472591),5
"Apr 29, 2022",BR,Curitiba,Av. Pres. Wenceslau Braz,Point(-49.261826 -25.471719),10
"Apr 29, 2022",BR,Colombo,R. Felício Falavinha,Point(-49.169433 -25.386812),6
"Apr 29, 2022",BR,Curitiba,Av. Paraná,Point(-49.223365 -25.374925),5
"Apr 29, 2022",BR,Curitiba,R. Marialva,Point(-49.28933 -25.546937),5
"Apr 29, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.261365 -25.561754),10
"Apr 29, 2022",BR,Curitiba,R. Dep. Mário de Barros,Point(-49.270521 -25.411727),5
"Apr 29, 2022",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,Point(-49.240204 -25.439178),6
"Apr 29, 2022",BR,Curitiba,R. Irmãs Paulinas,Point(-49.291438 -25.491446),6
"Apr 29, 2022",BR,Curitiba,R. Rodolfo Bernardelli,Point(-49.228478 -25.490647),6
"Apr 29, 2022",BR,Curitiba,R. Ivatuba,Point(-49.254765 -25.550983),5
"Apr 29, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,Point(-49.263115 -25.437984),10
"Apr 29, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.180785 -25.515074),10
"Apr 29, 2022",BR,Curitiba,R. Paulo Setúbal,Point(-49.247948 -25.505726),9
"Apr 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.250515 -25.461474),7
"Apr 28, 2022",BR,Curitiba,R. Cap. Souza Franco,Point(-49.290565 -25.435644),10
"Apr 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.250926 -25.440159),6
"Apr 28, 2022",BR,Curitiba,R. Augusto Zibarth,Point(-49.214785 -25.49089),5
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.25724 -25.473718),10
"Apr 28, 2022",BR,Curitiba,R. Prof. Pedro Viriato Parigot de Souza,Point(-49.309866 -25.435844),6
"Apr 28, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.266818 -25.445724),10
"Apr 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.339161 -25.509966),10
"Apr 28, 2022",BR,Curitiba,R. Exp. João Protzek,Point(-49.244929 -25.533297),5
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.230161 -25.432055),9
"Apr 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.366228 -25.430296),9
"Apr 28, 2022",BR,São José dos Pinhais,Al. Bom Pastor,Point(-49.175284 -25.563443),7
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.217078 -25.402662),9
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.219564 -25.407788),9
"Apr 28, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.213856 -25.493421),5
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.217478 -25.404022),9
"Apr 28, 2022",BR,Curitiba,R. Saldanha Marinho,Point(-49.290647 -25.435877),5
"Apr 28, 2022",BR,Curitiba,R. Prof. Nilo Brandão,Point(-49.26519 -25.3886),5
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.283379 -25.506088),9
"Apr 28, 2022",BR,São José dos Pinhais,Al. Bom Pastor,Point(-49.175297 -25.563423),6
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.289219 -25.513038),5
"Apr 28, 2022",BR,Curitiba,R. Dr. Bley Zornig,Point(-49.230839 -25.513866),5
"Apr 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.266903 -25.446259),6
"Apr 28, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.218909 -25.3813),5
"Apr 28, 2022",BR,Curitiba,R. Dr. Manoel Pedro,Point(-49.25443 -25.407856),6
"Apr 28, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.200649 -25.536079),8
"Apr 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.266691 -25.44618),10
"Apr 28, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.29576 -25.469859),5
"Apr 28, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.235382 -25.50558),5
"Apr 28, 2022",BR,Curitiba,R. Cel. Luiz José dos Santos,Point(-49.24844 -25.498959),9
"Apr 28, 2022",BR,Curitiba,R. Cap. Souza Franco,Point(-49.290145 -25.436515),10
"Apr 28, 2022",BR,Curitiba,R. Jovino do Rosário,Point(-49.240096 -25.391504),10
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.277049 -25.497184),5
"Apr 28, 2022",BR,Curitiba,Av. Ver. Toaldo Túlio,Point(-49.350375 -25.412116),5
"Apr 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.203116 -25.431337),8
"Apr 28, 2022",BR,Curitiba,R. Saturnino Miranda,Point(-49.334421 -25.400635),6
"Apr 28, 2022",BR,Curitiba,Al. Júlia da Costa,Point(-49.301867 -25.436484),10
"Apr 28, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.219105 -25.380799),10
"Apr 28, 2022",BR,Curitiba,R. João Chede,Point(-49.306623 -25.53425),6
"Apr 28, 2022",BR,Curitiba,R. Benjamin Lins,Point(-49.28209 -25.440235),5
"Apr 28, 2022",BR,Curitiba,R. Francisco Nadolny,Point(-49.311762 -25.43458),7
"Apr 28, 2022",BR,Curitiba,R. Luiz Leão,Point(-49.266596 -25.424391),6
"Apr 28, 2022",BR,Curitiba,R. Omar Raymundo Picheth,Point(-49.274198 -25.512137),10
"Apr 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.276968 -25.49798),5
"Apr 28, 2022",BR,São José dos Pinhais,Av. das Américas,Point(-49.207496 -25.530056),7
"Apr 28, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297122 -25.520057),10
"Apr 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.26684 -25.446235),8
"Apr 28, 2022",BR,Curitiba,R. Martim Afonso,Point(-49.287868 -25.42965),7
"Apr 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.325324 -25.530349),6
"Apr 28, 2022",BR,Curitiba,R. Euclides da Cunha,Point(-49.298479 -25.433662),10
"Apr 28, 2022",BR,Curitiba,R. Maj. França Gomes,Point(-49.312748 -25.459834),10
"Apr 28, 2022",BR,Curitiba,R. Teixeira Coelho,Point(-49.288095 -25.439331),5
"Apr 28, 2022",BR,Curitiba,Av. Água Verde,Point(-49.296476 -25.454439),7
"Apr 28, 2022",BR,Curitiba,R. Gonçalves Dias,Point(-49.293964 -25.446245),5
"Apr 28, 2022",BR,Curitiba,R. São Mateus,Point(-49.296902 -25.478968),5
"Apr 28, 2022",BR,Curitiba,R. Pedro Doska,Point(-49.223231 -25.376203),6
"Apr 28, 2022",BR,Curitiba,R. Mons. Scalabrini,Point(-49.326676 -25.383997),5
"Apr 28, 2022",BR,Curitiba,Av. Anita Garibaldi,Point(-49.261698 -25.382439),5
"Apr 28, 2022",BR,Curitiba,R. Omar Raymundo Picheth,Point(-49.273923 -25.512316),5
"Apr 28, 2022",BR,Curitiba,R. Anne Frank,Point(-49.243037 -25.487545),7
"Apr 28, 2022",BR,Curitiba,R. Alberico Flores Bueno,Point(-49.209511 -25.394596),5
"Apr 28, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.266589 -25.446219),10
"Apr 28, 2022",BR,Curitiba,Av. Vicente Machado,Point(-49.291565 -25.43902),7
"Apr 28, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.266758 -25.445852),10
"Apr 28, 2022",BR,Curitiba,R. Júlio Bartolomeu Taborda Luiz,Point(-49.21121 -25.390674),10
"Apr 28, 2022",BR,Curitiba,Av. Pref. Maurício Fruet,Point(-49.234245 -25.44218),6
"Apr 28, 2022",BR,Curitiba,Av. Vicente Machado,Point(-49.27995 -25.434449),8
"Apr 28, 2022",BR,Almirante Tamandaré,R. João Wicki,Point(-49.30076 -25.339764),5
"Apr 28, 2022",BR,Pinhais,Av. Camilo di Lellis,Point(-49.18957 -25.445503),5
"Apr 28, 2022",BR,Curitiba,R. Anne Frank,Point(-49.230158 -25.513879),5
"Apr 28, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.235962 -25.462799),5
"Apr 28, 2022",BR,Curitiba,R. Cap. Souza Franco,Point(-49.290323 -25.43614),10
"Apr 28, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.288881 -25.474807),7
"Apr 28, 2022",BR,Curitiba,R. Des. Westphalen,Point(-49.264827 -25.45),6
"Apr 28, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.288863 -25.462441),6
"Apr 28, 2022",BR,Curitiba,R. Júlio Bartolomeu Taborda Luiz,Point(-49.210871 -25.391846),7
"Apr 28, 2022",BR,Curitiba,R. Prof. Algacyr Munhoz Mader,Point(-49.325942 -25.494912),8
"Apr 28, 2022",BR,Curitiba,R. Prof. João Soares Barcelos,Point(-49.256745 -25.476221),6
"Apr 28, 2022",BR,Curitiba,null,Point(-49.336843 -25.43028),7
"Apr 28, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.297329 -25.430712),5
"Apr 28, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.204447 -25.477386),6
"Apr 28, 2022",BR,Curitiba,R. Des. Costa Carvalho,Point(-49.29254 -25.442703),10
"Apr 28, 2022",BR,Curitiba,R. Des. Motta,Point(-49.282294 -25.435994),8
"Apr 28, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.374018 -25.432612),5
"Apr 28, 2022",BR,São José dos Pinhais,R. Harry Feeken,Point(-49.18725 -25.520818),5
"Apr 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.204078 -25.431225),6
"Apr 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.282816 -25.442469),5
"Apr 28, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.289198 -25.474933),5
"Apr 28, 2022",BR,Curitiba,Av. Nossa Senhora Aparecida,Point(-49.305004 -25.449404),10
"Apr 28, 2022",BR,Curitiba,R. João Bettega,Point(-49.331838 -25.510686),5
"Apr 28, 2022",BR,Curitiba,R. Curupis,Point(-49.308677 -25.456853),5
"Apr 28, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,Point(-49.269556 -25.440383),6
"Apr 28, 2022",BR,Curitiba,R. Des. Costa Carvalho,Point(-49.292482 -25.442819),5
"Apr 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.267021 -25.446303),10
"Apr 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava,Point(-49.24578 -25.427816),6
"Apr 27, 2022",BR,Curitiba,R. Clemente Ritz,Point(-49.343551 -25.470947),5
"Apr 27, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.316638 -25.430986),7
"Apr 27, 2022",BR,Curitiba,R. Trajano Reis,Point(-49.274611 -25.421201),6
"Apr 27, 2022",BR,Curitiba,R. Mal. Deodoro,Point(-49.250961 -25.427606),5
"Apr 27, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.201155 -25.478981),10
"Apr 27, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.288557 -25.461821),9
"Apr 27, 2022",BR,Curitiba,R. Angelo Nabosne,Point(-49.352523 -25.442717),5
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.234959 -25.447618),5
"Apr 27, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.288372 -25.461415),5
"Apr 27, 2022",BR,Curitiba,Av. Nossa Senhora Aparecida,Point(-49.312249 -25.448471),5
"Apr 27, 2022",BR,Curitiba,R. João Rodrigues Pinheiro,Point(-49.306616 -25.51211),6
"Apr 27, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.285253 -25.471536),6
"Apr 27, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.316408 -25.431072),10
"Apr 27, 2022",BR,Curitiba,R. Itatiaia,Point(-49.310542 -25.478138),10
"Apr 27, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.308714 -25.435345),5
"Apr 27, 2022",BR,Curitiba,R. Amadeu Assad Yassim,Point(-49.219483 -25.403815),10
"Apr 27, 2022",BR,Curitiba,Av. Ver. Toaldo Túlio,Point(-49.348462 -25.418723),10
"Apr 27, 2022",BR,Curitiba,Av. Ver. Toaldo Túlio,Point(-49.348511 -25.418626),5
"Apr 27, 2022",BR,Curitiba,R. Nova Aurora,Point(-49.263269 -25.543325),5
"Apr 27, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.174943 -25.434353),5
"Apr 27, 2022",BR,Pinhais,R. Leila Diniz,Point(-49.167898 -25.4438),5
"Apr 27, 2022",BR,Curitiba,R. Pe. Agostinho,Point(-49.309059 -25.435492),5
"Apr 27, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,Point(-49.216303 -25.431905),5
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.295812 -25.523333),8
"Apr 27, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.350371 -25.38601),6
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.21519 -25.39894),6
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.2828 -25.504609),10
"Apr 27, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.358933 -25.4514),5
"Apr 27, 2022",BR,Pinhais,Av. Jacob Macanhan,Point(-49.181488 -25.411428),7
"Apr 27, 2022",BR,Curitiba,R. Theodoro Makiolka,Point(-49.250944 -25.360669),7
"Apr 27, 2022",BR,Curitiba,R. João Alencar Guimarães,Point(-49.309008 -25.456629),10
"Apr 27, 2022",BR,Curitiba,Al. Júlia da Costa,Point(-49.296863 -25.434503),8
"Apr 27, 2022",BR,Curitiba,R. Eduardo Sprada,Point(-49.371405 -25.455092),6
"Apr 27, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.212315 -25.386278),10
"Apr 27, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.220041 -25.378339),6
"Apr 27, 2022",BR,Curitiba,R. Estados Unidos,Point(-49.247136 -25.400251),5
"Apr 27, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.350807 -25.386153),10
"Apr 27, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.271674 -25.431563),7
"Apr 27, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,Point(-49.288368 -25.447654),10
"Apr 27, 2022",BR,Colombo,BR-116 N Rod. Régis Bittencourt,Point(-49.143393 -25.373214),10
"Apr 27, 2022",BR,Curitiba,null,Point(-49.36544 -25.433245),5
"Apr 27, 2022",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.30472 -25.447839),5
"Apr 27, 2022",BR,Curitiba,null,Point(-49.354044 -25.387412),6
"Apr 27, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.214222 -25.492892),5
"Apr 27, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.202263 -25.539394),5
"Apr 27, 2022",BR,Curitiba,Av. Pres. Affonso Camargo,Point(-49.256569 -25.435799),8
"Apr 27, 2022",BR,Curitiba,null,Point(-49.288604 -25.46196),10
"Apr 27, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.247216 -25.454329),10
"Apr 27, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.2889 -25.46252),5
