Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Jun 30, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,893.8666666666667,574.5666666666667,5468
"Jun 30, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,3549.6666666666665,550.5238095238095,10382
"Jun 30, 2023",BR,Curitiba,R. Nova Esperança,null,813,1416,12
"Jun 30, 2023",BR,Curitiba,Av. Anibal Khury,null,676,1423,84
"Jun 30, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,629,824.5,94
"Jun 30, 2023",BR,São José dos Pinhais,R. Dr. Marcelino Nogueira,null,565,727,42
"Jun 30, 2023",BR,São José dos Pinhais,Marg. BR-116 Contorno Leste,null,755,949.1666666666666,30
"Jun 30, 2023",BR,Curitiba,Marg. BR-116,null,1441.9444444444443,433.3796296296296,13101
"Jun 30, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,3539.7073170731705,642.4878048780488,13118
"Jun 30, 2023",BR,Colombo,R. das Orquídeas,null,687,1024.875,24
"Jun 30, 2023",BR,Curitiba,R. Ten. Tito Teixeira de Castro,null,746,839,40
"Jun 30, 2023",BR,Campo Largo,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,11443.04347826087,3069.304347826087,17840
"Jun 30, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,ACCIDENT,768,301.35714285714283,2946
"Jun 30, 2023",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,1260.6666666666667,203.33333333333334,502
"Jun 30, 2023",BR,Pinhais,R. Paranavaí,null,641,796,4
"Jun 30, 2023",BR,Curitiba,R. Frei Teófilo,null,786,439,96
"Jun 30, 2023",BR,Curitiba,R. Pe. Anchieta,null,819,963.5,36
"Jun 30, 2023",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,785,602.5,42
"Jun 30, 2023",BR,Curitiba,R. Euzébio da Motta,null,697,693.3333333333334,138
"Jun 30, 2023",BR,Curitiba,R. Bispo Dom José,null,862,684.2,1620
"Jun 30, 2023",BR,Curitiba,R. Eduardo Sprada,HAZARD,886.3571428571429,414,1192
"Jun 30, 2023",BR,Curitiba,R. Paulo Gorski,null,612.7142857142857,452.2142857142857,3082
"Jun 30, 2023",BR,Colombo,Av. Abel Scuissiato,null,525,621,76
"Jun 30, 2023",BR,Curitiba,BR-376 Contorno Sul,null,6266.73717948718,799.4294871794872,73168
"Jun 30, 2023",BR,Pinhais,R. 19 de Novembro,null,720,662,8
"Jun 30, 2023",BR,Pinhais,R. Rio Trombetas,null,561,975.6666666666666,44
"Jun 30, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,null,2436.7441860465115,541.8139534883721,16826
"Jun 30, 2023",BR,Curitiba,R. Brigadeiro Franco,null,1612,698,1068
"Jun 30, 2023",BR,Curitiba,R. Santo Antônio,null,638,1007.5,30
"Jun 30, 2023",BR,Curitiba,V. Exclusiva de Ônibus,null,571,1170,6
"Jun 30, 2023",BR,Curitiba,Av. Linha Verde,null,1878.094017094017,566.8675213675214,95748
"Jun 30, 2023",BR,Curitiba,R. Orestes Thá,null,713,509.6666666666667,40
"Jun 30, 2023",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,1786.2857142857142,370.85714285714283,74
"Jun 30, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,null,3471.125,333.875,2092
"Jun 30, 2023",BR,São José dos Pinhais,R. João José Bowoniuk,null,947,522,14
"Jun 30, 2023",BR,Araucária,Av. das Araucárias,null,2756.4166666666665,966.6041666666666,5548
"Jun 30, 2023",BR,Curitiba,R. Eduardo Sprada,null,633.3181818181819,485.09090909090907,1078
"Jun 30, 2023",BR,Curitiba,R. José Raksa,null,653,760.6666666666666,12
"Jun 30, 2023",BR,Curitiba,BR-277 N Rod. do Café Gov. Ney Braga,null,3994.4,295.8,1828
"Jun 30, 2023",BR,Curitiba,R. Lodovico Kaminski,null,662,3085,10
"Jun 30, 2023",BR,Curitiba,Av. Winston Churchill,null,583,1374,18
"Jun 30, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4285.363636363636,832.1818181818181,4636
"Jun 30, 2023",BR,Curitiba,R. Pres. Carlos Cavalcanti,null,1059.6666666666667,413.3333333333333,1640
"Jun 30, 2023",BR,Curitiba,R. João Guariza,null,695,606,32
"Jun 29, 2023",BR,Curitiba,Av. Winston Churchill,null,583,656,14
"Jun 29, 2023",BR,São José dos Pinhais,Av. Rui Barbosa,ACCIDENT,866.45,397.65,1296
"Jun 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,ACCIDENT,5574.181818181818,896,2904
"Jun 29, 2023",BR,Curitiba,R. Alferes Poli,null,552.1111111111111,698.6944444444445,3454
"Jun 29, 2023",BR,Curitiba,R. Pst. Manoel Virgínio de Souza,null,500,529.5,16
"Jun 29, 2023",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,557,467,50
"Jun 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,null,5876.64,497.18,8048
"Jun 29, 2023",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,2071.909090909091,1025.909090909091,830
"Jun 29, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,null,800.3793103448276,599.1724137931035,2458
"Jun 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,3063.5757575757575,496.22727272727275,7880
"Jun 29, 2023",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,4534.234042553191,812.2765957446809,11728
"Jun 29, 2023",BR,Campina Grande do Sul,R. Aniballe Ferrarini,null,670,431,8
"Jun 29, 2023",BR,Curitiba,R. Santo Antônio,null,660,900,10
"Jun 29, 2023",BR,Curitiba,Av. Paraná,null,583,504.5,18
"Jun 29, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,4851.5,1378.25,840
"Jun 29, 2023",BR,Curitiba,BR-376 Contorno Sul,null,6581.036363636364,1518.2,24286
"Jun 29, 2023",BR,Curitiba,Av. Linha Verde,null,1733.2445193929175,971.5716694772344,62606
"Jun 29, 2023",BR,Curitiba,Av. Linha Verde,ACCIDENT,1665.6716417910447,644.8059701492538,9375
"Jun 29, 2023",BR,Curitiba,R. Maranhão,null,699.5,609.5,58
"Jun 29, 2023",BR,Curitiba,Av. Linha Verde,HAZARD,2254,728.24,4972
"Jun 29, 2023",BR,Curitiba,R. Carneiro Lobo,null,712,412.55555555555554,2576
"Jun 29, 2023",BR,Curitiba,R. Alferes Poli,HAZARD,557.8571428571429,604,756
"Jun 29, 2023",BR,Curitiba,R. Gen. Carneiro,null,529,560,72
"Jun 29, 2023",BR,Curitiba,R. Hipólito da Costa,null,1004,640.3333333333334,180
"Jun 29, 2023",BR,Curitiba,R. Campos Sales,null,1163.3529411764705,488.29411764705884,5756
"Jun 29, 2023",BR,Colombo,Est. da Graciosa,null,598,422,102
"Jun 29, 2023",BR,Curitiba,Av. República Argentina,null,734.6666666666666,1202,67
"Jun 29, 2023",BR,Pinhais,R. Euclides da Cunha,null,1049,1498,19
"Jun 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,HAZARD,2790.4054054054054,543.0405405405405,8851
"Jun 29, 2023",BR,São José dos Pinhais,R. Lourenço José de Paula,null,630,1289,20
"Jun 29, 2023",BR,Curitiba,R. Odete Laura Foggiato,null,597,695,16
"Jun 29, 2023",BR,Curitiba,,null,604.4545454545455,611.2727272727273,386
"Jun 29, 2023",BR,Curitiba,R. João Chede,null,710,749,90
"Jun 29, 2023",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,null,821.375,461.1875,1724
"Jun 29, 2023",BR,Curitiba,BR-376 Contorno Sul,HAZARD,5420,2412.75,1262
"Jun 29, 2023",BR,Curitiba,R. Basílio Fuck,null,541,1164,6
"Jun 29, 2023",BR,Pinhais,R. Rep. Dominicana,null,509,478.25,27
"Jun 29, 2023",BR,Colombo,Av. Marg. José de Anchieta,null,610.6666666666666,526.3333333333334,34
"Jun 29, 2023",BR,Curitiba,Est. do Ganchinho,null,579,353,252
"Jun 29, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5069.170103092783,1118.5515463917525,21400
"Jun 29, 2023",BR,Curitiba,R. João Reffo,null,607,822.5,14
"Jun 29, 2023",BR,Curitiba,Av. João Gualberto,null,1501.5483870967741,670.1935483870968,3588
"Jun 29, 2023",BR,Curitiba,R. Conde de São João das Duas Barras,null,889,630,24
"Jun 29, 2023",BR,Curitiba,R. Francisco Sobania,null,556,956,8
"Jun 29, 2023",BR,Curitiba,Av. Sete de Setembro,ACCIDENT,909.3928571428571,634.2857142857143,2772
"Jun 29, 2023",BR,Curitiba,R. Rezala Simão,null,880.53125,371.15625,3010
"Jun 29, 2023",BR,Curitiba,Marg. BR-116,ACCIDENT,1106.6,684.7333333333333,1744
"Jun 29, 2023",BR,Curitiba,Marg. Av. Linha Verde,HAZARD,659.5,98.5,506
"Jun 29, 2023",BR,Curitiba,R. Prof. João Falarz,null,744.3666666666667,436.96666666666664,1197
"Jun 29, 2023",BR,Curitiba,R. Mário Gomes Cézar,null,689,1252,38
"Jun 29, 2023",BR,Curitiba,Av. Sete de Setembro,null,788,443.75,326
"Jun 29, 2023",BR,São José dos Pinhais,Av. Rui Barbosa,null,1125.6190476190477,564.7619047619048,1272
"Jun 29, 2023",BR,Curitiba,R. Raggi Izar,null,665,798,12
"Jun 29, 2023",BR,Curitiba,R. Frei Henrique de Coimbra,null,651,580,12
"Jun 29, 2023",BR,Curitiba,R. 1º de Maio,HAZARD,503,520,24
"Jun 29, 2023",BR,Curitiba,R. Myltho Anselmo da Silva,null,672,857.5,34
"Jun 29, 2023",BR,Curitiba,R. Campos Sales,ACCIDENT,1173,604.36,8524
"Jun 29, 2023",BR,Curitiba,R. Ângelo Massignan,null,722,494.3333333333333,42
"Jun 29, 2023",BR,Curitiba,R. Camões,null,566,548,18
"Jun 29, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,664.5,1055.25,206
"Jun 29, 2023",BR,Pinhais,R. Rio Solimões,null,521,423.5,12
"Jun 29, 2023",BR,Curitiba,R. Anne Frank,null,915,1340,60
"Jun 29, 2023",BR,Pinhais,R. Wanda dos Santos Mallmann,null,572,612,40
"Jun 29, 2023",BR,Curitiba,R. Almirante Gonçalves,null,724,551,76
"Jun 29, 2023",BR,Curitiba,Marg. BR-116,null,1375.909090909091,800.2424242424242,6623
"Jun 29, 2023",BR,Curitiba,R. Isaías Régis de Miranda,null,679,615,24
"Jun 29, 2023",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1630,698.8571428571429,4468
"Jun 29, 2023",BR,Curitiba,R. Diogo Mugiatti,null,682,538.6666666666666,24
"Jun 29, 2023",BR,Curitiba,R. Pe. Agostinho,null,663.7368421052631,623.0526315789474,4388
"Jun 29, 2023",BR,São José dos Pinhais,R. Joinville,null,572,478,50
"Jun 29, 2023",BR,Curitiba,R. José Merhy,null,605,427,10
"Jun 29, 2023",BR,Curitiba,Marg. Av. Linha Verde,null,1172.3055555555557,550.1666666666666,7514
"Jun 29, 2023",BR,Curitiba,V. Exclusiva de Ônibus,null,1912,287.84615384615387,52
"Jun 29, 2023",BR,Curitiba,R. Eng. Costa Barros,null,912.5,915,28
"Jun 29, 2023",BR,Curitiba,R. Alberto Klemtz,null,522,585,24
"Jun 29, 2023",BR,Curitiba,R. Goiânia,null,903,647,12
"Jun 29, 2023",BR,Curitiba,R. São José dos Pinhais,null,524,523,10
"Jun 29, 2023",BR,São José dos Pinhais,R. João Alceu Fialla,null,502,605,8
"Jun 29, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,4109.086956521739,605.8913043478261,6383
"Jun 29, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,ACCIDENT,2431.627450980392,2449.6666666666665,11018
"Jun 29, 2023",BR,Curitiba,R. Eduardo Sprada,null,747.2,285.1,628
"Jun 29, 2023",BR,Curitiba,R. Roberto Koch,null,661,895.5,30
"Jun 29, 2023",BR,Curitiba,PR-418 Contorno Norte,null,3371.7131147540986,1052.7745901639344,11704
"Jun 29, 2023",BR,Curitiba,R. Gabriel Ribeiro,null,549,448,4
"Jun 29, 2023",BR,Curitiba,R. Cleto da Silva,null,509,802,32
"Jun 29, 2023",BR,Curitiba,R. Pres. Rodrigo Otávio,null,502,1168,20
"Jun 29, 2023",BR,Curitiba,R. Nunes Machado,null,506,995,12
"Jun 28, 2023",BR,Curitiba,R. Eng. Ostoja Roguski,null,637.1489361702128,1069.9148936170213,4642
"Jun 28, 2023",BR,Curitiba,R. Eng. Ostoja Roguski,ACCIDENT,646.9411764705883,952.2823529411764,7265
"Jun 28, 2023",BR,Curitiba,BR-376 Contorno Sul,null,8652.75,656.84375,9076
"Jun 28, 2023",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,ACCIDENT,1630.2,1801.7,4212
"Jun 28, 2023",BR,Curitiba,R. Alberto Twardowski,null,530,608.3333333333334,468
"Jun 28, 2023",BR,Curitiba,R. Isaías Régis de Miranda,null,886,704,16
"Jun 28, 2023",BR,Curitiba,Av. Silva Jardim - Pista Dir.,HAZARD,819.390243902439,380.4756097560976,8012
"Jun 28, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1329.235294117647,529.5882352941177,6696
"Jun 28, 2023",BR,Curitiba,R. Rezala Simão,null,787.2333333333333,510.6666666666667,799
"Jun 28, 2023",BR,Pinhais,R. Rio Paranapanema,null,519,595.6,20
"Jun 28, 2023",BR,Curitiba,R. Gabriel Corisco Domingues,HAZARD,506,869,24
"Jun 28, 2023",BR,Curitiba,R. Carlos de Laet,null,500,1242.1666666666667,72
"Jun 28, 2023",BR,Curitiba,Av. Anita Garibaldi,ACCIDENT,979.625,356.125,346
"Jun 28, 2023",BR,Curitiba,Av. Paraná,null,913.2,564.8,450
"Jun 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,782.5,349,1740
"Jun 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,HAZARD,639,390.25,1306
"Jun 28, 2023",BR,Curitiba,R. José de Alencar,null,2055.591836734694,1191.469387755102,14282
"Jun 28, 2023",BR,Curitiba,Marg. Linha Verde,HAZARD,773,1613.5,32
"Jun 28, 2023",BR,Curitiba,R. Visc. do Rio Branco,null,759.3333333333334,499.6666666666667,74
"Jun 28, 2023",BR,Curitiba,Av. Linha Verde,ACCIDENT,1717.764705882353,318.2352941176471,3965
"Jun 28, 2023",BR,São José dos Pinhais,R. Tavares de Lyra,null,866.1578947368421,472,512
"Jun 28, 2023",BR,Curitiba,R. Brigadeiro Franco,null,989.3333333333334,424.8,6173
"Jun 28, 2023",BR,São José dos Pinhais,R. Antônio Zaramella,null,740,677,4
"Jun 28, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,2582,899.9090909090909,6782
"Jun 28, 2023",BR,Colombo,Av. Marg. José de Anchieta,null,1094,537,16
"Jun 28, 2023",BR,Curitiba,R. Frei Teófilo,null,627.75,628.75,26
"Jun 28, 2023",BR,Curitiba,R. Eng. Costa Barros,null,507,1263,10
"Jun 28, 2023",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,1972.076923076923,389.15384615384613,4498
"Jun 28, 2023",BR,Curitiba,R. Dr. Petrônio Romero de Souza,null,820,662,392
"Jun 28, 2023",BR,Curitiba,BR-116 S Contorno Leste,null,5199.090909090909,1096.8181818181818,4228
"Jun 28, 2023",BR,Curitiba,R. Marquês do Paraná,null,651,789.5,40
"Jun 28, 2023",BR,Curitiba,R. Affife Mansur,null,717,687.3333333333334,42
"Jun 28, 2023",BR,Curitiba,R. Brasílio Itiberê,null,1296.3,460.375,9175
"Jun 28, 2023",BR,Pinhais,R. Guilherme Weiss,null,631,587,18
"Jun 28, 2023",BR,Curitiba,R. Adílio Ramos,null,639,614,31
"Jun 28, 2023",BR,São José dos Pinhais,,null,652,481,26
"Jun 28, 2023",BR,Curitiba,R. Brasílio Itiberê,ACCIDENT,1265,664,3238
"Jun 28, 2023",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,ACCIDENT,2134.6,848.6,1704
"Jun 28, 2023",BR,Curitiba,R. Tenente Miguel Afonso Ribeiro Cubas,null,543,489.3333333333333,172
"Jun 28, 2023",BR,Curitiba,R. Teófilo Soares Gomes,null,871,1332.25,82
"Jun 28, 2023",BR,Curitiba,Av. João Gualberto,null,625,521.3333333333334,112
"Jun 28, 2023",BR,Curitiba,R. Tamoios,null,713,297.5,36
"Jun 28, 2023",BR,Curitiba,R. Buenos Aires,null,537,542.6666666666666,216
"Jun 28, 2023",BR,Curitiba,R. Irmã Flávia Borlet,null,745.25,483.25,38
"Jun 28, 2023",BR,Piraquara,PR-415 Rod. João Leopoldo Jacomel,null,1127,648.6666666666666,32
"Jun 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,4566.28125,656.3125,20446
"Jun 28, 2023",BR,Curitiba,BR-116 S Contorno Leste,ACCIDENT,5338,1333.3333333333333,576
"Jun 28, 2023",BR,Curitiba,PR-418 Contorno Norte,null,4145.380952380952,715.3928571428571,8025
"Jun 28, 2023",BR,Curitiba,R. José Merhy,null,658,817,14
"Jun 28, 2023",BR,Curitiba,R. Sete de Abril,null,510,479.3,1310
"Jun 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5884.813725490196,949.5833333333334,38596
"Jun 28, 2023",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,4512,493,542
"Jun 28, 2023",BR,Curitiba,R. Lamenha Lins,null,1010.2894736842105,612.578947368421,2682
"Jun 28, 2023",BR,Curitiba,Av. Prefeito Omar Sabbag,null,857.875,458.375,8272
"Jun 28, 2023",BR,Curitiba,R. Dr. Carlos Bruno Breithaupt,null,586.7272727272727,345.54545454545456,940
"Jun 28, 2023",BR,Curitiba,R. Mariano Torres - Pista Esq.,null,763.1052631578947,365.7894736842105,6456
"Jun 28, 2023",BR,São José dos Pinhais,R. David Campista,null,673,833.5,36
"Jun 28, 2023",BR,São José dos Pinhais,R. John Lennon,null,770,1138.5,8
"Jun 28, 2023",BR,Curitiba,R. Laudelino Ferreira Lopes,null,563,488,10
"Jun 28, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,null,3531,707.3636363636364,1724
"Jun 28, 2023",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,null,841,433.65,1561
"Jun 28, 2023",BR,Pinhais,,null,531,459,26
"Jun 28, 2023",BR,Curitiba,Av. Linha Verde,HAZARD,1686.7843137254902,478.1862745098039,18656
"Jun 28, 2023",BR,Curitiba,R. Profa. Olga Balster,null,637,1013,6
"Jun 28, 2023",BR,Curitiba,Av. Anita Garibaldi,null,1523,768,32
"Jun 28, 2023",BR,Curitiba,R. Maestro Carlos Frank,null,1330.4285714285713,325.92857142857144,730
"Jun 28, 2023",BR,Colombo,R. São Pedro,null,542,541.3333333333334,34
"Jun 28, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,629,578,186
"Jun 28, 2023",BR,Curitiba,R. Ubaldino do Amaral,null,1277.121212121212,522.8787878787879,14150
"Jun 28, 2023",BR,Curitiba,R. Darci Vargas,null,569,470,10
"Jun 28, 2023",BR,Curitiba,R. Rezala Simão,HAZARD,1075.774193548387,954.8629032258065,4027
"Jun 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,992,122.5,550
"Jun 28, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,4198.35,427.6,15030
"Jun 28, 2023",BR,Curitiba,R. Des. Isaías Beviláqua,null,565.6666666666666,557,50
"Jun 28, 2023",BR,Pinhais,R. Wanda dos Santos Mallmann,null,606.75,517.75,48
"Jun 28, 2023",BR,Curitiba,Marg. BR-116,null,1067.6,419.7,2124
"Jun 28, 2023",BR,Curitiba,R. José de Alencar,HAZARD,2064.25,852.5,4386
"Jun 28, 2023",BR,Curitiba,Al. Dr. Carlos de Carvalho,null,584,425.5,20
"Jun 28, 2023",BR,Curitiba,R. Des. Motta,null,591,1048,114
"Jun 28, 2023",BR,Curitiba,Av. Iguaçu,null,954,308.3636363636364,5266
"Jun 28, 2023",BR,Curitiba,Av. Sete de Setembro,null,692,704,48
"Jun 28, 2023",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,null,1307.5625,1140.6953125,18797
"Jun 28, 2023",BR,Curitiba,Av. Alcir Martins Bastos,null,734,380,32
"Jun 28, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,667.1842105263158,598.2105263157895,1308
"Jun 28, 2023",BR,Curitiba,R. Mal. Deodoro,null,942.5,498.25,2288
"Jun 28, 2023",BR,Curitiba,Av. Linha Verde,null,1842.6009852216748,438.1576354679803,26865
"Jun 28, 2023",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,1006.7,539.05,971
"Jun 28, 2023",BR,Curitiba,Av. Prefeito Omar Sabbag,ACCIDENT,894.8085106382979,824.8936170212766,6808
"Jun 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,null,723.7619047619048,517.2142857142857,7827
"Jun 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,HAZARD,4736.9,556.15,6641
"Jun 28, 2023",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,1010.7368421052631,463.3421052631579,4227
"Jun 28, 2023",BR,São José dos Pinhais,R. Dr. Murici,null,1068.0588235294117,547.1176470588235,687
"Jun 28, 2023",BR,Curitiba,Est. do Ganchinho,null,572,2047,10
"Jun 28, 2023",BR,Curitiba,R. José Bajerski,ACCIDENT,550.9166666666666,385.25,184
"Jun 28, 2023",BR,Pinhais,Av. Maringá,null,670.6666666666666,469.6666666666667,412
"Jun 27, 2023",BR,Curitiba,R. Marcílio Dias,null,635,412.75,16
"Jun 27, 2023",BR,Curitiba,BR-476 Est. da Ribeira,null,580.4444444444445,579.5,1154
"Jun 27, 2023",BR,Curitiba,Av. Sete de Setembro,null,1167,678.84,5284
"Jun 27, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,5698.777777777777,1364.111111111111,1864
"Jun 27, 2023",BR,Curitiba,R. Brasílio Itiberê,null,1001.8333333333334,638.1666666666666,7300
"Jun 27, 2023",BR,Curitiba,R. Saldanha Marinho,HAZARD,541,432.375,1508
"Jun 27, 2023",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,730,2193,52
"Jun 27, 2023",BR,Curitiba,Av. Manoel Ribas,null,568,1484.5,5
"Jun 27, 2023",BR,Curitiba,R. Engenheiros Rebouças,null,1151.68,623.5,18429
"Jun 27, 2023",BR,Curitiba,Av. Iguaçu - Pista Dir.,null,848.9545454545455,429.34090909090907,8231
"Jun 27, 2023",BR,Curitiba,Av. Cândido de Abreu,HAZARD,699,324.6666666666667,730
"Jun 27, 2023",BR,São José dos Pinhais,R. Mal. Hermes,null,672,359.2,296
"Jun 27, 2023",BR,Curitiba,R. Simão Brante,null,628,491,22
"Jun 27, 2023",BR,São José dos Pinhais,R. Barão do Cerro Azul,null,544,805,28
"Jun 27, 2023",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,3426.121212121212,485.3636363636364,5788
"Jun 27, 2023",BR,Curitiba,R. Des. Motta,null,2183.608695652174,1144.0869565217392,22285
"Jun 27, 2023",BR,Curitiba,R. Alferes Ângelo Sampaio,null,2218,921.9230769230769,42643
"Jun 27, 2023",BR,Curitiba,Av. Ver. Toaldo Túlio,ACCIDENT,1222.5,1348.4444444444443,1508
"Jun 27, 2023",BR,Curitiba,Av. Silva Jardim,null,1001.4,480.725,8277
"Jun 27, 2023",BR,Pinhais,R. Wanda dos Santos Mallmann,null,750,673,22
"Jun 27, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,3021.0833333333335,1528.5,8996
"Jun 27, 2023",BR,Curitiba,R. Ubaldino do Amaral,null,1294.25,368.9166666666667,5648
"Jun 27, 2023",BR,São José dos Pinhais,R. Tavares de Lyra,null,825.25,670.75,196
"Jun 27, 2023",BR,Curitiba,Av. Linha Verde,null,1161.9285714285713,248.45535714285714,12548
"Jun 27, 2023",BR,Piraquara,R. Betonex,null,520,586,70
"Jun 27, 2023",BR,Curitiba,R. Osmário de Lima,null,720,1220.25,62
"Jun 27, 2023",BR,Curitiba,R. Epaminondas Santos,null,800,469,10
"Jun 27, 2023",BR,Curitiba,R. Prof. Fernando Moreira,null,878.3333333333334,585.0333333333333,3057
"Jun 27, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,6903.901234567901,1491.3395061728395,22127
