Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"May 30, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1953,448.5625,6962
"May 30, 2022",BR,Curitiba,R. Eugênio Flor,null,658.7142857142857,317.57142857142856,374
"May 30, 2022",BR,Curitiba,Av. Linha Verde,null,3217.2911392405063,468.88607594936707,12725
"May 30, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,895.2,451,1362
"May 30, 2022",BR,Curitiba,R. México,null,565,730,24
"May 30, 2022",BR,Curitiba,R. Alm. Gonçalves,null,554,477,6
"May 30, 2022",BR,Curitiba,Av. Vicente Machado,null,634.2666666666667,328.73333333333335,2058
"May 30, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,943.6666666666666,317.7083333333333,4286
"May 30, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,ACCIDENT,1654.4615384615386,575.9230769230769,2044
"May 30, 2022",BR,Curitiba,R. Carlos de Laet,null,584,722,10
"May 30, 2022",BR,Curitiba,Al. Princesa Izabel,null,594,514,14
"May 30, 2022",BR,Curitiba,R. Pres. Carlos Cavalcanti,null,541,338.6,2126
"May 30, 2022",BR,Curitiba,R. Carmelo Rangel,null,738,413,10
"May 30, 2022",BR,Curitiba,R. Prof. Guido Straube,null,836,955,34
"May 30, 2022",BR,Curitiba,R. Atílio Bório,null,721,378,62
"May 30, 2022",BR,Curitiba,R. Des. José Carlos Ribeiro Ribas,null,1206.8695652173913,492.72463768115944,1960
"May 30, 2022",BR,São José dos Pinhais,R. Ten. Djalma Dutra,null,893.5,1216,124
"May 30, 2022",BR,Curitiba,Av. República Argentina,null,825.2535211267606,656.2253521126761,4323
"May 30, 2022",BR,Curitiba,BR-116 Contorno Leste,null,4249.523255813953,476.55232558139534,35940
"May 30, 2022",BR,Curitiba,R. Tijucas do Sul,null,613,531,14
"May 30, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,1509.7916666666667,424.9166666666667,15593
"May 30, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,580,711.8,80
"May 30, 2022",BR,Curitiba,R. José Valle,null,732.8,698.6,104
"May 30, 2022",BR,Curitiba,R. Pe. Anchieta,null,818,631,24
"May 30, 2022",BR,Curitiba,Av. Pres. Kennedy,null,1264.095238095238,501.6666666666667,5340
"May 30, 2022",BR,São José dos Pinhais,R. Norberto de Brito,null,543,452,8
"May 30, 2022",BR,Curitiba,R. João Havro,null,611,482.25,92
"May 30, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4774.816666666667,408.9,15026
"May 30, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2021.7619047619048,382.04761904761904,3820
"May 30, 2022",BR,Curitiba,R. Gabriel Frecceiro de Miranda,null,895.4,561.6,128
"May 30, 2022",BR,Almirante Tamandaré,R. Antônio Johnson,null,804.1923076923077,436.84615384615387,314
"May 30, 2022",BR,São José dos Pinhais,R. Expedicionário Afonso Licheski,null,561,1073.75,24
"May 30, 2022",BR,Curitiba,R. Alberico Flores Bueno,null,867.75,330.25,190
"May 30, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,829,562.75,272
"May 30, 2022",BR,Curitiba,R. Luiz França,null,911,503,92
"May 30, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,ACCIDENT,775.6896551724138,453.2413793103448,3698
"May 30, 2022",BR,Curitiba,R. Roaldo Brun,null,788,429.2,318
"May 30, 2022",BR,Curitiba,R. Francisco Frischmann,null,1254.85,574.55,17130
"May 30, 2022",BR,Curitiba,BR-376 Contorno Sul,null,7967.520833333333,1586.6875,14360
"May 30, 2022",BR,Curitiba,R. Pres. Faria,null,534,507,172
"May 30, 2022",BR,Curitiba,R. Eduardo Sprada,null,692.6666666666666,833.3333333333334,700
"May 30, 2022",BR,Curitiba,R. Nestor Victor,null,526,936,8
"May 29, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,774,458,14
"May 29, 2022",BR,Curitiba,R. Augusto Severo,null,718.1333333333333,487.4,3014
"May 29, 2022",BR,São José dos Pinhais,R. Júlio César Setenareski,null,1485.45,622.35,602
"May 29, 2022",BR,Curitiba,R. Gen. Carneiro,null,529,627,90
"May 29, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,1485.221052631579,578.4105263157895,53686
"May 29, 2022",BR,Curitiba,Av. Água Verde,null,650.5714285714286,966.4285714285714,160
"May 29, 2022",BR,Curitiba,R. Augusto Stresser,null,1257.2727272727273,447.1818181818182,3124
"May 29, 2022",BR,Pinhais,Av. Jacob Macanhan,null,542,494.6666666666667,70
"May 29, 2022",BR,Curitiba,R. Pe. Ladislau Kula,null,714.9375,418.3125,2838
"May 29, 2022",BR,Pinhais,null,null,505,493.0625,1927
"May 29, 2022",BR,São José dos Pinhais,R. Voluntários da Pátria,null,738,840,14
"May 29, 2022",BR,Curitiba,R. Mauá,null,766.3333333333334,397.6666666666667,440
"May 29, 2022",BR,Curitiba,Av. João Gualberto,null,703.25,341.375,584
"May 29, 2022",BR,Curitiba,R. Costa Rica,null,671.8,1078.2,40
"May 28, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,923.8,458.2,882
"May 28, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,600,524.7857142857143,404
"May 28, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1953,732.7435897435897,5746
"May 28, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3305.923076923077,829.6153846153846,5112
"May 28, 2022",BR,Curitiba,BR-376 Contorno Sul,null,881,150.5,304
"May 28, 2022",BR,Curitiba,R. Prof. Sebastião Paraná,null,543,509,20
"May 28, 2022",BR,Curitiba,Av. Comendador Franco,null,697,838.25,580
"May 28, 2022",BR,Curitiba,Av. Manoel Ribas,null,557,776,12
"May 28, 2022",BR,Curitiba,null,null,2602,837.7142857142857,36
"May 28, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,1048,410.375,1566
"May 28, 2022",BR,Curitiba,R. Dep. Néo Martins,null,669,437.5,80
"May 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4453,321.1111111111111,1616
"May 28, 2022",BR,Curitiba,R. Engenheiros Rebouças,null,878.9,331.3,2002
"May 28, 2022",BR,Curitiba,R. Gen. Carneiro,null,561,696.5,98
"May 28, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,1199.3333333333333,345.0833333333333,2349
"May 28, 2022",BR,Curitiba,R. Alm. Gonçalves,null,529,614,20
"May 28, 2022",BR,Curitiba,BR-116 Contorno Leste,ACCIDENT,2614.15625,1303.921875,4022
"May 28, 2022",BR,Curitiba,R. Pe. Anchieta,null,591,1543,20
"May 28, 2022",BR,Curitiba,R. Eduardo Carlos Pereira,null,502.6666666666667,478.1666666666667,1314
"May 28, 2022",BR,Curitiba,R. Rio Japurá,null,873,1069,10
"May 28, 2022",BR,Curitiba,R. Des. Otávio do Amaral,null,560,756,10
"May 28, 2022",BR,Curitiba,R. Dr. Aluízio França,null,1330,482,9
"May 28, 2022",BR,Curitiba,R. Ângelo Marqueto,null,521,3360,20
"May 28, 2022",BR,São José dos Pinhais,R. Tavares de Lyra,null,672,736.3333333333334,54
"May 27, 2022",BR,Curitiba,BR-116 N Contorno Leste,ACCIDENT,1677.375,1348,462
"May 27, 2022",BR,Curitiba,R. Cyro Correia Pereira,null,728,995.9513888888889,4277
"May 27, 2022",BR,null,BR-376 S Rod. Henrique Herwig,null,1939,338.375,1546
"May 27, 2022",BR,Curitiba,R. Buenos Aires,null,690,723,46
"May 27, 2022",BR,Curitiba,R. Oliveira Viana,null,690.3333333333334,1490.6666666666667,26
"May 27, 2022",BR,Curitiba,BR-376 Contorno Sul,null,7431.21768707483,2535.0589569160998,62731
"May 27, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,null,3008.2,852.6,1142
"May 27, 2022",BR,Curitiba,R. Emílio Romani,null,546,339.25,292
"May 27, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,ACCIDENT,564,618.4666666666667,652
"May 27, 2022",BR,Curitiba,R. João Bettega,null,669.25,617.75,154
"May 27, 2022",BR,Curitiba,R. Francisco Raitani,null,701,311.6,1388
"May 27, 2022",BR,Curitiba,R. Lodovico Kaminski,null,515,546.5,286
"May 27, 2022",BR,null,BR-476 Rod. do Xisto,null,3379.964912280702,749.640350877193,14553
"May 27, 2022",BR,Curitiba,R. João Chede,null,1235.4285714285713,933.7967032967033,6223
"May 27, 2022",BR,Curitiba,R. José Pereira de Araújo,null,720,1217,18
"May 27, 2022",BR,Colombo,R. Antonina,null,784.75,711.5,58
"May 27, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,null,1010,556.1428571428571,1742
"May 27, 2022",BR,Curitiba,R. Raul Pompéia,null,589,625.6666666666666,248
"May 27, 2022",BR,Curitiba,null,null,1514.219827586207,561.5862068965517,21045
"May 27, 2022",BR,Curitiba,R. Brig. Franco,null,1062.6666666666667,570.4,4028
"May 27, 2022",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,798.9655172413793,418.1034482758621,648
"May 27, 2022",BR,Curitiba,R. Gastão Câmara,null,676,838,708
"May 27, 2022",BR,Curitiba,Av. João Gualberto,null,820.75,702.25,110
"May 27, 2022",BR,São José dos Pinhais,R. Joinville,null,663.1666666666666,516,152
"May 27, 2022",BR,Curitiba,R. Ricardo Emílio Michel,null,625.8,348.3,432
"May 27, 2022",BR,São José dos Pinhais,Marg. BR-376,null,586.8,236.8,28
"May 27, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,903.6,306.93333333333334,1016
"May 27, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3967.304964539007,1456.1241134751774,20154
"May 27, 2022",BR,Curitiba,R. Eduardo Sprada,null,759.9,382.3,1120
"May 27, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1227,452.22222222222223,1926
"May 27, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,866.2258064516129,291.3709677419355,6113
"May 27, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3124.3703703703704,1210.8703703703704,4880
"May 27, 2022",BR,Curitiba,R. Lamenha Lins,null,985.3571428571429,542.2142857142857,1270
"May 27, 2022",BR,Curitiba,Av. Iguaçu - Pista Dir.,null,604.6,597.6,528
"May 27, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1404,402.3333333333333,1624
"May 27, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,5841.375,2631.875,1876
"May 27, 2022",BR,Curitiba,R. Bôrtolo Pelanda,null,738.8963414634146,344.8719512195122,3529
"May 27, 2022",BR,São José dos Pinhais,Al. Bom Pastor,null,641.3333333333334,775.6923076923077,1348
"May 27, 2022",BR,Curitiba,R. Saldanha Marinho,null,582,1016,42
"May 27, 2022",BR,Curitiba,R. José Sebastião Baltazar,null,652,729,12
"May 27, 2022",BR,Curitiba,R. Napoleão Laureano,null,506,443,14
"May 27, 2022",BR,Curitiba,Av. Iguaçu - Pista Esq.,null,556.7142857142857,398.14285714285717,762
"May 27, 2022",BR,null,BR-116 Contorno Leste,ACCIDENT,1123.391304347826,455.2173913043478,1092
"May 27, 2022",BR,Curitiba,R. Prof. João Soares Barcelos,null,596.6,609.5,1150
"May 27, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,null,1096.36,473.56,4540
"May 27, 2022",BR,Curitiba,Av. Linha Verde,null,1154.1785714285713,363.7142857142857,6630
"May 27, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1206.9140271493213,776.9027149321267,16018
"May 27, 2022",BR,Curitiba,R. Guararapes,null,1258,723.52,8700
"May 27, 2022",BR,Curitiba,R. Mal. Rondon,null,505,1226.3333333333333,28
"May 27, 2022",BR,Curitiba,R. Mal. Deodoro,null,798,351.8333333333333,1518
"May 27, 2022",BR,São José dos Pinhais,R. Joinville,ACCIDENT,759.2222222222222,556.6666666666666,240
"May 27, 2022",BR,Curitiba,R. Ourizona,null,521,666,22
"May 27, 2022",BR,Curitiba,Av. República Argentina,null,504,546,46
"May 27, 2022",BR,Curitiba,Saída 115 A,null,555,747.6428571428571,60
"May 27, 2022",BR,Curitiba,Av. Sete de Setembro,null,594,835,52
"May 27, 2022",BR,null,BR-116 Contorno Leste,null,1295.4905660377358,307.0377358490566,2344
"May 27, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1248.5263157894738,437.2631578947368,5284
"May 27, 2022",BR,Curitiba,R. Alcebíades Plaisant,null,681,539,18
"May 27, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,9262.668341708542,1456.3492462311558,68708
"May 27, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1859.25,884.4464285714286,6898
"May 27, 2022",BR,Curitiba,Av. Iguaçu,null,929.1666666666666,395.8333333333333,3214
"May 26, 2022",BR,Curitiba,BR-376 Contorno Sul,null,7105.131147540984,707.688524590164,23452
"May 26, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,HAZARD,1453.375,424.875,1484
"May 26, 2022",BR,Curitiba,Av. Iguaçu - Pista Esq.,null,845.8787878787879,380.90909090909093,7585
"May 26, 2022",BR,Almirante Tamandaré,R. Ver. Wadislau Bugalski,null,723.75,509.5,18
"May 26, 2022",BR,Curitiba,R. Ubaldino do Amaral,null,1291.5384615384614,354.46153846153845,5624
"May 26, 2022",BR,Curitiba,Av. João Gualberto,null,913.5,345.6666666666667,450
"May 26, 2022",BR,Curitiba,R. Francisco Rocha,null,1474.52,687.92,4395
"May 26, 2022",BR,Campina Grande do Sul,PR-506 Rod. do Caqui,null,941.2884615384615,257.25,362
"May 26, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,2608.478260869565,292.1521739130435,5357
"May 26, 2022",BR,Curitiba,Al. Princesa Izabel,null,500,438.625,838
"May 26, 2022",BR,Curitiba,Av. Sete de Setembro,null,1024,781.6153846153846,1690
"May 26, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1210.3030303030303,555.8939393939394,3384
"May 26, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,990.3181818181819,591.5454545454545,3352
"May 26, 2022",BR,Almirante Tamandaré,R. Ver. Wadislau Bugalski,ACCIDENT,852,617.625,22
"May 26, 2022",BR,Curitiba,R. Engenheiros Rebouças,null,1144.375,546.5625,13118
"May 26, 2022",BR,Curitiba,R. Olindo Sequinel,null,505,1186.3333333333333,46
"May 26, 2022",BR,Curitiba,R. Prof. Fernando Moreira,null,614,455,1084
"May 26, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,1372.3846153846155,460.3076923076923,2300
"May 26, 2022",BR,Curitiba,R. Des. Motta,null,1938.4555555555555,980.7111111111111,27914
"May 26, 2022",BR,Curitiba,R. Isaías Régis de Miranda,null,555,457,36
"May 26, 2022",BR,Curitiba,R. José Benedito Cottolengo,null,565,647,142
"May 26, 2022",BR,Curitiba,R. Brig. Franco,null,1854.1125,556.05,23553
"May 26, 2022",BR,Curitiba,Al. Pres. Taunay,null,715.3,338.55,3984
"May 26, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,3211,561.9090909090909,3166
"May 26, 2022",BR,Curitiba,R. Carneiro Lobo,null,618,453.8333333333333,910
"May 26, 2022",BR,Curitiba,R. Des. Ernani Guarita Cartaxo,null,700,832,88
"May 26, 2022",BR,Curitiba,R. Francisco Torres,null,618,743.3333333333334,256
"May 26, 2022",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,null,607,513,784
"May 26, 2022",BR,Curitiba,Av. Comendador Franco,null,1300.8275862068965,475.51724137931035,13685
"May 26, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,3401.3074074074075,760.2518518518518,22772
"May 26, 2022",BR,Curitiba,R. Chile,null,1632.1764705882354,699.1470588235294,26796
"May 26, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1087.3333333333333,608.3333333333334,974
"May 26, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,750,876.8333333333334,2504
"May 26, 2022",BR,Curitiba,R. Prof. Álvaro Jorge,null,579,592.8125,4116
"May 26, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,988.3846153846154,530.0769230769231,2464
"May 26, 2022",BR,Colombo,R. Madagáscar,null,568,476.5,8
"May 26, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5823.466666666666,635.3666666666667,3991
"May 26, 2022",BR,Curitiba,Av. Linha Verde,null,2084.5416666666665,1182.0833333333333,6430
"May 26, 2022",BR,Curitiba,R. Prof. Nilo Brandão,null,590.96,357.6,578
"May 26, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1718.6666666666667,705.6666666666666,77
"May 26, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1302.5454545454545,439.77272727272725,2232
"May 26, 2022",BR,Curitiba,R. Visc. de Nácar,null,945.64,686.44,11135
"May 26, 2022",BR,Curitiba,R. Rio Japurá,null,713,686,4
"May 26, 2022",BR,Curitiba,R. Alcino Guanabara,null,703.75,676.5,56
"May 26, 2022",BR,Curitiba,R. Paulo Gorski,null,629.6363636363636,425.59090909090907,688
"May 26, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1148.6969696969697,473.2121212121212,9509
"May 26, 2022",BR,Curitiba,R. Luiz Leão,null,566,523,818
"May 26, 2022",BR,Curitiba,R. Chile,ACCIDENT,1394,796,460
"May 26, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1148.746835443038,717.7088607594936,14342
"May 26, 2022",BR,Curitiba,R. Carneiro Lobo,HAZARD,618,503.05,1486
"May 26, 2022",BR,Curitiba,Av. Silva Jardim,null,959.0434782608696,396.4782608695652,7869
"May 26, 2022",BR,Curitiba,R. Costa Rica,null,532,1079,12
"May 26, 2022",BR,Curitiba,R. João Chede,null,764.2,704.8,470
"May 26, 2022",BR,Curitiba,R. Iapó,null,616,687,32
"May 26, 2022",BR,São José dos Pinhais,null,null,596,637,36
"May 26, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,1683.2948717948718,548.3589743589744,14841
"May 26, 2022",BR,Araucária,PR-421,null,826.3888888888889,360,1122
"May 26, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1797.2857142857142,864.1339285714286,28916
"May 25, 2022",BR,Curitiba,R. Pe. Anchieta,null,519,761,6
"May 25, 2022",BR,Curitiba,R. José Carlos de Macedo Soares,null,516,702.2,240
"May 25, 2022",BR,Curitiba,R. João Scuissiato,null,832,608.5,18
"May 25, 2022",BR,Curitiba,R. dos Funcionários,null,632.8918918918919,714.8108108108108,1600
"May 25, 2022",BR,Curitiba,Av. Linha Verde,null,2218.4021739130435,451.8152173913044,22354
"May 25, 2022",BR,São José dos Pinhais,R. Dr. Marcelino Nogueira,null,648.5,703,42
"May 25, 2022",BR,Curitiba,R. João Bettega,null,753.75,665.8125,616
"May 25, 2022",BR,Curitiba,Av. República Argentina,null,794.3333333333334,1203.3333333333333,116
"May 25, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,null,2573.5,90,452
"May 25, 2022",BR,Colombo,BR-116 N Rod. Régis Bittencourt,ACCIDENT,1487.5,1177.3214285714287,2628
"May 25, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,5919.51832460733,1745.3586387434555,42996
"May 25, 2022",BR,Curitiba,Av. Pres. Kennedy,null,1272,490.5,40
"May 25, 2022",BR,Curitiba,PR-418 Contorno Norte,null,3457.15,545.325,4516
"May 25, 2022",BR,Colombo,BR-116 N Rod. Régis Bittencourt,null,1335.3333333333333,620.6666666666666,418
"May 25, 2022",BR,Curitiba,R. Eng. Alberto Monteiro de Carvalho,null,671,767.5,48
"May 25, 2022",BR,Curitiba,R. Dr. Plínio Gonçalves Marques,null,592,545.6666666666666,36
"May 25, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,HAZARD,2055,488.6,90
"May 25, 2022",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,661.3333333333334,538.6666666666666,26
"May 25, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,893,1861.3333333333333,62
"May 25, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,ACCIDENT,963.6666666666666,365.5833333333333,646
"May 25, 2022",BR,Curitiba,null,null,1789,534.4857142857143,8744
"May 25, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,null,1507.2105263157894,481.8421052631579,1706
"May 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,7010.2,651,2820
"May 25, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1953,232.59574468085106,8824
"May 25, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,null,1003.8181818181819,338.8787878787879,3592
"May 25, 2022",BR,Curitiba,R. Manoel Eufrásio,null,683,907.3333333333334,64
"May 25, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,567,1223.6666666666667,158
"May 25, 2022",BR,São José dos Pinhais,R. Dr. Murici,null,706,289.2,74
"May 25, 2022",BR,Curitiba,Av. Sen. Souza Naves,null,715.1875,524.34375,1431
"May 25, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,973.3589743589744,737.2102564102564,10601
"May 25, 2022",BR,Curitiba,R. Raul Pompéia,null,666.5454545454545,710.7272727272727,1332
"May 25, 2022",BR,Curitiba,BR-376 Contorno Sul,null,6394.8329853862215,1150.1816283924843,60076
"May 25, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,ACCIDENT,1604.8,547.2,480
"May 25, 2022",BR,Curitiba,R. Rockefeller,null,524,1143,16
"May 25, 2022",BR,Curitiba,R. João Chede,null,753.6666666666666,709.6666666666666,996
"May 25, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1178.2857142857142,626.8571428571429,1572
"May 25, 2022",BR,São José dos Pinhais,R. Cap. Tobias Pereira da Cruz,null,597,945,10
"May 24, 2022",BR,Curitiba,R. Cláudio Manoel da Costa,null,511,1039.5,54
"May 24, 2022",BR,Curitiba,R. Maj. Vicente de Castro,null,698,752.5,28
"May 24, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,2114.0697674418607,654.8139534883721,10185
"May 24, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,3466.1111111111113,206.44444444444446,72
"May 24, 2022",BR,Curitiba,R. Plácido de Castro,null,875,345.8,2400
"May 24, 2022",BR,Curitiba,Av. Pref. Erasto Gaertner,null,1575.090909090909,657.8181818181819,1694
"May 24, 2022",BR,Curitiba,BR-376 Contorno Sul,null,6885.835820895522,955.710447761194,53914
"May 24, 2022",BR,Curitiba,Av. República Argentina,null,787.8333333333334,852.8333333333334,290
"May 24, 2022",BR,Curitiba,Av. Vicente Machado,HAZARD,513,488,220
"May 24, 2022",BR,Curitiba,R. Maranhão,null,787,728,18
"May 24, 2022",BR,Curitiba,R. Francisco Derosso,null,684,443,8
"May 24, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,3943.4,1349.4666666666667,2680
"May 24, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2605.609756097561,1368.0243902439024,9588
"May 24, 2022",BR,Curitiba,R. Bom Jesus de Iguape,null,652,190,20
"May 24, 2022",BR,Curitiba,PR-418 Contorno Norte,null,5036.835051546392,795.3711340206186,6828
"May 24, 2022",BR,Curitiba,R. João Chede,null,701,737.2857142857143,842
"May 24, 2022",BR,Curitiba,Al. Dr. Muricy,null,543,754.3333333333334,352
