Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Jun 30, 2022",BR,Curitiba,R. Bento Viana,ACCIDENT,558,494.2,806
"Jun 30, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,ACCIDENT,1027.3333333333333,319.77777777777777,342
"Jun 30, 2022",BR,São José dos Pinhais,R. Harry Feeken,null,944.6666666666666,481.1666666666667,132
"Jun 30, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,2034,389.8,1262
"Jun 30, 2022",BR,Curitiba,R. Brig. Franco,ACCIDENT,945.5,612,918
"Jun 30, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,null,1430.7777777777778,246.61111111111111,530
"Jun 30, 2022",BR,São José dos Pinhais,null,null,596,441.6666666666667,116
"Jun 30, 2022",BR,Curitiba,Av. Linha Verde,null,1525.7666666666667,320.98333333333335,14400
"Jun 30, 2022",BR,Curitiba,Av. Comendador Franco,null,1810.5,510,738
"Jun 30, 2022",BR,Curitiba,R. Francisco Rocha,null,685.8,331.6,1052
"Jun 30, 2022",BR,Curitiba,R. Bento Viana,HAZARD,544.3428571428572,394.2857142857143,5062
"Jun 30, 2022",BR,Curitiba,Av. do Batel,null,715.3888888888889,361.44444444444446,2066
"Jun 30, 2022",BR,Curitiba,R. Nicola Pellanda,null,1355.5,382.2916666666667,1338
"Jun 30, 2022",BR,Curitiba,R. Pastor Carlos Frank,null,639,822,4
"Jun 30, 2022",BR,Curitiba,R. Ulisses Aurélio Visinoni,null,878,424.3333333333333,12
"Jun 30, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,533,1206,28
"Jun 30, 2022",BR,Curitiba,R. Rezala Simão,null,971.9285714285714,369.2142857142857,858
"Jun 30, 2022",BR,Curitiba,Av. Paraná,null,943,1088.5,16
"Jun 30, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,null,559,404.5,24
"Jun 30, 2022",BR,Curitiba,R. Silveira Peixoto,null,608,990.6666666666666,70
"Jun 30, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,null,718.6666666666666,403.0833333333333,5765
"Jun 30, 2022",BR,Curitiba,R. Brig. Franco,null,765,503.06,4424
"Jun 30, 2022",BR,Curitiba,R. Engenheiros Rebouças,null,784.6333333333333,314.8,4970
"Jun 30, 2022",BR,São José dos Pinhais,Marg. BR-376,null,1179,423,24
"Jun 30, 2022",BR,São José dos Pinhais,R. Barão do Cerro Azul,null,520,523.5,40
"Jun 30, 2022",BR,Curitiba,R. Rio Grande do Sul,null,522,631.8888888888889,662
"Jun 30, 2022",BR,Curitiba,R. Eng. Ariel Villar Tacla,null,592,2439.6666666666665,18
"Jun 29, 2022",BR,Curitiba,R. Eduardo Sprada,null,663.2083333333334,522.625,1097
"Jun 29, 2022",BR,Curitiba,Marg. BR-116,null,887.3333333333334,502.2857142857143,1610
"Jun 29, 2022",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,3468,2703.1666666666665,748
"Jun 29, 2022",BR,Curitiba,R. Castro Alves,null,814.4705882352941,360.47058823529414,4030
"Jun 29, 2022",BR,Curitiba,R. Itacolomi,ACCIDENT,807.0454545454545,656.3181818181819,2998
"Jun 29, 2022",BR,Curitiba,R. Dr. João Tobias P. Rebelo,ACCIDENT,555,377,2210
"Jun 29, 2022",BR,Pinhais,R. José de Alencar,null,564.3333333333334,396,36
"Jun 29, 2022",BR,Curitiba,Av. Frederico Lambertucci,null,688,554.3333333333334,26
"Jun 29, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,1452.9,401.25,3114
"Jun 29, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,661.8571428571429,615.2857142857143,386
"Jun 29, 2022",BR,Curitiba,R. Brig. Franco,null,1178.857142857143,505.0857142857143,3783
"Jun 29, 2022",BR,Curitiba,R. Gen. Carneiro,null,561,895.5,113
"Jun 29, 2022",BR,Curitiba,R. Brasílio Itiberê,ACCIDENT,1374.4285714285713,710.7142857142857,5888
"Jun 29, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,ACCIDENT,1958.125,815.625,1796
"Jun 29, 2022",BR,Curitiba,R. Gutemberg,null,646,543,50
"Jun 29, 2022",BR,Curitiba,R. Cel. Amazonas Marcondes,null,513,573,8
"Jun 29, 2022",BR,Curitiba,R. Augusto Stresser,null,1317.860465116279,733.5581395348837,2920
"Jun 29, 2022",BR,Curitiba,R. Dr. João Tobias P. Rebelo,null,518,154,146
"Jun 29, 2022",BR,Curitiba,R. Prof. João Soares Barcelos,null,837,1436.8333333333333,126
"Jun 29, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,3916.8,405.1,2334
"Jun 29, 2022",BR,Curitiba,Av. dos Estados,null,758.3333333333334,454.3333333333333,592
"Jun 29, 2022",BR,São José dos Pinhais,Marg. BR-376,null,1349,448.5,8
"Jun 29, 2022",BR,Curitiba,R. Lamenha Lins,HAZARD,708.0588235294117,325.88235294117646,1178
"Jun 29, 2022",BR,Almirante Tamandaré,R. Jacob Gubaua,null,582,483.5,20
"Jun 29, 2022",BR,Curitiba,PR-418 Contorno Norte,null,2903.438775510204,710.3367346938776,9200
"Jun 29, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,1991.4761904761904,1142.595238095238,4648
"Jun 29, 2022",BR,Curitiba,R. 13 de Maio,null,616.3333333333334,418.3333333333333,420
"Jun 29, 2022",BR,Piraquara,BR-116 Contorno Leste,null,2494.155844155844,426.01623376623377,10783
"Jun 29, 2022",BR,Curitiba,Av. Linha Verde,null,1312.4,360.45,1682
"Jun 29, 2022",BR,Curitiba,R. Itacolomi,null,584,198,540
"Jun 29, 2022",BR,Curitiba,Av. Pres. Kennedy,null,1320.8666666666666,513.4666666666667,4232
"Jun 29, 2022",BR,São José dos Pinhais,null,null,596,416.6666666666667,56
"Jun 29, 2022",BR,Curitiba,Av. Paraná,null,708,682.5,72
"Jun 29, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,null,993.8666666666667,482.7,4124
"Jun 29, 2022",BR,Curitiba,Av. República Argentina,null,885.5365853658536,848.9024390243902,3394
"Jun 29, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,HAZARD,838.7,580.65,2554
"Jun 29, 2022",BR,Piraquara,BR-116 Contorno Leste,HAZARD,3763.891304347826,466.19565217391306,4166
"Jun 29, 2022",BR,Curitiba,R. Lúcio Rasera,null,586,637,96
"Jun 29, 2022",BR,Curitiba,R. Francisco Frischmann,null,1269.5961538461538,774.7115384615385,16436
"Jun 29, 2022",BR,Curitiba,R. Dr. Nelson de Souza Pinto,null,612,875.5,24
"Jun 29, 2022",BR,null,PR-092 Rod. dos Minérios,null,1019.1304347826087,377.1304347826087,470
"Jun 29, 2022",BR,Curitiba,R. Robert Redzimski,null,791,507,20
"Jun 29, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1198.5365853658536,654.6341463414634,8538
"Jun 29, 2022",BR,Piraquara,R. Pastor Adolfo Weidmann,null,985,474,8
"Jun 29, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1235.5333333333333,483.45,3613
"Jun 29, 2022",BR,null,PR-418 Contorno Norte,HAZARD,3429.4285714285716,513.5714285714286,1376
"Jun 29, 2022",BR,Curitiba,Av. Cândido Hartmann,null,900.7826086956521,655.5217391304348,3328
"Jun 29, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,889.0105263157894,554.1368421052632,6660
"Jun 29, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1874.85,800.6,9396
"Jun 29, 2022",BR,Curitiba,R. Alm. Gonçalves,null,624,505.75,74
"Jun 29, 2022",BR,Curitiba,R. O Brasil para Cristo,null,1782,101,16
"Jun 29, 2022",BR,Curitiba,R. Maranhão,null,696.8888888888889,505.44444444444446,856
"Jun 29, 2022",BR,Curitiba,R. Imaculada Conceição,ACCIDENT,656.7727272727273,417.22727272727275,1190
"Jun 29, 2022",BR,Curitiba,PR-417 Rod. Mauro Bernardo Camargo,null,874.7142857142857,378,174
"Jun 29, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,null,621.4615384615385,424.6923076923077,534
"Jun 29, 2022",BR,null,PR-418 Contorno Norte,null,2938.368115942029,770.2521739130435,9976
"Jun 29, 2022",BR,Curitiba,R. Santo Antônio,null,637,944.5,48
"Jun 29, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,null,760.3333333333334,330.3333333333333,1796
"Jun 29, 2022",BR,Curitiba,BR-376 Contorno Sul,null,5701.2,507.4,2922
"Jun 29, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1476.175,913.325,7002
"Jun 29, 2022",BR,Curitiba,R. Guararapes,null,1339.8461538461538,676.2884615384615,8902
"Jun 29, 2022",BR,Curitiba,Av. Sete de Setembro,null,620,768,42
"Jun 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,1414.857142857143,362.92857142857144,2338
"Jun 29, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1760,620,70
"Jun 29, 2022",BR,Curitiba,R. Pe. Agostinho,null,1178.1081081081081,634.3783783783783,6105
"Jun 29, 2022",BR,Curitiba,R. Rio Grande do Sul,null,558.1176470588235,556.0588235294117,1512
"Jun 29, 2022",BR,Almirante Tamandaré,R. Ver. Wadislau Bugalski,null,1491.6153846153845,627.6153846153846,1884
"Jun 29, 2022",BR,Curitiba,R. Bom Jesus,null,608,597,468
"Jun 28, 2022",BR,Curitiba,Av. Linha Verde,null,1353.4027777777778,440.75,7777
"Jun 28, 2022",BR,Curitiba,BR-116 Contorno Leste,null,5842.88,845.9,9664
"Jun 28, 2022",BR,Curitiba,R. Prodócimo Lago,null,780.8333333333334,335.5,352
"Jun 28, 2022",BR,Curitiba,R. Danilo Pedro Schreiner,null,529,480.3333333333333,80
"Jun 28, 2022",BR,Curitiba,Al. D. Pedro II,null,667,535,12
"Jun 28, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,1889,259,2072
"Jun 28, 2022",BR,Curitiba,Av. Paraná,null,533,425.5,12
"Jun 28, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1746.4,653.4,765
"Jun 28, 2022",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,1503,1117,20
"Jun 28, 2022",BR,Curitiba,Av. Vicente Machado,null,1432.2,643,3736
"Jun 28, 2022",BR,Curitiba,Est. do Ganchinho,null,781.4411764705883,576.6323529411765,907
"Jun 28, 2022",BR,Curitiba,R. Konrad Adenauer,null,554,851,6
"Jun 28, 2022",BR,Curitiba,R. Augusto Stresser,null,1250.64,632.52,3518
"Jun 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5480.615384615385,343.0769230769231,2532
"Jun 28, 2022",BR,Curitiba,R. Pe. Agostinho,null,1078.1,569.1,6154
"Jun 28, 2022",BR,Curitiba,R. Prof. Sebastião Paraná,null,619.5,918,28
"Jun 28, 2022",BR,Curitiba,Av. João Gualberto,null,823,1095,80
"Jun 28, 2022",BR,null,PR-418 Contorno Norte,ACCIDENT,2458.3125,780.25,976
"Jun 28, 2022",BR,Curitiba,PR-418 Contorno Norte,null,2131.7272727272725,648.2231404958678,3672
"Jun 28, 2022",BR,Curitiba,Av. N. Sra. da Paz,null,515,1687.5,26
"Jun 28, 2022",BR,Curitiba,Av. Sete de Setembro,null,790.8,1411.2,168
"Jun 28, 2022",BR,Piraquara,BR-116 Contorno Leste,null,1854.9191176470588,335.52941176470586,4992
"Jun 28, 2022",BR,null,PR-418 Contorno Norte,null,3791.2090395480227,776.2937853107345,4623
"Jun 28, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,904.4285714285714,314.35714285714283,2648
"Jun 28, 2022",BR,Curitiba,R. Nicola Pellanda,null,699.3333333333334,821.3333333333334,34
"Jun 28, 2022",BR,Curitiba,R. João Alencar Guimarães,null,716.8260869565217,282.4130434782609,725
"Jun 28, 2022",BR,Curitiba,R. Dr. José Giostri Sobrinho,null,598,714.5,8
"Jun 28, 2022",BR,São José dos Pinhais,null,null,596,351,8
"Jun 28, 2022",BR,Curitiba,R. Pe. Anchieta,null,591,548,50
"Jun 28, 2022",BR,Curitiba,Av. República Argentina,null,713.0666666666667,514.2666666666667,231
"Jun 28, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,null,967.5,621.375,1236
"Jun 28, 2022",BR,Curitiba,R. Brasílio Itiberê,null,916.918918918919,564.5945945945946,6384
"Jun 28, 2022",BR,Curitiba,BR-376 Contorno Sul,null,1048,476.3333333333333,501
"Jun 28, 2022",BR,Colombo,R. Pres. Faria,null,847,477.5,12
"Jun 28, 2022",BR,Curitiba,R. Silveira Peixoto,null,550.5,1070.5,60
"Jun 28, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,1567.3333333333333,483.5,2070
"Jun 28, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,1048,443.25925925925924,2564
"Jun 28, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,623.5,884.625,59
"Jun 28, 2022",BR,Curitiba,R. Fernandes de Barros,null,696,626,38
"Jun 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3469.5,635,346
"Jun 28, 2022",BR,Curitiba,R. Lamenha Lins,HAZARD,814,1016,20
"Jun 28, 2022",BR,Curitiba,R. Des. Otávio do Amaral,null,646,395,46
"Jun 28, 2022",BR,null,PR-418 Contorno Norte,HAZARD,2329.9206349206347,478.9087301587302,6654
"Jun 27, 2022",BR,Curitiba,Av. República Argentina,null,549.3333333333334,679,88
"Jun 27, 2022",BR,null,PR-418 Contorno Norte,HAZARD,3396,513.9166666666666,708
"Jun 27, 2022",BR,Curitiba,R. Bartolomeu Lourenço de Gusmão,null,670,446.75,16
"Jun 27, 2022",BR,São José dos Pinhais,null,null,510,825,10
"Jun 27, 2022",BR,null,PR-418 Contorno Norte,null,3529.6724137931033,228.01724137931035,3869
"Jun 27, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,744.7368421052631,490.8157894736842,4400
"Jun 27, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1817.7894736842106,605.3684210526316,314
"Jun 27, 2022",BR,Curitiba,R. Leão Sallum,null,558,418,8
"Jun 27, 2022",BR,Curitiba,R. dos Palmenses,null,906,456.5,24
"Jun 27, 2022",BR,Curitiba,R. Maranhão,null,751,891.6666666666666,18
"Jun 27, 2022",BR,Pinhais,R. Wanda dos Santos Mallmann,null,526,1272,18
"Jun 27, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,578.4285714285714,563.1428571428571,122
"Jun 27, 2022",BR,Pinhais,Av. Ayrton Senna da Silva,null,1615.0588235294117,745.2352941176471,1004
"Jun 27, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,697.125,475.125,310
"Jun 27, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,null,1617.15,392.275,5110
"Jun 27, 2022",BR,Pinhais,R. Aluísio Azevedo,null,602,429.6666666666667,258
"Jun 27, 2022",BR,Curitiba,R. Rezala Simão,null,1066.1,508.6,588
"Jun 27, 2022",BR,Piraquara,BR-116 Contorno Leste,null,3042.6575342465753,472.1917808219178,7518
"Jun 27, 2022",BR,Curitiba,R. Hugo Kinzelmann,null,505,765,938
"Jun 27, 2022",BR,Curitiba,R. Pe. Agostinho,null,1276.8947368421052,690.4473684210526,5962
"Jun 27, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,1290.36,375.44,302
"Jun 27, 2022",BR,Curitiba,R. Des. Motta,null,748.5,370.5,806
"Jun 27, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,ACCIDENT,789.5,638.5,226
"Jun 27, 2022",BR,Curitiba,Av. Pref. Maurício Fruet,null,766.4545454545455,554.1818181818181,1274
"Jun 27, 2022",BR,São José dos Pinhais,R. Dr. Marcelino Nogueira,null,566,591,16
"Jun 27, 2022",BR,Curitiba,R. Cel. Domingos Soares,null,633,1027.5,28
"Jun 27, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,HAZARD,1552.4444444444443,252.55555555555554,186
"Jun 27, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,600.2777777777778,578.0555555555555,820
"Jun 27, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,3321.181818181818,307,1296
"Jun 26, 2022",BR,Curitiba,Al. D. Pedro II,null,544,1116,48
"Jun 26, 2022",BR,Curitiba,R. Cel. Pretextato Pena Forte Taborda Ribas,null,615,1535,28
"Jun 26, 2022",BR,Curitiba,Al. Prudente de Moraes,null,619,898,70
"Jun 26, 2022",BR,Colombo,R. Adilson Nogueira,null,514,424,90
"Jun 26, 2022",BR,Curitiba,R. Pe. Anchieta,null,618.2,491.4,38
"Jun 26, 2022",BR,Curitiba,R. Ulisses Aurélio Visinoni,null,1327,559,14
"Jun 26, 2022",BR,Curitiba,R. dos Palmenses,null,692.9326923076923,890.8557692307693,4163
"Jun 26, 2022",BR,Curitiba,Av. Sete de Setembro,null,531,496.1818181818182,118
"Jun 26, 2022",BR,Piraquara,Av. Ribeira,null,675,458,36
"Jun 26, 2022",BR,Curitiba,R. Francisco Nunes,null,718,700,24
"Jun 26, 2022",BR,Almirante Tamandaré,R. Ver. Wadislau Bugalski,null,713.3888888888889,512.7777777777778,164
"Jun 26, 2022",BR,Curitiba,R. Oyapock,null,578,566.8,64
"Jun 25, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,694,525,6
"Jun 25, 2022",BR,Curitiba,R. Euclides da Cunha,null,582,490.3333333333333,80
"Jun 25, 2022",BR,Curitiba,R. Natal,null,550,500,8
"Jun 25, 2022",BR,Curitiba,Marg. BR-116,null,876.5,110,138
"Jun 25, 2022",BR,Curitiba,R. Alm. Gonçalves,null,584,577.8,25
"Jun 25, 2022",BR,Curitiba,Marg. BR-116,ACCIDENT,1315.6153846153845,489.6923076923077,898
"Jun 25, 2022",BR,Curitiba,Vd. Colorado,ACCIDENT,648,516.75,898
"Jun 25, 2022",BR,São José dos Pinhais,R. Margarida de Araújo Franco,null,583,454,60
"Jun 25, 2022",BR,Curitiba,R. João Gava,null,775.2424242424242,317.6363636363636,2227
"Jun 25, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1368.423076923077,308.84615384615387,7256
"Jun 25, 2022",BR,Curitiba,R. Nicola Pellanda,null,1502.5,150.5,216
"Jun 25, 2022",BR,Curitiba,R. Bento Viana,null,954.7058823529412,674.0882352941177,4865
"Jun 25, 2022",BR,Curitiba,Av. Iguaçu - Pista Dir.,null,612.7142857142857,492.57142857142856,2124
"Jun 25, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1537.7307692307693,491.65384615384613,4903
"Jun 25, 2022",BR,Curitiba,Av. Pres. Affonso Camargo,null,598,259.25,496
"Jun 25, 2022",BR,Curitiba,R. Brig. Franco,null,1621.0689655172414,528.1896551724138,13000
"Jun 25, 2022",BR,Curitiba,R. Januário Alves de Souza,null,508,1317,18
"Jun 25, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1183.5333333333333,572.7333333333333,3678
"Jun 25, 2022",BR,Curitiba,Av. Sete de Setembro,null,600,830,688
"Jun 25, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,793.1,320.3,2386
"Jun 25, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,ACCIDENT,3218.8,2296,646
"Jun 25, 2022",BR,Curitiba,R. Cel. Dulcídio,null,919,453.4,6427
"Jun 25, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,3263.133333333333,1401.1333333333334,2482
"Jun 25, 2022",BR,Curitiba,R. Cap. José Maria Sobrinho,null,658,951,4
"Jun 25, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,533,446,50
"Jun 25, 2022",BR,São José dos Pinhais,null,null,615.5,745.5,40
"Jun 25, 2022",BR,Curitiba,Av. Pref. Maurício Fruet,HAZARD,721.7,408.93,4049
"Jun 25, 2022",BR,Curitiba,R. Gov. Jorge Lacerda,null,635,940,10
"Jun 25, 2022",BR,Colombo,R. Francisco Caetano Coradin,null,1094,320.6,20
"Jun 25, 2022",BR,Curitiba,Av. República Argentina,null,677,621,20
"Jun 25, 2022",BR,Curitiba,Av. Vicente Machado,null,768,360.44444444444446,2108
"Jun 25, 2022",BR,Curitiba,R. Colombo,null,806,650,54
"Jun 25, 2022",BR,Curitiba,Vd. Colorado,null,648,564,196
"Jun 24, 2022",BR,Curitiba,R. Pe. Anchieta,null,613,644,12
"Jun 24, 2022",BR,Curitiba,R. Bispo Dom José,null,959.6666666666666,470.6666666666667,1866
"Jun 24, 2022",BR,Curitiba,R. Eduardo Sprada,ACCIDENT,639,779.875,240
"Jun 24, 2022",BR,Curitiba,Av. Sete de Setembro,ACCIDENT,1186.857142857143,983.7142857142857,882
"Jun 24, 2022",BR,Curitiba,R. Nicola Pellanda,ACCIDENT,1469,578.6666666666666,1010
"Jun 24, 2022",BR,Curitiba,R. Teixeira Coelho,null,538,495,248
"Jun 24, 2022",BR,Curitiba,R. Cascavel,null,664,539,10
"Jun 24, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1390.1333333333334,490.89166666666665,11842
"Jun 24, 2022",BR,Curitiba,Av. Linha Verde,null,1833.4,712.376923076923,29780
"Jun 24, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,2773,1123,4
"Jun 24, 2022",BR,Curitiba,Marg. BR-116,null,1332.3066666666666,535.3466666666667,8326
"Jun 24, 2022",BR,Curitiba,R. Luiz França,null,888,816,16
"Jun 24, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,ACCIDENT,3367.7045454545455,1813.3068181818182,9146
"Jun 24, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,null,833.4285714285714,381.9428571428571,1802
"Jun 24, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,1723.8,209,470
"Jun 24, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,1737.1176470588234,330.70588235294116,1932
"Jun 24, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1667,574,894
"Jun 24, 2022",BR,Curitiba,Av. São José,null,838.3333333333334,462.3333333333333,22
"Jun 24, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,1004.5555555555555,836.4444444444445,1544
"Jun 24, 2022",BR,Curitiba,null,null,538,421.2631578947368,980
"Jun 24, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,602.5,577.75,104
"Jun 24, 2022",BR,Curitiba,R. Nicola Pellanda,null,1825.1875,652.3125,4700
"Jun 24, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,1015.9629629629629,275.22222222222223,5942
"Jun 24, 2022",BR,Curitiba,R. Nunes Machado,null,979,1147,34
"Jun 24, 2022",BR,Curitiba,BR-376 Contorno Sul,null,7034.71511627907,739.2093023255813,37285
"Jun 24, 2022",BR,Curitiba,R. Raul Pompéia,null,552,708.6,206
"Jun 24, 2022",BR,Curitiba,Al. D. Pedro II,null,500,1228.5,28
"Jun 24, 2022",BR,Curitiba,Al. Prudente de Moraes,null,625,534,50
"Jun 24, 2022",BR,Curitiba,R. Teixeira Coelho,HAZARD,538,508.625,972
"Jun 24, 2022",BR,Curitiba,Marg. BR-116,ACCIDENT,1261.3333333333333,857.8888888888889,898
"Jun 24, 2022",BR,Curitiba,R. Eduardo Geronasso,null,752,898,10
"Jun 24, 2022",BR,Curitiba,R. Eduardo Sprada,null,807.5625,453.84375,477
"Jun 24, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,651.6153846153846,497.9230769230769,450
"Jun 24, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,5019.423076923077,876.3461538461538,7530
"Jun 24, 2022",BR,Curitiba,R. Goiânia,null,752,384.25,30
"Jun 24, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2126.2,745.6666666666666,9164
"Jun 24, 2022",BR,Curitiba,R. Reinaldo Stocco,null,520,541,8
"Jun 24, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,650.5921052631579,800.8552631578947,1681
"Jun 24, 2022",BR,São José dos Pinhais,R. Colombo,null,677,814,16
"Jun 24, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1959.4606741573034,1479.623595505618,10965
"Jun 23, 2022",BR,Curitiba,R. Prof. Dário Garcia,null,715,399,226
"Jun 23, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,ACCIDENT,1258,528.9090909090909,1340
"Jun 23, 2022",BR,Curitiba,R. Bom Jesus,null,608,735.3333333333334,376
