Day,Subtype,# Alerts
"Jun 4, 2022",JAM_STAND_STILL_TRAFFIC,141
"Jun 4, 2022",,100
"Jun 4, 2022",JAM_HEAVY_TRAFFIC,243
"Jun 4, 2022",HAZARD_ON_ROAD_CONSTRUCTION,92
"Jun 4, 2022",HAZARD_ON_ROAD_CAR_STOPPED,157
"Jun 4, 2022",JAM_MODERATE_TRAFFIC,125
"Jun 5, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,69
"Jun 5, 2022",ACCIDENT_MAJOR,19
"Jun 5, 2022",HAZARD_ON_ROAD_CONSTRUCTION,19
"Jun 5, 2022",HAZARD_ON_ROAD_CAR_STOPPED,91
"Jun 5, 2022",JAM_HEAVY_TRAFFIC,83
"Jun 5, 2022",,70
"Jun 5, 2022",JAM_MODERATE_TRAFFIC,41
"Jun 5, 2022",ACCIDENT_MINOR,26
"Jun 5, 2022",HAZARD_ON_ROAD_POT_HOLE,117
"Jun 5, 2022",JAM_STAND_STILL_TRAFFIC,71
"Jun 6, 2022",JAM_MODERATE_TRAFFIC,321
"Jun 6, 2022",JAM_STAND_STILL_TRAFFIC,498
"Jun 6, 2022",HAZARD_ON_ROAD_POT_HOLE,138
"Jun 6, 2022",JAM_HEAVY_TRAFFIC,952
"Jun 6, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,168
"Jun 6, 2022",,190
"Jun 6, 2022",ACCIDENT_MINOR,55
"Jun 6, 2022",HAZARD_ON_ROAD_CONSTRUCTION,186
"Jun 6, 2022",ACCIDENT_MAJOR,20
"Jun 6, 2022",HAZARD_ON_ROAD_CAR_STOPPED,294
"Jun 7, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,156
"Jun 7, 2022",ACCIDENT_MINOR,72
"Jun 7, 2022",,229
"Jun 7, 2022",HAZARD_ON_ROAD_CONSTRUCTION,80
"Jun 7, 2022",JAM_STAND_STILL_TRAFFIC,711
"Jun 7, 2022",ACCIDENT_MAJOR,29
"Jun 7, 2022",HAZARD_ON_ROAD_CAR_STOPPED,338
"Jun 7, 2022",JAM_MODERATE_TRAFFIC,332
"Jun 7, 2022",JAM_HEAVY_TRAFFIC,1157
"Jun 7, 2022",HAZARD_ON_ROAD_POT_HOLE,191
"Jun 8, 2022",JAM_STAND_STILL_TRAFFIC,750
"Jun 8, 2022",HAZARD_ON_ROAD_CAR_STOPPED,308
"Jun 8, 2022",HAZARD_ON_ROAD_CONSTRUCTION,263
"Jun 8, 2022",JAM_MODERATE_TRAFFIC,353
"Jun 8, 2022",HAZARD_ON_ROAD_POT_HOLE,205
"Jun 8, 2022",ACCIDENT_MAJOR,35
"Jun 8, 2022",,207
"Jun 8, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,172
"Jun 8, 2022",JAM_HEAVY_TRAFFIC,1106
"Jun 8, 2022",ACCIDENT_MINOR,54
"Jun 9, 2022",JAM_MODERATE_TRAFFIC,350
"Jun 9, 2022",HAZARD_ON_ROAD_CONSTRUCTION,240
"Jun 9, 2022",HAZARD_ON_ROAD_CAR_STOPPED,368
"Jun 9, 2022",ACCIDENT_MINOR,79
"Jun 9, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,221
"Jun 9, 2022",JAM_STAND_STILL_TRAFFIC,1255
"Jun 9, 2022",JAM_HEAVY_TRAFFIC,1669
"Jun 9, 2022",HAZARD_ON_ROAD_POT_HOLE,194
"Jun 9, 2022",ACCIDENT_MAJOR,34
"Jun 9, 2022",,287
"Jun 10, 2022",JAM_HEAVY_TRAFFIC,1324
"Jun 10, 2022",HAZARD_ON_ROAD_CAR_STOPPED,401
"Jun 10, 2022",JAM_STAND_STILL_TRAFFIC,735
"Jun 10, 2022",HAZARD_ON_ROAD_CONSTRUCTION,241
"Jun 10, 2022",HAZARD_ON_ROAD_POT_HOLE,238
"Jun 10, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,190
"Jun 10, 2022",,246
"Jun 10, 2022",ACCIDENT_MAJOR,30
"Jun 10, 2022",ACCIDENT_MINOR,57
"Jun 10, 2022",JAM_MODERATE_TRAFFIC,380
"Jun 11, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,87
"Jun 11, 2022",JAM_STAND_STILL_TRAFFIC,232
"Jun 11, 2022",JAM_HEAVY_TRAFFIC,335
"Jun 11, 2022",ACCIDENT_MINOR,36
"Jun 11, 2022",ACCIDENT_MAJOR,29
"Jun 11, 2022",HAZARD_ON_ROAD_POT_HOLE,143
"Jun 11, 2022",JAM_MODERATE_TRAFFIC,125
"Jun 11, 2022",,138
"Jun 11, 2022",HAZARD_ON_ROAD_CONSTRUCTION,78
"Jun 11, 2022",HAZARD_ON_ROAD_CAR_STOPPED,171
"Jun 12, 2022",HAZARD_ON_ROAD_POT_HOLE,63
"Jun 12, 2022",JAM_STAND_STILL_TRAFFIC,99
"Jun 12, 2022",JAM_HEAVY_TRAFFIC,121
"Jun 12, 2022",,82
"Jun 12, 2022",HAZARD_ON_ROAD_CONSTRUCTION,30
"Jun 12, 2022",ACCIDENT_MAJOR,21
"Jun 12, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,52
"Jun 12, 2022",HAZARD_ON_ROAD_CAR_STOPPED,80
"Jun 12, 2022",JAM_MODERATE_TRAFFIC,61
"Jun 12, 2022",ACCIDENT_MINOR,20
"Jun 13, 2022",JAM_STAND_STILL_TRAFFIC,585
"Jun 13, 2022",JAM_MODERATE_TRAFFIC,277
"Jun 13, 2022",JAM_HEAVY_TRAFFIC,930
"Jun 13, 2022",HAZARD_ON_ROAD_POT_HOLE,128
"Jun 13, 2022",HAZARD_ON_ROAD_CAR_STOPPED,306
"Jun 13, 2022",HAZARD_ON_ROAD_CONSTRUCTION,168
"Jun 13, 2022",,214
"Jun 13, 2022",ACCIDENT_MAJOR,23
"Jun 13, 2022",ACCIDENT_MINOR,76
"Jun 13, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,167
"Jun 14, 2022",JAM_HEAVY_TRAFFIC,995
"Jun 14, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,138
"Jun 14, 2022",HAZARD_ON_ROAD_CONSTRUCTION,224
"Jun 14, 2022",JAM_STAND_STILL_TRAFFIC,696
"Jun 14, 2022",,196
"Jun 14, 2022",ACCIDENT_MAJOR,18
"Jun 14, 2022",HAZARD_ON_ROAD_CAR_STOPPED,285
"Jun 14, 2022",ACCIDENT_MINOR,45
"Jun 14, 2022",JAM_MODERATE_TRAFFIC,314
"Jun 14, 2022",HAZARD_ON_ROAD_POT_HOLE,149
"Jun 15, 2022",JAM_STAND_STILL_TRAFFIC,1012
"Jun 15, 2022",HAZARD_ON_ROAD_CAR_STOPPED,368
"Jun 15, 2022",HAZARD_ON_ROAD_CONSTRUCTION,245
"Jun 15, 2022",HAZARD_ON_ROAD_POT_HOLE,154
"Jun 15, 2022",,280
"Jun 15, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,193
"Jun 15, 2022",JAM_HEAVY_TRAFFIC,1529
"Jun 15, 2022",JAM_MODERATE_TRAFFIC,441
"Jun 15, 2022",ACCIDENT_MINOR,82
"Jun 15, 2022",ACCIDENT_MAJOR,43
"Jun 16, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,104
"Jun 16, 2022",HAZARD_ON_ROAD_CONSTRUCTION,57
"Jun 16, 2022",ACCIDENT_MAJOR,23
"Jun 16, 2022",ACCIDENT_MINOR,19
"Jun 16, 2022",JAM_STAND_STILL_TRAFFIC,179
"Jun 16, 2022",,118
"Jun 16, 2022",JAM_HEAVY_TRAFFIC,147
"Jun 16, 2022",JAM_MODERATE_TRAFFIC,84
"Jun 16, 2022",HAZARD_ON_ROAD_POT_HOLE,113
"Jun 16, 2022",HAZARD_ON_ROAD_CAR_STOPPED,96
"Jun 17, 2022",HAZARD_ON_ROAD_CAR_STOPPED,240
"Jun 17, 2022",HAZARD_ON_ROAD_CONSTRUCTION,129
"Jun 17, 2022",JAM_STAND_STILL_TRAFFIC,176
"Jun 17, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,102
"Jun 17, 2022",ACCIDENT_MAJOR,23
"Jun 17, 2022",,108
"Jun 17, 2022",ACCIDENT_MINOR,35
"Jun 17, 2022",JAM_HEAVY_TRAFFIC,280
"Jun 17, 2022",JAM_MODERATE_TRAFFIC,114
"Jun 17, 2022",HAZARD_ON_ROAD_POT_HOLE,98
"Jun 18, 2022",HAZARD_ON_ROAD_CONSTRUCTION,58
"Jun 18, 2022",JAM_HEAVY_TRAFFIC,110
"Jun 18, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,73
"Jun 18, 2022",JAM_STAND_STILL_TRAFFIC,90
"Jun 18, 2022",,82
"Jun 18, 2022",ACCIDENT_MAJOR,22
"Jun 18, 2022",HAZARD_ON_ROAD_CAR_STOPPED,112
"Jun 18, 2022",ACCIDENT_MINOR,41
"Jun 18, 2022",JAM_MODERATE_TRAFFIC,61
"Jun 18, 2022",HAZARD_ON_ROAD_POT_HOLE,88
"Jun 19, 2022",ACCIDENT_MAJOR,21
"Jun 19, 2022",HAZARD_ON_ROAD_CAR_STOPPED,55
"Jun 19, 2022",JAM_HEAVY_TRAFFIC,78
"Jun 19, 2022",ACCIDENT_MINOR,20
"Jun 19, 2022",HAZARD_ON_ROAD_CONSTRUCTION,29
"Jun 19, 2022",,58
"Jun 19, 2022",JAM_MODERATE_TRAFFIC,48
"Jun 19, 2022",HAZARD_ON_ROAD_POT_HOLE,65
"Jun 19, 2022",JAM_STAND_STILL_TRAFFIC,46
"Jun 19, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,77
"Jun 20, 2022",JAM_STAND_STILL_TRAFFIC,395
"Jun 20, 2022",ACCIDENT_MINOR,49
"Jun 20, 2022",HAZARD_ON_ROAD_CAR_STOPPED,306
"Jun 20, 2022",JAM_MODERATE_TRAFFIC,279
"Jun 20, 2022",HAZARD_ON_ROAD_POT_HOLE,133
"Jun 20, 2022",,152
"Jun 20, 2022",JAM_HEAVY_TRAFFIC,796
"Jun 20, 2022",HAZARD_ON_ROAD_CONSTRUCTION,203
"Jun 20, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,172
"Jun 20, 2022",ACCIDENT_MAJOR,24
"Jun 21, 2022",JAM_HEAVY_TRAFFIC,846
"Jun 21, 2022",HAZARD_ON_ROAD_CONSTRUCTION,239
"Jun 21, 2022",JAM_MODERATE_TRAFFIC,272
"Jun 21, 2022",ACCIDENT_MINOR,32
"Jun 21, 2022",JAM_STAND_STILL_TRAFFIC,494
"Jun 21, 2022",HAZARD_ON_ROAD_CAR_STOPPED,238
"Jun 21, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,136
"Jun 21, 2022",,185
"Jun 21, 2022",HAZARD_ON_ROAD_POT_HOLE,131
"Jun 21, 2022",ACCIDENT_MAJOR,22
"Jun 22, 2022",JAM_MODERATE_TRAFFIC,324
"Jun 22, 2022",JAM_STAND_STILL_TRAFFIC,582
"Jun 22, 2022",,212
"Jun 22, 2022",HAZARD_ON_ROAD_CONSTRUCTION,206
"Jun 22, 2022",ACCIDENT_MAJOR,27
"Jun 22, 2022",ACCIDENT_MINOR,50
"Jun 22, 2022",JAM_HEAVY_TRAFFIC,969
"Jun 22, 2022",HAZARD_ON_ROAD_CAR_STOPPED,260
"Jun 22, 2022",HAZARD_ON_ROAD_POT_HOLE,123
"Jun 22, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,132
"Jun 23, 2022",HAZARD_ON_ROAD_CONSTRUCTION,237
"Jun 23, 2022",ACCIDENT_MAJOR,37
"Jun 23, 2022",ACCIDENT_MINOR,59
"Jun 23, 2022",,235
"Jun 23, 2022",JAM_MODERATE_TRAFFIC,316
"Jun 23, 2022",JAM_HEAVY_TRAFFIC,988
"Jun 23, 2022",JAM_STAND_STILL_TRAFFIC,613
"Jun 23, 2022",HAZARD_ON_ROAD_POT_HOLE,101
"Jun 23, 2022",HAZARD_ON_ROAD_CAR_STOPPED,292
"Jun 23, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,147
"Jun 24, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,152
"Jun 24, 2022",HAZARD_ON_ROAD_CAR_STOPPED,324
"Jun 24, 2022",ACCIDENT_MAJOR,25
"Jun 24, 2022",HAZARD_ON_ROAD_CONSTRUCTION,204
"Jun 24, 2022",ACCIDENT_MINOR,72
"Jun 24, 2022",JAM_MODERATE_TRAFFIC,320
"Jun 24, 2022",,235
"Jun 24, 2022",HAZARD_ON_ROAD_POT_HOLE,123
"Jun 24, 2022",JAM_STAND_STILL_TRAFFIC,675
"Jun 24, 2022",JAM_HEAVY_TRAFFIC,1089
"Jun 25, 2022",HAZARD_ON_ROAD_CONSTRUCTION,88
"Jun 25, 2022",JAM_STAND_STILL_TRAFFIC,109
"Jun 25, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,80
"Jun 25, 2022",HAZARD_ON_ROAD_CAR_STOPPED,182
"Jun 25, 2022",,98
"Jun 25, 2022",ACCIDENT_MAJOR,23
"Jun 25, 2022",ACCIDENT_MINOR,42
"Jun 25, 2022",JAM_HEAVY_TRAFFIC,182
"Jun 25, 2022",JAM_MODERATE_TRAFFIC,90
"Jun 25, 2022",HAZARD_ON_ROAD_POT_HOLE,77
"Jun 26, 2022",HAZARD_ON_ROAD_CAR_STOPPED,73
"Jun 26, 2022",HAZARD_ON_ROAD_CONSTRUCTION,29
"Jun 26, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,81
"Jun 26, 2022",JAM_STAND_STILL_TRAFFIC,28
"Jun 26, 2022",HAZARD_ON_ROAD_POT_HOLE,80
"Jun 26, 2022",,56
"Jun 26, 2022",ACCIDENT_MAJOR,14
"Jun 26, 2022",ACCIDENT_MINOR,10
"Jun 26, 2022",JAM_HEAVY_TRAFFIC,54
"Jun 26, 2022",JAM_MODERATE_TRAFFIC,27
"Jun 27, 2022",HAZARD_ON_ROAD_CONSTRUCTION,187
"Jun 27, 2022",JAM_STAND_STILL_TRAFFIC,411
"Jun 27, 2022",HAZARD_ON_ROAD_CAR_STOPPED,255
"Jun 27, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,145
"Jun 27, 2022",ACCIDENT_MAJOR,9
"Jun 27, 2022",,162
"Jun 27, 2022",JAM_HEAVY_TRAFFIC,699
"Jun 27, 2022",ACCIDENT_MINOR,47
"Jun 27, 2022",JAM_MODERATE_TRAFFIC,211
"Jun 27, 2022",HAZARD_ON_ROAD_POT_HOLE,95
"Jun 28, 2022",ACCIDENT_MINOR,33
"Jun 28, 2022",JAM_HEAVY_TRAFFIC,862
"Jun 28, 2022",ACCIDENT_MAJOR,22
"Jun 28, 2022",JAM_MODERATE_TRAFFIC,258
"Jun 28, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,140
"Jun 28, 2022",,195
"Jun 28, 2022",HAZARD_ON_ROAD_POT_HOLE,117
"Jun 28, 2022",JAM_STAND_STILL_TRAFFIC,520
"Jun 28, 2022",HAZARD_ON_ROAD_CAR_STOPPED,221
"Jun 28, 2022",HAZARD_ON_ROAD_CONSTRUCTION,214
"Jun 29, 2022",HAZARD_ON_ROAD_CAR_STOPPED,264
"Jun 29, 2022",ACCIDENT_MAJOR,27
"Jun 29, 2022",HAZARD_ON_ROAD_CONSTRUCTION,182
"Jun 29, 2022",ACCIDENT_MINOR,54
"Jun 29, 2022",,172
"Jun 29, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,136
"Jun 29, 2022",JAM_HEAVY_TRAFFIC,933
"Jun 29, 2022",JAM_MODERATE_TRAFFIC,280
"Jun 29, 2022",HAZARD_ON_ROAD_POT_HOLE,105
"Jun 29, 2022",JAM_STAND_STILL_TRAFFIC,678
"Jun 30, 2022",,217
"Jun 30, 2022",ACCIDENT_MAJOR,27
"Jun 30, 2022",ACCIDENT_MINOR,56
"Jun 30, 2022",JAM_HEAVY_TRAFFIC,1021
"Jun 30, 2022",JAM_MODERATE_TRAFFIC,306
"Jun 30, 2022",HAZARD_ON_ROAD_POT_HOLE,91
"Jun 30, 2022",JAM_STAND_STILL_TRAFFIC,619
"Jun 30, 2022",HAZARD_ON_ROAD_CAR_STOPPED,314
"Jun 30, 2022",HAZARD_ON_ROAD_CONSTRUCTION,206
"Jun 30, 2022",HAZARD_ON_SHOULDER_CAR_STOPPED,162
