Date,Country,City,Street,Location,Avg Reliability
"Jul 30, 2022",BR,Curitiba,R. Francisco Frischmann,Point(-49.295221 -25.47143),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.259 -25.412178),5
"Jul 30, 2022",BR,Curitiba,R. Dep. Ulisses Guimarães,Point(-49.282946 -25.532096),5
"Jul 30, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.301512 -25.460943),5
"Jul 30, 2022",BR,Curitiba,R. Guaçuí,Point(-49.25217 -25.552305),5
"Jul 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.280536 -25.502195),6
"Jul 30, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.348787 -25.480536),5
"Jul 30, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363708 -25.447749),5
"Jul 30, 2022",BR,São José dos Pinhais,R. Onofre Holthman,Point(-49.14912 -25.536827),5
"Jul 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.258866 -25.433002),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.258854 -25.412022),6
"Jul 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.25947 -25.433247),5
"Jul 30, 2022",BR,Campina Grande do Sul,PR-506 Rod. do Caqui,Point(-49.083305 -25.350276),5
"Jul 30, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.290171 -25.4758),6
"Jul 30, 2022",BR,Curitiba,R. 21 de Junho,Point(-49.216011 -25.430869),6
"Jul 30, 2022",BR,Curitiba,R. José Bajerski,Point(-49.272492 -25.356535),5
"Jul 30, 2022",BR,Curitiba,R. Moysés Marcondes,Point(-49.25927 -25.412163),5
"Jul 30, 2022",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.293685 -25.520597),5
"Jul 30, 2022",BR,Curitiba,Av. Santa Bernadethe,Point(-49.288471 -25.477217),5
"Jul 30, 2022",BR,Curitiba,R. Plácido de Castro,Point(-49.248463 -25.458803),6
"Jul 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.262602 -25.434334),8
"Jul 30, 2022",BR,Curitiba,R. Brigadeiro Franco,Point(-49.282235 -25.433643),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.258124 -25.411262),5
"Jul 30, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.282794 -25.504602),5
"Jul 30, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.247944 -25.482884),5
"Jul 30, 2022",BR,Curitiba,Av. do Batel,Point(-49.285216 -25.441513),5
"Jul 30, 2022",BR,Curitiba,R. Antônio Gasparin,Point(-49.296004 -25.495998),5
"Jul 30, 2022",BR,Curitiba,R. 21 de Junho,Point(-49.215996 -25.430871),5
"Jul 30, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.18455 -25.519039),5
"Jul 30, 2022",BR,Pinhais,Av. Maringá,Point(-49.189601 -25.400013),5
"Jul 30, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.24938 -25.479922),5
"Jul 30, 2022",BR,Pinhais,Av. Maringá,Point(-49.189386 -25.399869),8
"Jul 30, 2022",BR,Curitiba,Av. Pres. Arthur da Silva Bernardes,Point(-49.303511 -25.455107),5
"Jul 30, 2022",BR,Curitiba,Al. Dr. Carlos de Carvalho,Point(-49.288391 -25.43635),5
"Jul 30, 2022",BR,São José dos Pinhais,R. Sen. Acioly Filho,Point(-49.182604 -25.510751),5
"Jul 30, 2022",BR,null,PR-418 Contorno Norte,Point(-49.233218 -25.343415),5
"Jul 30, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.338918 -25.511042),5
"Jul 30, 2022",BR,Curitiba,Av. Sen. Salgado Filho,Point(-49.248502 -25.459013),5
"Jul 30, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.29055 -25.476145),5
"Jul 30, 2022",BR,Curitiba,Vd. Colorado,Point(-49.253525 -25.441294),10
"Jul 30, 2022",null,null,null,Point(-49.223269 -25.480626),5
"Jul 30, 2022",BR,null,BR-476 Rod. do Xisto,Point(-49.326662 -25.54976),5
"Jul 30, 2022",BR,Curitiba,Av. Iguaçu - Pista Dir.,Point(-49.276128 -25.444701),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.258387 -25.411529),5
"Jul 30, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.189555 -25.432684),5
"Jul 30, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.213859 -25.430197),7
"Jul 30, 2022",BR,Curitiba,Av. República Argentina,Point(-49.292022 -25.477998),5
"Jul 30, 2022",BR,Colombo,Tv. Montevidéu,Point(-49.209634 -25.357983),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.259883 -25.413134),6
"Jul 30, 2022",BR,Curitiba,R. Cap. Leônidas Marques,Point(-49.213478 -25.483735),5
"Jul 30, 2022",BR,Curitiba,Av. Manoel Ribas,Point(-49.301024 -25.415483),6
"Jul 30, 2022",BR,null,BR-476 Rod. do Xisto,Point(-49.331835 -25.55171),5
"Jul 30, 2022",BR,São José dos Pinhais,R. Barão do Cerro Azul,Point(-49.198535 -25.541297),6
"Jul 30, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.249242 -25.480212),10
"Jul 30, 2022",BR,São José dos Pinhais,R. Constante Moro Sobrinho,Point(-49.168505 -25.54338),5
"Jul 30, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.223277 -25.480172),5
"Jul 30, 2022",BR,Curitiba,Av. Pres. Kennedy,Point(-49.270025 -25.457813),5
"Jul 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.275023 -25.4394),6
"Jul 30, 2022",BR,Campina Grande do Sul,R. João Furmam,Point(-49.109201 -25.35011),5
"Jul 30, 2022",BR,Curitiba,R. Campos Sales,Point(-49.259198 -25.412389),5
"Jul 30, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363897 -25.446749),10
"Jul 30, 2022",BR,Curitiba,R. dos Pioneiros,Point(-49.261102 -25.532425),5
"Jul 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.27467 -25.439291),6
"Jul 30, 2022",BR,Curitiba,R. Raul Pompéia,Point(-49.344275 -25.48173),5
"Jul 30, 2022",BR,Curitiba,R. Pastor Antônio Polito,Point(-49.226968 -25.521083),5
"Jul 30, 2022",BR,Curitiba,R. Prof. João Falarz,Point(-49.35202 -25.432965),6
"Jul 30, 2022",BR,Curitiba,Av. Iguaçu - Pista Dir.,Point(-49.276942 -25.445004),5
"Jul 30, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363727 -25.447663),5
"Jul 30, 2022",BR,Curitiba,Av. Sen. Salgado Filho,Point(-49.207676 -25.504694),10
"Jul 30, 2022",BR,Curitiba,R. Itatiaia,Point(-49.292414 -25.477806),5
"Jul 29, 2022",BR,Curitiba,R. Mal. Deodoro,Point(-49.252704 -25.427445),5
"Jul 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.262158 -25.434295),5
"Jul 29, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.39138 -25.428478),5
"Jul 29, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.284578 -25.451864),6
"Jul 29, 2022",BR,Curitiba,R. Augusto Stresser,Point(-49.243156 -25.417795),5
"Jul 29, 2022",BR,Curitiba,R. Dr. Pedrosa,Point(-49.274622 -25.437213),5
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.299299 -25.53034),10
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.290416 -25.51498),10
"Jul 29, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,Point(-49.308602 -25.437721),9
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.150274 -25.549921),9
"Jul 29, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,Point(-49.379285 -25.428515),8
"Jul 29, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.221302 -25.349028),10
"Jul 29, 2022",BR,Curitiba,R. Dr. Faivre,Point(-49.25917 -25.433241),10
"Jul 29, 2022",BR,Curitiba,R. Antônio Rebelatto,Point(-49.258144 -25.493572),5
"Jul 29, 2022",BR,Curitiba,R. Emanoel Voluz,Point(-49.293576 -25.523625),5
"Jul 29, 2022",BR,Curitiba,R. Paulo Setúbal,Point(-49.25168 -25.498148),10
"Jul 29, 2022",BR,Curitiba,R. Pe. Anchieta,Point(-49.281462 -25.425915),5
"Jul 29, 2022",BR,Curitiba,R. Augusto Stresser,Point(-49.244013 -25.417716),5
"Jul 29, 2022",BR,Curitiba,R. Velcy Bolívar Grandó,Point(-49.208816 -25.500153),5
"Jul 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.188037 -25.48482),5
"Jul 29, 2022",BR,Curitiba,R. Alberto Bolliger,Point(-49.258657 -25.416899),6
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.233576 -25.44292),10
"Jul 29, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.25765 -25.442722),5
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.287735 -25.511098),5
"Jul 29, 2022",BR,Curitiba,R. Oscar da Costa Figueiredo,Point(-49.199855 -25.460765),5
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.253255 -25.467384),10
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.254565 -25.469355),7
"Jul 29, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.248899 -25.480888),10
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.149913 -25.551592),8
"Jul 29, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.362971 -25.404537),7
"Jul 29, 2022",BR,Curitiba,R. Escritora Lourdes Strozzi,Point(-49.25518 -25.469762),7
"Jul 29, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.229802 -25.451111),7
"Jul 29, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.337489 -25.381381),10
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.150271 -25.549958),10
"Jul 29, 2022",BR,Curitiba,R. Vilson Brun,Point(-49.268082 -25.499498),5
"Jul 29, 2022",BR,Curitiba,Av. Vicente Machado,Point(-49.28357 -25.435904),10
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.291484 -25.516834),10
"Jul 29, 2022",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.192505 -25.373168),10
"Jul 29, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.194213 -25.389032),10
"Jul 29, 2022",BR,Curitiba,R. Emanoel Voluz,Point(-49.293728 -25.523514),10
"Jul 29, 2022",BR,Curitiba,R. Martim Afonso,Point(-49.299 -25.433999),10
"Jul 29, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.224691 -25.478231),5
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.175818 -25.568168),5
"Jul 29, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.248997 -25.48069),7
"Jul 29, 2022",BR,Piraquara,PR-415 Rod. João Leopoldo Jacomel,Point(-49.093601 -25.460404),5
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.291058 -25.51603),8
"Jul 29, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.31074 -25.537841),8
"Jul 29, 2022",BR,Curitiba,R. Ângelo Domingos Durigan,Point(-49.311743 -25.412412),7
"Jul 29, 2022",BR,Curitiba,null,Point(-49.28838 -25.516531),5
"Jul 29, 2022",BR,Curitiba,R. Campos Sales,Point(-49.260438 -25.41372),5
"Jul 29, 2022",BR,Curitiba,R. Pastor Antônio Polito,Point(-49.240779 -25.528995),5
"Jul 29, 2022",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.29157 -25.51661),5
"Jul 29, 2022",BR,Curitiba,R. Min. Gabriel Passos,Point(-49.233965 -25.464952),5
"Jul 29, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.384064 -25.427118),10
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.300311 -25.533096),5
"Jul 29, 2022",BR,Curitiba,R. Alberto Bolliger,Point(-49.255694 -25.421991),9
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.282489 -25.504228),10
"Jul 29, 2022",BR,Curitiba,R. Velcy Bolívar Grandó,Point(-49.208456 -25.500777),9
"Jul 29, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.207631 -25.388487),5
"Jul 29, 2022",BR,Curitiba,null,Point(-49.302704 -25.546134),6
"Jul 29, 2022",BR,Curitiba,R. Mateus Leme,Point(-49.268604 -25.381248),5
"Jul 29, 2022",BR,São José dos Pinhais,R. Joinville,Point(-49.188366 -25.555822),5
"Jul 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.258979 -25.432909),9
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.171813 -25.567372),6
"Jul 29, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.328209 -25.527835),10
"Jul 29, 2022",BR,Curitiba,R. Nilo Peçanha,Point(-49.273078 -25.395306),5
"Jul 29, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.31114 -25.537736),7
"Jul 29, 2022",BR,Curitiba,Av. Prefeito Omar Sabbag,Point(-49.247431 -25.442412),7
"Jul 29, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,Point(-49.303974 -25.547609),6
"Jul 29, 2022",BR,Curitiba,R. Marcelino Champagnat,Point(-49.29225 -25.424768),6
"Jul 29, 2022",BR,Curitiba,R. Pe. Júlio Saavedra,Point(-49.235364 -25.481874),5
"Jul 29, 2022",BR,null,BR-116 Contorno Leste,Point(-49.227421 -25.569019),9
"Jul 29, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.261417 -25.444158),5
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.254109 -25.468765),5
"Jul 29, 2022",BR,Curitiba,R. Ten. Francisco Ferreira de Souza,Point(-49.248806 -25.481078),6
"Jul 29, 2022",BR,Curitiba,Av. Dr. Dário Lopes dos Santos,Point(-49.239767 -25.439499),6
"Jul 29, 2022",BR,Curitiba,null,Point(-49.199378 -25.388719),10
"Jul 29, 2022",BR,Curitiba,R. Rezala Simão,Point(-49.318445 -25.472624),5
"Jul 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.189167 -25.484316),10
"Jul 29, 2022",BR,Curitiba,R. Augusto Stresser,Point(-49.243481 -25.417743),5
"Jul 29, 2022",BR,Curitiba,R. Alberto Bolliger,Point(-49.255933 -25.421541),8
"Jul 29, 2022",BR,Curitiba,R. Itatiaia,Point(-49.306935 -25.478052),10
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.22046 -25.409686),7
"Jul 29, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.299489 -25.530834),10
"Jul 29, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.206907 -25.476183),5
"Jul 29, 2022",BR,Curitiba,R. Santo Celestino Coleto,Point(-49.252423 -25.385656),5
"Jul 29, 2022",BR,Curitiba,null,Point(-49.30278 -25.546122),10
"Jul 29, 2022",BR,São José dos Pinhais,R. Barão do Cerro Azul,Point(-49.200785 -25.545448),6
"Jul 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.258996 -25.433054),5
"Jul 29, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.269336 -25.443966),6
"Jul 29, 2022",BR,Curitiba,R. Alberto Bolliger,Point(-49.256021 -25.421382),9
"Jul 29, 2022",BR,Curitiba,R. Des. Antônio de Paula,Point(-49.255276 -25.517522),6
"Jul 28, 2022",BR,Curitiba,Al. Princesa Izabel,Point(-49.297509 -25.435716),5
"Jul 28, 2022",BR,Curitiba,R. Raphael Papa,Point(-49.238085 -25.426655),5
"Jul 28, 2022",BR,Curitiba,R. Alm. Tamandaré,Point(-49.255441 -25.429591),10
"Jul 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.27363 -25.448802),5
"Jul 28, 2022",BR,Curitiba,null,Point(-49.237375 -25.42753),9
"Jul 28, 2022",BR,Curitiba,R. Aviador Vicente Wolski,Point(-49.235749 -25.391174),6
"Jul 28, 2022",BR,Curitiba,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.222489 -25.373293),5
"Jul 28, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.286581 -25.548165),10
"Jul 28, 2022",BR,Curitiba,PR-418 Contorno Norte,Point(-49.364927 -25.409896),5
"Jul 28, 2022",BR,Curitiba,R. Castro Alves,Point(-49.292533 -25.446504),10
"Jul 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.281631 -25.503556),6
"Jul 28, 2022",BR,Curitiba,R. Carlos Pioli,Point(-49.271975 -25.411495),10
"Jul 28, 2022",BR,Curitiba,R. Sant'Ana do Itararé,Point(-49.263895 -25.534141),5
"Jul 28, 2022",BR,Curitiba,R. Terezina,Point(-49.206895 -25.446637),5
"Jul 28, 2022",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,Point(-49.229798 -25.45115),5
"Jul 28, 2022",BR,Curitiba,R. Martim Afonso,Point(-49.287393 -25.429458),5
"Jul 28, 2022",BR,Curitiba,R. Amâncio Moro,Point(-49.260746 -25.420652),5
"Jul 28, 2022",BR,Curitiba,R. Estevão Bayão,Point(-49.2925 -25.446427),5
"Jul 28, 2022",BR,Curitiba,R. Alberto Twardowski,Point(-49.245653 -25.44567),8
"Jul 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.282533 -25.504282),5
"Jul 28, 2022",BR,Curitiba,Av. Iguaçu,Point(-49.293482 -25.451217),10
"Jul 28, 2022",BR,Curitiba,R. Parnaíba,Point(-49.279199 -25.422087),5
"Jul 28, 2022",BR,Curitiba,R. Eduardo Pinto da Rocha,Point(-49.267003 -25.561937),5
"Jul 28, 2022",BR,Curitiba,R. Jovino do Rosário,Point(-49.23619 -25.38729),10
"Jul 28, 2022",BR,Curitiba,R. Rio Jari,Point(-49.199889 -25.404196),6
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363467 -25.44793),6
"Jul 28, 2022",BR,São José dos Pinhais,R. Monteiro Lobato,Point(-49.212875 -25.56295),5
"Jul 28, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.229261 -25.448889),5
"Jul 28, 2022",BR,Curitiba,R. Reinaldino Schaffemberg de Quadros,Point(-49.255221 -25.429557),10
"Jul 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.253016 -25.466929),10
"Jul 28, 2022",BR,Curitiba,Av. Comendador Franco,Point(-49.218261 -25.487042),10
"Jul 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.237108 -25.427558),5
"Jul 28, 2022",BR,Pinhais,Av. Jacob Macanhan,Point(-49.181126 -25.419625),5
"Jul 28, 2022",BR,Curitiba,R. Roberto Hauer,Point(-49.25092 -25.472607),10
"Jul 28, 2022",BR,Curitiba,Av. Linha Verde,Point(-49.209406 -25.393051),5
"Jul 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.23758 -25.427509),5
"Jul 28, 2022",BR,Piraquara,R. Herbert Trap,Point(-49.130262 -25.470796),5
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363814 -25.447268),5
"Jul 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,Point(-49.222057 -25.429125),6
"Jul 28, 2022",BR,Curitiba,R. Des. Vieira Cavalcanti,Point(-49.279171 -25.4221),5
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.363883 -25.445033),5
"Jul 28, 2022",BR,Curitiba,R. Rockefeller,Point(-49.265391 -25.438365),7
"Jul 28, 2022",BR,Curitiba,R. Alberto Twardowski,Point(-49.245773 -25.445778),6
"Jul 28, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.285931 -25.45633),10
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,Point(-49.313379 -25.538189),10
"Jul 28, 2022",BR,Curitiba,BR-116 Contorno Leste,Point(-49.274211 -25.5546),10
"Jul 28, 2022",BR,Curitiba,R. Reinaldino Schaffemberg de Quadros,Point(-49.25571 -25.42952),6
"Jul 28, 2022",BR,Curitiba,R. Brasílio Itiberê,Point(-49.250354 -25.439931),10
"Jul 28, 2022",BR,Curitiba,R. João Bettega,Point(-49.303867 -25.47572),6
"Jul 28, 2022",BR,Curitiba,R. Constantino José de Almeida,Point(-49.267958 -25.5095),8
"Jul 28, 2022",BR,Curitiba,Av. Silva Jardim,Point(-49.260374 -25.436977),6
"Jul 28, 2022",BR,Curitiba,R. André Ferreira Barbosa,Point(-49.294772 -25.52013),7
"Jul 28, 2022",BR,Curitiba,R. Guilherme Pugsley,Point(-49.285949 -25.45637),6
"Jul 28, 2022",BR,Curitiba,Av. Monteiro Tourinho,Point(-49.222664 -25.388052),8
"Jul 28, 2022",BR,Curitiba,R. Martim Afonso,Point(-49.306099 -25.436727),5
"Jul 28, 2022",BR,Curitiba,R. Brigadeiro Franco,Point(-49.27755 -25.439147),10
