Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,6457.372093023256,3276.906976744186,11462
"Jul 29, 2022",BR,São José dos Pinhais,Saída 614A,null,606,636.8888888888889,120
"Jul 29, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,617.5714285714286,580.1785714285714,872
"Jul 29, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5379.372191011236,1669.4129213483145,82032
"Jul 29, 2022",BR,Curitiba,R. Prof. Algacyr Munhoz Mader,null,1161.0666666666666,419.8666666666667,758
"Jul 29, 2022",BR,Curitiba,R. Dr. Bley Zornig,null,511,455.5,62
"Jul 29, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,599,1319,12
"Jul 29, 2022",BR,Pinhais,R. Guilherme Ceolin,null,677,427,8
"Jul 29, 2022",BR,Curitiba,R. Velcy Bolívar Grandó,null,957.7777777777778,342.55555555555554,798
"Jul 29, 2022",BR,Curitiba,R. Myltho Anselmo da Silva,null,518,893.5,26
"Jul 29, 2022",BR,São José dos Pinhais,Al. Arpo,null,848.7647058823529,459.55882352941177,1046
"Jul 29, 2022",BR,Curitiba,R. Ricardo Emílio Michel,null,603,488,3
"Jul 29, 2022",BR,Curitiba,null,null,1326.6206896551723,451.9655172413793,5383
"Jul 29, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2129.722222222222,986.3055555555555,8721
"Jul 29, 2022",BR,São José dos Pinhais,R. Antônio Bianchetti,null,683,474.5,8
"Jul 29, 2022",BR,São José dos Pinhais,null,null,686,416,18
"Jul 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,2168.722222222222,431.0833333333333,4332
"Jul 29, 2022",BR,Curitiba,BR-116 Contorno Leste,HAZARD,3222.808510638298,1038.8989361702127,4670
"Jul 29, 2022",BR,Curitiba,PR-418 Contorno Norte,null,4442.777777777777,443.8333333333333,1212
"Jul 29, 2022",BR,Curitiba,R. Pe. Anchieta,null,859.3333333333334,463.6666666666667,150
"Jul 29, 2022",BR,Pinhais,R. Rio Amazonas,null,578.8,415.85,295
"Jul 29, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,533,493,78
"Jul 29, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,1502,390.5,1688
"Jul 29, 2022",BR,Curitiba,R. Alagoas,null,724,508,6
"Jul 29, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1876.314606741573,566.8988764044943,7954
"Jul 29, 2022",BR,Curitiba,Av. Anita Garibaldi,null,970.3333333333334,310.6666666666667,94
"Jul 29, 2022",BR,Curitiba,Av. Winston Churchill,null,1078,403.4,128
"Jul 29, 2022",BR,Curitiba,R. Emanoel Voluz,ACCIDENT,651,444.25,682
"Jul 29, 2022",BR,Curitiba,R. Schiller,null,544,879.6666666666666,25
"Jul 29, 2022",BR,Curitiba,Av. Vicente Machado,null,635.3333333333334,365.72222222222223,3300
"Jul 29, 2022",BR,São José dos Pinhais,Marginal BR 116 - Contorno Leste,null,1177.7222222222222,480.8333333333333,2948
"Jul 29, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,5308.585365853659,477,15280
"Jul 29, 2022",BR,Curitiba,R. Mateus Leme,null,523,598.875,172
"Jul 29, 2022",BR,Curitiba,R. Emanoel Voluz,null,651,378.6666666666667,520
"Jul 29, 2022",BR,Curitiba,R. Gen. Carneiro,null,701,1110.75,194
"Jul 29, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,null,673.5,338.8333333333333,2912
"Jul 29, 2022",BR,Curitiba,R. Velcy Bolívar Grandó,ACCIDENT,985.5625,205.78125,1400
"Jul 29, 2022",BR,Curitiba,R. Maranhão,null,784,1023.6,38
"Jul 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,HAZARD,644,129,230
"Jul 28, 2022",BR,Curitiba,Av. Winston Churchill,null,639,420.6666666666667,168
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,2436.144578313253,365.2831325301205,10330
"Jul 28, 2022",BR,Curitiba,R. Hugo Kinzelmann,null,505,464.27272727272725,852
"Jul 28, 2022",BR,Curitiba,R. Gen. Carneiro,null,828,657.4,206
"Jul 28, 2022",BR,Curitiba,R. Mateus Leme,null,1211.6296296296296,323.962962962963,4001
"Jul 28, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,3057.25,780.9615384615385,15152
"Jul 28, 2022",BR,Curitiba,Av. Comendador Franco,null,622.5,395,214
"Jul 28, 2022",BR,Curitiba,PR-418 Contorno Norte,null,1739.1764705882354,486.078431372549,1548
"Jul 28, 2022",BR,Curitiba,Av. Paraná,null,906,708.25,270
"Jul 28, 2022",BR,null,PR-418 Contorno Norte,null,1895.875,440.875,184
"Jul 28, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3139.133333333333,733.6666666666666,2587
"Jul 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,721.6363636363636,358.90909090909093,5772
"Jul 28, 2022",BR,Curitiba,R. Via Veneto,null,846.4166666666666,323.6666666666667,1464
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,null,3387.5254237288136,545.8220338983051,7874
"Jul 28, 2022",BR,Curitiba,R. Raposo Tavares,null,599,801,10
"Jul 28, 2022",BR,Curitiba,Marg. BR-116,null,1137.5714285714287,479.87142857142857,4491
"Jul 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4448.75,1795.35,2922
"Jul 28, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1426,560.8666666666667,1540
"Jul 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,null,661.1842105263158,419.14473684210526,6703
"Jul 28, 2022",BR,Curitiba,R. Chile,null,1532.516129032258,573.7177419354839,18345
"Jul 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,ACCIDENT,1737.7948717948718,1069.8333333333333,7202
"Jul 28, 2022",BR,Curitiba,null,null,807.8888888888889,462.1111111111111,722
"Jul 28, 2022",BR,Curitiba,R. Prof. Nilo Brandão,null,615,435.25,552
"Jul 28, 2022",BR,Curitiba,R. Guaratuba,null,501,920,8
"Jul 28, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1842.9473684210527,582.1368421052632,5760
"Jul 28, 2022",BR,Curitiba,R. Maj. Fabriciano do Rego Barros,null,520,585,4
"Jul 28, 2022",BR,Curitiba,Al. D. Pedro II,null,647,932,132
"Jul 28, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,6547.816666666667,1897.4916666666666,16829
"Jul 28, 2022",BR,Curitiba,R. Nunes Machado,null,826,1219.3333333333333,48
"Jul 28, 2022",BR,Curitiba,R. José de Oliveira Franco,null,793,533,16
"Jul 28, 2022",BR,null,PR-418 Contorno Norte,HAZARD,3071.3623188405795,1015.3478260869565,2340
"Jul 28, 2022",BR,Curitiba,R. Tamoios,null,910,468.6666666666667,60
"Jul 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,HAZARD,1309,796,800
"Jul 28, 2022",BR,Curitiba,R. Teixeira Soares,null,643,835,24
"Jul 28, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1171,516.2972972972973,2550
"Jul 28, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,692,1228.8,116
"Jul 28, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,960.0370370370371,294.962962962963,2942
"Jul 28, 2022",BR,Curitiba,R. Mariano Torres - Pista Dir.,null,995,415.5,1096
"Jul 28, 2022",BR,Curitiba,R. Pe. Anchieta,null,644.3333333333334,935.6666666666666,78
"Jul 28, 2022",BR,Curitiba,R. Alberico Flores Bueno,null,1074.4285714285713,364.42857142857144,983
"Jul 28, 2022",BR,Curitiba,Av. João Gualberto,null,852,528.4,204
"Jul 28, 2022",BR,Curitiba,BR-116 Contorno Leste,HAZARD,3288.7678571428573,1149.513392857143,7625
"Jul 27, 2022",BR,Curitiba,R. Antônio Lago,null,607,438.5,76
"Jul 27, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,HAZARD,750,590,3990
"Jul 27, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,557,273.5,46
"Jul 27, 2022",BR,Curitiba,Av. República Argentina,null,740,727,78
"Jul 27, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,1078,607.5,64
"Jul 27, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1134.142857142857,358.7142857142857,3512
"Jul 27, 2022",BR,Curitiba,R. Pedro Eloy de Souza,null,799,967,6
"Jul 27, 2022",BR,São José dos Pinhais,R. Joinville,null,728,197.72727272727272,454
"Jul 27, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,null,1160.0666666666666,816.3333333333334,1583
"Jul 27, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1062.030303030303,612.0378787878788,13689
"Jul 27, 2022",BR,null,BR-376 S Rod. Henrique Herwig,ACCIDENT,1524.4,727.9,1442
"Jul 27, 2022",BR,Curitiba,Av. Sete de Setembro,null,791.6428571428571,433.92857142857144,1872
"Jul 27, 2022",BR,Curitiba,R. Dr. Waldemiro Pereira,null,617,378,8
"Jul 27, 2022",BR,null,BR-376 S Rod. Henrique Herwig,null,1633.4285714285713,346.14285714285717,1072
"Jul 27, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1679.4594594594594,398.6081081081081,5201
"Jul 27, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,1692.6666666666667,438,90
"Jul 27, 2022",BR,Curitiba,Av. Prefeito Erasto Gaertner,null,1827.3333333333333,813.6666666666666,2962
"Jul 27, 2022",BR,Curitiba,R. Mário Gomes Cézar,null,573,954,22
"Jul 27, 2022",BR,Curitiba,BR-376 Contorno Sul,null,5442.517073170732,767.1219512195122,51587
"Jul 27, 2022",BR,null,BR-277 S Rod. do Café Gov. Ney Braga,null,2695.6,177,956
"Jul 27, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4998.756756756757,579.4864864864865,8843
"Jul 27, 2022",BR,Curitiba,R. Nicola Pellanda,null,759.5,155.75,130
"Jul 27, 2022",BR,Curitiba,R. Eng. Antônio Batista Ribas,null,544,603,8
"Jul 27, 2022",BR,Curitiba,R. Dr. Aluízio França,null,715,709,6
"Jul 27, 2022",BR,Curitiba,R. Augusto Stresser,null,1067.75,470.75,1546
"Jul 27, 2022",BR,Curitiba,Av. João Gualberto,null,801.2857142857143,447.7857142857143,690
"Jul 27, 2022",BR,Curitiba,BR-116 Contorno Leste,HAZARD,3522,1032.5,4598
"Jul 27, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,734.8571428571429,408.14285714285717,4000
"Jul 27, 2022",BR,Curitiba,R. São Paulo,null,697,793.5,16
"Jul 27, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1382.18487394958,328.2773109243698,10288
"Jul 27, 2022",BR,São José dos Pinhais,BR-376 N Rod. Henrique Herwig,null,1057.2727272727273,249.72727272727272,1040
"Jul 27, 2022",BR,Curitiba,Av. Monteiro Tourinho,null,862,284,120
"Jul 27, 2022",BR,Curitiba,Av. Monteiro Tourinho,ACCIDENT,795.9818181818182,438.43636363636364,1595
"Jul 27, 2022",BR,São José dos Pinhais,R. Quinze de Novembro,null,722.5,652.625,142
"Jul 27, 2022",BR,Curitiba,BR-116 Contorno Leste,null,4191.786885245901,761.4426229508197,16057
"Jul 27, 2022",BR,Curitiba,Av. Linha Verde,null,1702.7094017094016,335.65811965811963,15204
"Jul 27, 2022",BR,Curitiba,R. Pe. Agostinho,null,1167.4,538.3,7859
"Jul 27, 2022",BR,Curitiba,Marg. BR-277,null,528,565.3333333333334,256
"Jul 27, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,5744.816326530612,931.8163265306123,15898
"Jul 27, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,861.6111111111111,419.97222222222223,1152
"Jul 27, 2022",BR,Curitiba,R. João Bettega,null,724,807,40
"Jul 27, 2022",BR,Curitiba,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,1335.258064516129,718.7096774193549,4138
"Jul 27, 2022",BR,Curitiba,R. Mariano Torres - Pista Dir.,null,896.2,520.9714285714285,4177
"Jul 26, 2022",BR,Curitiba,R. João Guariza,null,517,455,74
"Jul 26, 2022",BR,Curitiba,BR-116 Contorno Leste,null,4132.517391304348,897.1239130434783,28050
"Jul 26, 2022",BR,Curitiba,R. Dep. Nilson Ribas,null,610.2,460.9,1802
"Jul 26, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,631,422.1,340
"Jul 26, 2022",BR,Curitiba,R. Dr. Bley Zornig,null,1036.2,694.9,418
"Jul 26, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,586.5555555555555,485.3333333333333,202
"Jul 26, 2022",BR,Curitiba,R. Gen. Carneiro,null,608.5333333333333,570.4666666666667,1171
"Jul 26, 2022",BR,Curitiba,Marg. BR-116,null,994.969696969697,377.42424242424244,3906
"Jul 26, 2022",BR,Curitiba,R. Pe. Agostinho,null,1298.7428571428572,590.2,15716
"Jul 26, 2022",BR,Curitiba,Av. Agostinho Leão Jr.,null,644,474.25,246
"Jul 26, 2022",BR,Curitiba,R. Buenos Aires,null,580.2222222222222,342,644
"Jul 26, 2022",BR,Colombo,BR-476 Est. da Ribeira,null,798.1333333333333,248.7,655
"Jul 26, 2022",BR,Curitiba,R. Prof. Nilo Brandão,null,617.8125,423.1875,328
"Jul 26, 2022",BR,Curitiba,R. Frederico Maurer,null,888,1030,10
"Jul 26, 2022",BR,Curitiba,R. Bruno Filgueira,null,704,693,14
"Jul 26, 2022",BR,Curitiba,R. Rezala Simão,null,749.4,610.7,416
"Jul 26, 2022",BR,Curitiba,R. Hugo Kinzelmann,null,505,320.42857142857144,626
"Jul 26, 2022",BR,Curitiba,R. Maestro Francisco Antonello,null,795,600,8
"Jul 26, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,618,978,38
"Jul 26, 2022",BR,Curitiba,R. Des. Vieira Cavalcanti,null,817,464,24
"Jul 26, 2022",BR,Curitiba,Al. D. Pedro II,null,593.5454545454545,687.7272727272727,210
"Jul 26, 2022",BR,Curitiba,R. Pe. Anchieta,null,591,1010,26
"Jul 26, 2022",BR,Curitiba,Av. República Argentina,null,572.5625,534.4375,378
"Jul 26, 2022",BR,Curitiba,R. Gen. Mário Tourinho,null,1461.4636363636364,512.1090909090909,27896
"Jul 26, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,6139.626666666667,575.36,14794
"Jul 26, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1804.8805970149253,550.044776119403,4354
"Jul 26, 2022",BR,Curitiba,R. Prefeito Ângelo Lopes,null,611.2857142857143,1016.1428571428571,180
"Jul 26, 2022",BR,Curitiba,R. Theodoro Makiolka,null,1502.75,520.25,62
"Jul 26, 2022",BR,Curitiba,BR-116 Contorno Leste,ACCIDENT,5222.444444444444,1243.2222222222222,8128
"Jul 26, 2022",BR,Curitiba,PR-418 Contorno Norte,null,3560.425,314,4270
"Jul 26, 2022",BR,Curitiba,R. Lúcio Rasera,null,586,762,108
"Jul 26, 2022",BR,São José dos Pinhais,R. Mal. Hermes,null,834,414.0833333333333,120
"Jul 26, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,ACCIDENT,2077,667,900
"Jul 26, 2022",BR,Curitiba,R. Augusto Severo,null,676.7407407407408,318.9259259259259,4073
"Jul 26, 2022",BR,Curitiba,R. Capistrano de Abreu,null,722,415,20
"Jul 26, 2022",BR,Curitiba,R. Des. Antônio de Paula,null,1172,314.8095238095238,541
"Jul 26, 2022",BR,Curitiba,Av. Prefeito Erasto Gaertner,null,1806.2857142857142,407.14285714285717,1072
"Jul 26, 2022",BR,Curitiba,R. Rezala Simão,HAZARD,743.2,563.6,156
"Jul 26, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,996.5454545454545,360,2664
"Jul 26, 2022",BR,Curitiba,R. Paulo Gorski,null,621,516.9130434782609,2380
"Jul 26, 2022",BR,Curitiba,R. Maestro Carlos Frank,null,1206.5,618.5,192
"Jul 26, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2163.4150943396226,553.5849056603773,12861
"Jul 26, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,4715.788461538462,1043.1153846153845,16087
"Jul 26, 2022",BR,Curitiba,R. Profa. Maria de Assumpção,null,551,806,12
"Jul 26, 2022",BR,Curitiba,R. Holanda,null,534,502.4,534
"Jul 26, 2022",BR,Curitiba,BR-376 Contorno Sul,null,2662.352564102564,327.21153846153845,15456
"Jul 26, 2022",BR,Curitiba,Av. Vicente Machado,null,766.6086956521739,411.6521739130435,5294
"Jul 26, 2022",BR,Curitiba,R. Maestro Carlos Frank,ACCIDENT,1277.25,1078.0555555555557,1788
"Jul 26, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,574,488,184
