Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Dec 27, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1366.4666666666667,447.4,2926
"Dec 27, 2022",BR,Curitiba,R. Prof. Álvaro Jorge,null,623,1016.5,16
"Dec 27, 2022",BR,Colombo,R. Prefeito João Batista Stoco,null,701,663,10
"Dec 27, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,785.8571428571429,696.4285714285714,28
"Dec 27, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,4898,729.9375,14932
"Dec 27, 2022",BR,Curitiba,R. Eng. Eduardo Afonso Nadolny,null,1049.75,318.5,42
"Dec 27, 2022",BR,Curitiba,R. Bororós,null,638,763.8,60
"Dec 27, 2022",BR,Curitiba,R. Sebastião Alves Ferreira,null,1117,1087,20
"Dec 27, 2022",BR,Curitiba,R. Irmã Flávia Borlet,null,509,726.4,78
"Dec 27, 2022",BR,Curitiba,Av. Sete de Setembro,null,731,395.6666666666667,68
"Dec 27, 2022",BR,Curitiba,R. Delegado Leopoldo Belczak,null,544,1267,16
"Dec 27, 2022",BR,São José dos Pinhais,null,null,604.6666666666666,1587,82
"Dec 27, 2022",BR,Curitiba,BR-376 Contorno Sul,null,3750.346153846154,533.8846153846154,22992
"Dec 27, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,3823.6428571428573,796.2142857142857,7118
"Dec 27, 2022",BR,Curitiba,R. Mercúrio,null,542,560,12
"Dec 27, 2022",BR,Curitiba,R. Myltho Anselmo da Silva,null,549,1012,2
"Dec 27, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,615.75,1414.5,84
"Dec 27, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,5715.888888888889,886.8888888888889,2450
"Dec 27, 2022",BR,Curitiba,R. José Merhy,null,517,970,10
"Dec 26, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,2184.7272727272725,345.09090909090907,3082
"Dec 26, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,777,956,70
"Dec 26, 2022",BR,Curitiba,R. Eurico Fonseca dos Santos,null,564,1315,10
"Dec 26, 2022",BR,Curitiba,R. Pe. Anchieta,null,519,899.75,92
"Dec 26, 2022",BR,Curitiba,R. das Carmelitas,null,1338,518.5,56
"Dec 26, 2022",BR,Curitiba,R. Mathias de Andrade Rocha,null,604,486.75,48
"Dec 26, 2022",BR,Curitiba,R. Dr. Aluízio França,null,1074,195,102
"Dec 26, 2022",BR,Curitiba,R. José de Oliveira Franco,null,956,237.5,78
"Dec 26, 2022",BR,Curitiba,R. Duque de Caxias,null,600,653.8333333333334,130
"Dec 26, 2022",BR,Curitiba,R. Francisco de Camargo Pinto,null,673,647.5,8
"Dec 26, 2022",BR,Curitiba,R. Theodoro Locker,null,784.5714285714286,736.2857142857143,21
"Dec 26, 2022",BR,Curitiba,Av. Paraná,null,1278.3333333333333,971.3333333333334,52
"Dec 26, 2022",BR,Curitiba,null,null,1082,787,6
"Dec 26, 2022",BR,Curitiba,Al. Dr. Muricy,null,739,1024.6666666666667,180
"Dec 26, 2022",BR,São José dos Pinhais,R. David Campista,null,673,491.6666666666667,56
"Dec 26, 2022",BR,Curitiba,R. Mal. Hermes,null,543,722,16
"Dec 26, 2022",BR,Curitiba,R. Cel. Dulcídio,null,529,482,8
"Dec 26, 2022",BR,Curitiba,R. Alferes Poli,null,576,935.5,46
"Dec 26, 2022",BR,Curitiba,R. Leon Nicolas,null,544,1220.75,32
"Dec 26, 2022",BR,Curitiba,Av. Senador Salgado Filho,null,790,604.5,64
"Dec 26, 2022",BR,Curitiba,R. Prof. Guilherme Butler,null,558,423,2
"Dec 26, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,3345.913043478261,255.82608695652175,21240
"Dec 26, 2022",BR,Curitiba,R. Carmelo Rangel,null,580,955,26
"Dec 26, 2022",BR,Curitiba,R. Myltho Anselmo da Silva,null,549,1046.6,68
"Dec 26, 2022",BR,Curitiba,Est. do Ganchinho,null,622,559,10
"Dec 26, 2022",BR,São José dos Pinhais,R. Antônio Zaramella,null,775,460.5,20
"Dec 26, 2022",BR,Curitiba,R. Januário Alves de Souza,null,502,507.5,40
"Dec 26, 2022",BR,São José dos Pinhais,R. Joaquim Nabuco,null,541,1351.6666666666667,10
"Dec 26, 2022",BR,Curitiba,Av. Sete de Setembro,null,722,722,190
"Dec 26, 2022",BR,São José dos Pinhais,R. Pe. Bittencourt,null,580,837.5,26
"Dec 26, 2022",BR,Curitiba,BR-376 Contorno Sul,null,3006.673469387755,322.0204081632653,14118
"Dec 25, 2022",BR,São José dos Pinhais,R. Dona Izabel A Redentora,null,536,514,4
"Dec 25, 2022",BR,Curitiba,R. Pedro Siemens,null,723,534,8
"Dec 25, 2022",BR,São José dos Pinhais,R. Júlio César Setenareski,null,1160,471,36
"Dec 25, 2022",BR,Curitiba,R. Rockefeller,null,956,805.8333333333334,78
"Dec 25, 2022",BR,Curitiba,R. Oscar Wilde,null,728,640.5,24
"Dec 25, 2022",BR,Curitiba,R. Atílio Brunetti,null,654,433.2857142857143,38
"Dec 25, 2022",BR,Curitiba,R. Pe. José Martini,null,584,750,6
"Dec 25, 2022",BR,Curitiba,R. Orestes Thá,null,799,567.7647058823529,45
"Dec 25, 2022",BR,Almirante Tamandaré,R. Bela Vista do Ipê,null,562,636,12
"Dec 25, 2022",BR,Curitiba,R. Marte,null,599.5,434.5,52
"Dec 25, 2022",BR,null,PR-418 Contorno Norte,ACCIDENT,2016,668.6,188
"Dec 25, 2022",BR,Curitiba,Av. Sete de Setembro,null,799.6666666666666,645.3333333333334,56
"Dec 25, 2022",BR,null,PR-418 Contorno Norte,null,1689.888888888889,884,338
"Dec 25, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1258.0384615384614,398.8076923076923,3778
"Dec 24, 2022",BR,Curitiba,R. Atílio Bório,null,632,501,78
"Dec 24, 2022",BR,Curitiba,R. Mal. Mallet,null,642,659,6
"Dec 24, 2022",BR,Curitiba,R. Eugênio Flor,null,623,138,68
"Dec 24, 2022",BR,Curitiba,R. Adinar dos Santos Ribeiro,null,639,560.25,44
"Dec 24, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,1174,509.75,1012
"Dec 24, 2022",BR,Curitiba,Al. Princesa Izabel,null,587,481.5,22
"Dec 24, 2022",BR,Curitiba,R. Francisco Nunes,null,646,492,12
"Dec 24, 2022",BR,Curitiba,R. Prof. José Maurício Higgins,null,516,580,6
"Dec 24, 2022",BR,Curitiba,R. Pe. Leonardo Nunes,null,517,837.6666666666666,40
"Dec 24, 2022",BR,São José dos Pinhais,R. Quinze de Novembro,null,558,471.75,78
"Dec 24, 2022",BR,Curitiba,R. Gen. Carneiro,null,561,740.8333333333334,54
"Dec 24, 2022",BR,Colombo,R. Costa Rica,null,579,727.3333333333334,30
"Dec 24, 2022",BR,Piraquara,R. Barão do Cerro Azul,null,625,745,14
"Dec 24, 2022",BR,Curitiba,Av. João Gualberto,null,701,929.5714285714286,66
"Dec 24, 2022",BR,Quatro Barras,Av. 25 de Janeiro,null,576,667,4
"Dec 24, 2022",BR,Curitiba,Av. Sete de Setembro,null,620,544,30
"Dec 24, 2022",BR,Curitiba,R. Alberto Bolliger,null,519,486,70
"Dec 24, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,1184.40625,652.828125,529
"Dec 24, 2022",BR,Curitiba,Av. República Argentina,null,593,582.5,32
"Dec 24, 2022",BR,Curitiba,R. João Gava,null,525,368,160
"Dec 24, 2022",BR,Curitiba,R. Dr. Bemben,null,772,981.75,592
"Dec 24, 2022",BR,Curitiba,R. Cel. Joaquim Ignácio Taborda Ribas,null,671,790,6
"Dec 24, 2022",BR,Curitiba,R. Tijucas do Sul,null,630.5,567.5,40
"Dec 24, 2022",BR,Curitiba,R. Olívio Domingos Leonardi,null,629,414.5,46
"Dec 24, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,754,412,8
"Dec 24, 2022",BR,Curitiba,R. Felisbino Passos,null,637.5,3335.3333333333335,54
"Dec 24, 2022",BR,Curitiba,R. Des. José Carlos Ribeiro Ribas,null,800.4285714285714,399.42857142857144,2532
"Dec 24, 2022",BR,Curitiba,Vd. Colorado,null,701.28,554.9,3045
"Dec 23, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,1085.9375,599.359375,383
"Dec 23, 2022",BR,Curitiba,R. Dr. Bemben,null,772,823.1666666666666,594
"Dec 23, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,9683.25,659.25,1914
"Dec 23, 2022",BR,Curitiba,Al. D. Pedro II,null,647,893,20
"Dec 23, 2022",BR,Pinhais,R. Mandaguari,null,799,1969,10
"Dec 23, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,5618.875,1414,4112
"Dec 23, 2022",BR,São José dos Pinhais,R. Voluntários da Pátria,null,620,470,26
"Dec 23, 2022",BR,Curitiba,R. Myltho Anselmo da Silva,null,671,882,6
"Dec 23, 2022",BR,São José dos Pinhais,R. Paulino de Siqueira Cortes,null,744,829,12
"Dec 23, 2022",BR,Curitiba,PR-417 Rod. Mauro Bernardo Camargo,null,722.6,587,194
"Dec 23, 2022",BR,Curitiba,PR-417 Rod. Mauro Bernardo Camargo,HAZARD,758.7,675.2,372
"Dec 23, 2022",BR,Curitiba,Av. Pres. Wenceslau Braz,null,504,460.1,876
"Dec 23, 2022",BR,Curitiba,Av. Paraná,null,928.25,3874.25,24
"Dec 23, 2022",BR,Curitiba,R. Sílvio Heimbecker,null,518,596.5,12
"Dec 23, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,null,6468.333333333333,1580.6666666666667,1616
"Dec 23, 2022",BR,São José dos Pinhais,R. Mal. Deodoro da Fonseca,null,695,840,14
"Dec 23, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,800,640,132
"Dec 23, 2022",BR,Pinhais,R. Aluísio Azevedo,null,601,915,10
"Dec 23, 2022",BR,Curitiba,R. Atílio Bório,null,721,913,108
"Dec 23, 2022",BR,Curitiba,Av. República Argentina,null,687,435,32
"Dec 23, 2022",BR,Curitiba,R. Gutemberg,null,535,386.25,38
"Dec 23, 2022",BR,null,Marg. da BR-376,null,632,554,6
"Dec 23, 2022",BR,Curitiba,Av. Sete de Setembro,null,623,738.5,70
"Dec 23, 2022",BR,Curitiba,R. Dr. Danilo Gomes,null,668,4477.857142857143,42
"Dec 23, 2022",BR,Curitiba,R. Eng. Costa Barros,null,640,674,34
"Dec 23, 2022",BR,Curitiba,R. Sezinando Martinho da Cruz,null,630,1369,10
"Dec 23, 2022",BR,Curitiba,BR-376 Contorno Sul,null,8352,597.0555555555555,7448
"Dec 22, 2022",BR,Curitiba,R. Oliveira Viana,null,705.5,465.75,40
"Dec 22, 2022",BR,Curitiba,R. Helena Grodzki,null,751.5706214689266,432.09322033898303,8172
"Dec 22, 2022",BR,Curitiba,R. Eugênio Flor,null,1003.8947368421053,513.3947368421053,4278
"Dec 22, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,2814.170731707317,851.0853658536586,36548
"Dec 22, 2022",BR,Curitiba,BR-376 Contorno Sul,null,2810.1830985915494,382.8098591549296,22180
"Dec 22, 2022",BR,Curitiba,BR-116 S Contorno Leste,null,6179.265306122449,1098.25,56267
"Dec 22, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,929.3076923076923,320.1730769230769,3241
"Dec 22, 2022",BR,São José dos Pinhais,BR-116 S Contorno Leste,null,3453.5128205128203,455.02564102564105,27640
"Dec 22, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,689.4166666666666,943.6666666666666,1768
"Dec 22, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,1048,104.66666666666667,504
"Dec 22, 2022",BR,Curitiba,BR-116 Contorno Leste,null,1512,405.22222222222223,2276
"Dec 22, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,841.9464285714286,562.2142857142857,1731
"Dec 22, 2022",BR,Curitiba,Est. do Ganchinho,null,611,369.5,52
"Dec 22, 2022",BR,Curitiba,Av. Pres. Wenceslau Braz,null,569.2631578947369,531.7368421052631,2447
"Dec 22, 2022",BR,Pinhais,R. Rio Piquiri,null,523,63,10
"Dec 22, 2022",BR,Curitiba,Al. Dr. Carlos de Carvalho,null,597,1266,14
"Dec 22, 2022",BR,Curitiba,null,null,970.6666666666666,1247.9444444444443,330
"Dec 22, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1800,792.7333333333333,9462
"Dec 22, 2022",BR,Curitiba,R. Pe. Camargo,null,585,758,68
"Dec 22, 2022",BR,Curitiba,Av. Linha Verde,null,2056.3061224489797,559.125850340136,46252
"Dec 22, 2022",BR,São José dos Pinhais,R. Tavares de Lyra,null,946,1286,70
"Dec 22, 2022",BR,Curitiba,R. José Luiz Guerra Rego,null,638,540,24
"Dec 22, 2022",BR,Curitiba,R. Pe. Anchieta,null,829.2857142857143,550.2857142857143,672
"Dec 22, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,646.2,1023,106
"Dec 22, 2022",BR,Pinhais,R. Rio Javari,null,562,390,24
"Dec 22, 2022",BR,São José dos Pinhais,R. Pará,null,510,758.5,8
"Dec 22, 2022",BR,Piraquara,R. Elizabeth de Souza,null,759,871,4
"Dec 22, 2022",BR,Curitiba,R. Wilson Dacheux Pereira,null,773,498,14
"Dec 22, 2022",BR,Curitiba,R. José Alcides de Lima,null,769,1354.5,58
"Dec 22, 2022",BR,Curitiba,R. Joaquim da Costa Ribeiro,null,637,386.2,30
"Dec 22, 2022",BR,Pinhais,R. Antônio Zielonka,null,776,522,6
"Dec 22, 2022",BR,Curitiba,R. Atílio Bório,null,721,2358.5,22
"Dec 22, 2022",BR,Curitiba,R. Curupis,null,658,767,30
"Dec 22, 2022",BR,Curitiba,R. Bom Jesus de Iguape,null,1113,1524,22
"Dec 22, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,2126,1020,4868
"Dec 22, 2022",BR,Curitiba,R. Martim Afonso,HAZARD,718.5,347.7307692307692,12172
"Dec 22, 2022",BR,Curitiba,Est. do Ganchinho,HAZARD,1134.5714285714287,269.14285714285717,188
"Dec 22, 2022",BR,Campo Largo,R. Tietê,null,2284,534.9285714285714,28
"Dec 22, 2022",BR,Curitiba,Av. Sete de Setembro,null,850,326.5,92
"Dec 22, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4459.31527093596,829.332512315271,58054
"Dec 22, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,3014.974358974359,504.1025641025641,12494
"Dec 22, 2022",BR,null,Marg. da BR-376,null,769.6,515.2,48
"Dec 22, 2022",BR,Curitiba,R. Isaac Guelmann,null,909.6859504132232,270.8595041322314,16052
"Dec 22, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,2124.828125,631.703125,8454
"Dec 22, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,595.6666666666666,469.72222222222223,970
"Dec 22, 2022",BR,Curitiba,Al. D. Pedro II,null,678,564.8571428571429,162
"Dec 22, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3394,544,774
"Dec 22, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,983.060606060606,443.6666666666667,1109
"Dec 22, 2022",BR,Curitiba,Marg. BR-116,null,722.05,277.475,6338
"Dec 22, 2022",BR,Curitiba,R. Des. José Carlos Ribeiro Ribas,null,813.8636363636364,529.4090909090909,1830
"Dec 22, 2022",BR,Curitiba,R. Saldanha Marinho,null,509,802,16
"Dec 22, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,1140.1206896551723,556.7758620689655,13552
"Dec 22, 2022",BR,Curitiba,Av. República Argentina,null,877.5652173913044,677.1739130434783,2264
"Dec 22, 2022",BR,São José dos Pinhais,Marg. BR-116 Contorno Leste,null,554,339.2,400
"Dec 22, 2022",BR,Curitiba,R. Dr. Bemben,null,673,664.7142857142857,3284
"Dec 22, 2022",BR,Curitiba,R. Gen. Carneiro,null,584.3333333333334,453.3333333333333,350
"Dec 22, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,null,753.5,134.5,330
"Dec 22, 2022",BR,Curitiba,Av. João Gualberto,null,702,1135,48
"Dec 22, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,1194.6666666666667,707.5555555555555,456
"Dec 22, 2022",BR,Curitiba,R. Carlos Essenfelder,null,1111,523.5,20
"Dec 22, 2022",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,ACCIDENT,861,372.18518518518516,1873
"Dec 22, 2022",BR,Curitiba,R. Goiânia,null,633,420,36
"Dec 22, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2001.2474226804125,478.0412371134021,31495
"Dec 21, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,HAZARD,1846,529,67
"Dec 21, 2022",BR,Curitiba,Av. Pres. Kennedy,null,1083.469090909091,482.8509090909091,44596
"Dec 21, 2022",BR,Curitiba,Al. Princesa Izabel,null,549,1088.75,58
"Dec 21, 2022",BR,Curitiba,R. Cel. Dulcídio,null,515,1012.5,24
"Dec 21, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,ACCIDENT,1531.6666666666667,304.44444444444446,86
"Dec 21, 2022",BR,Curitiba,R. Carneiro Lobo,null,518,572,114
"Dec 21, 2022",BR,Curitiba,Av. Pres. Wenceslau Braz,null,728.4698795180723,535.343373493976,17889
"Dec 21, 2022",BR,Curitiba,Av. Brasília,null,825.2068965517242,443.7586206896552,8188
