Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Feb 25, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1182.5555555555557,485.8862433862434,15286
"Feb 25, 2022",BR,Curitiba,R. Dante Luiz Jr.,null,627,1006.6,46
"Feb 25, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,668,1526,4
"Feb 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5375.2067307692305,544.0865384615385,30458
"Feb 25, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,802.8358208955224,672.2388059701492,2175
"Feb 25, 2022",BR,Curitiba,null,ACCIDENT,1336,235,402
"Feb 25, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,ACCIDENT,942.2666666666667,465.26666666666665,1059
"Feb 25, 2022",BR,Curitiba,R. Augusto Stresser,null,1049.5384615384614,388,2752
"Feb 25, 2022",BR,Curitiba,R. Dr. Aluízio França,null,1319,413.3333333333333,36
"Feb 25, 2022",BR,Curitiba,R. Maranhão,null,775,938,6
"Feb 25, 2022",BR,Curitiba,Av. Pref. Lothario Meissner,null,963.1081081081081,513.1891891891892,4920
"Feb 25, 2022",BR,Colombo,R. Pres. Faria,null,591.4,556.2,62
"Feb 25, 2022",BR,Curitiba,R. João Chede,null,1105.0727272727272,1032.909090909091,2716
"Feb 25, 2022",BR,null,BR-376 S Rod. Henrique Herwig,null,2224.8,564.375,8366
"Feb 25, 2022",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,null,928.3095238095239,374.2738095238095,4734
"Feb 25, 2022",BR,Curitiba,R. Alberto Twardowski,null,530,586.4285714285714,274
"Feb 25, 2022",BR,Curitiba,R. Maximino Zanon,null,625,436,9
"Feb 25, 2022",BR,Curitiba,R. Valdomiro Rodrigues,null,511,537.0192307692307,526
"Feb 25, 2022",BR,Curitiba,null,null,839.7611940298508,469.7761194029851,9170
"Feb 25, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,5550.666666666667,1377.4,10072
"Feb 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,ACCIDENT,1049.5416666666667,721.1666666666666,4682
"Feb 25, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,null,540,513,58
"Feb 25, 2022",BR,Curitiba,R. Ver. Ângelo Burbello,null,602,486.5,52
"Feb 25, 2022",BR,Colombo,R. da Pedreira,null,537.7,301.8,88
"Feb 25, 2022",BR,Curitiba,Av. Comendador Franco,null,2318.3846153846152,584.7596153846154,36550
"Feb 25, 2022",BR,Curitiba,BR-116 Contorno Leste,null,6464.927835051546,494.77319587628864,31084
"Feb 25, 2022",BR,Curitiba,R. Pres. Rodrigo Otávio,null,589,452,18
"Feb 25, 2022",BR,Curitiba,R. Imaculada Conceição,null,776.4358974358975,645.9230769230769,3798
"Feb 25, 2022",BR,Curitiba,R. Paul Garfunkel,null,502,378.9318181818182,720
"Feb 25, 2022",BR,Curitiba,R. Raul Pompéia,null,515,641,48
"Feb 25, 2022",BR,Curitiba,Marg. BR-116,null,1122.3225806451612,933.741935483871,2870
"Feb 25, 2022",BR,Curitiba,BR-376 Contorno Sul,null,7364.424063116371,1095.9960552268244,113101
"Feb 25, 2022",BR,Curitiba,Av. Paraná,null,1789,1018,28
"Feb 25, 2022",BR,Curitiba,Av. Pref. Omar Sabbag,null,842.6551724137931,544.0344827586207,3015
"Feb 25, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,606.3333333333334,417.25,90
"Feb 25, 2022",BR,null,BR-376 S Rod. Henrique Herwig,HAZARD,1939,540.75,1874
"Feb 25, 2022",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,720,561,4
"Feb 25, 2022",BR,Curitiba,R. José Zgoda,null,595,584.6363636363636,748
"Feb 25, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,null,1563.111111111111,373.77777777777777,594
"Feb 25, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,6811.071428571428,1173.7738095238096,25365
"Feb 25, 2022",BR,Curitiba,R. Nicola Pellanda,null,1448.1666666666667,359.1666666666667,1132
"Feb 25, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,ACCIDENT,983.9090909090909,401.1818181818182,2794
"Feb 25, 2022",BR,Pinhais,Av. Camilo di Lellis,null,914,681.5,210
"Feb 25, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,742.2727272727273,597.6727272727272,1839
"Feb 25, 2022",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,1842,658.25,908
"Feb 25, 2022",BR,Curitiba,Av. Linha Verde,null,1940.7727272727273,650.1396103896104,30772
"Feb 25, 2022",BR,Curitiba,R. Hayton da Silva Pereira,null,881,482.25,112
"Feb 25, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,2206.153846153846,910.1282051282051,7682
"Feb 25, 2022",BR,Curitiba,R. Máximo João Kopp,null,814.55,365.3,416
"Feb 25, 2022",BR,Curitiba,PR-418 Contorno Norte,null,4403.670588235294,951.1235294117647,11238
"Feb 25, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,691.6666666666666,1407.8333333333333,134
"Feb 25, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3588,657,522
"Feb 25, 2022",BR,Curitiba,R. Bôrtolo Pelanda,null,927,489.53333333333336,499
"Feb 25, 2022",BR,Curitiba,R. Bispo Dom José,null,738.0833333333334,306.25,2620
"Feb 25, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1690.642857142857,538,5470
"Feb 25, 2022",BR,Curitiba,R. Eng. Ostoja Roguski,null,579.4166666666666,602.0416666666666,4120
"Feb 24, 2022",BR,Curitiba,Av. Paraná,null,614.5,769.25,30
"Feb 24, 2022",BR,Curitiba,Av. Sete de Setembro,null,633,656,528
"Feb 24, 2022",BR,Curitiba,R. Eng. Costa Barros,null,695,666.5,50
"Feb 24, 2022",BR,Curitiba,R. Atílio Bório,null,811,1081,54
"Feb 24, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1218.48,545.56,4138
"Feb 24, 2022",BR,Curitiba,R. Cel. Dulcídio,null,855,427,56
"Feb 24, 2022",BR,Curitiba,R. Mateus Leme,null,637.6666666666666,594.1111111111111,148
"Feb 24, 2022",BR,Curitiba,Av. Comendador Franco,null,2485.8,556.2,17162
"Feb 24, 2022",BR,Curitiba,R. Fernando Simas,null,596.3333333333334,218,176
"Feb 24, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,ACCIDENT,1267,558,722
"Feb 24, 2022",BR,Curitiba,R. Eng. Ostoja Roguski,null,594.7368421052631,408.4736842105263,3410
"Feb 24, 2022",BR,Curitiba,R. João Guariza,null,693,501,13
"Feb 24, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1664.5,435.72727272727275,575
"Feb 24, 2022",BR,Curitiba,R. Maestro Francisco Antonello,null,509,502,16
"Feb 24, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1316.8487394957983,892.0672268907563,9216
"Feb 24, 2022",BR,Curitiba,R. Pe. Anchieta,null,742.3333333333334,501,92
"Feb 24, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,870.1428571428571,138.28571428571428,1394
"Feb 24, 2022",BR,Curitiba,R. Imaculada Conceição,null,785.75,340,620
"Feb 24, 2022",BR,Curitiba,R. José Zgoda,null,595,734.2857142857143,1060
"Feb 24, 2022",BR,Curitiba,R. Bom Jesus,null,524,992.6666666666666,164
"Feb 24, 2022",BR,Curitiba,Marg. BR-277,null,528,538.375,256
"Feb 24, 2022",BR,Curitiba,R. Wiegando Olsen,null,1785.5,420.8333333333333,240
"Feb 24, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,631,783,46
"Feb 24, 2022",BR,Curitiba,R. William Booth,null,677,492,12
"Feb 24, 2022",BR,Curitiba,BR-116 Contorno Leste,null,5948,501.3475609756098,23272
"Feb 24, 2022",BR,São José dos Pinhais,R. Onofre Holthman,null,510,804,14
"Feb 24, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,HAZARD,818,515,336
"Feb 24, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,553,230.25,154
"Feb 24, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,6407.493827160494,1099.1851851851852,9401
"Feb 24, 2022",BR,Curitiba,R. Lamenha Lins,null,915.625,304,892
"Feb 24, 2022",BR,Curitiba,Av. República Argentina,null,750,612.6666666666666,46
"Feb 24, 2022",BR,Curitiba,R. Pastor Antônio Polito,null,744,657.5,92
"Feb 24, 2022",BR,Pinhais,R. Wanda dos Santos Mallmann,null,919,549,32
"Feb 24, 2022",BR,Curitiba,Av. Fredolin Wolf,ACCIDENT,1037,610,450
"Feb 24, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,989.2121212121212,1080.878787878788,1656
"Feb 24, 2022",BR,Curitiba,Av. Fredolin Wolf,null,916.0909090909091,365.1818181818182,568
"Feb 24, 2022",BR,Curitiba,R. Dr. Aluízio França,null,1037,406.375,40
"Feb 24, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,648,355.5,242
"Feb 24, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1137.4285714285713,1080.25,2080
"Feb 24, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,4124.75,1755.3,4232
"Feb 24, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1066.4615384615386,530.8846153846154,5550
"Feb 24, 2022",BR,Curitiba,R. Brig. Franco,null,1057.6363636363637,527.6363636363636,4714
"Feb 24, 2022",BR,Curitiba,BR-376 Contorno Sul,null,5862.850622406639,1518.3983402489628,66714
"Feb 23, 2022",BR,Curitiba,R. José de Alencar,null,1151.3636363636363,465,5062
"Feb 23, 2022",BR,Curitiba,Av. João Gualberto,null,698.2857142857143,372.42857142857144,258
"Feb 23, 2022",BR,Curitiba,R. Paulo Setúbal,null,552,861,30
"Feb 23, 2022",BR,Curitiba,R. Dr. Bley Zornig,null,508,523,64
"Feb 23, 2022",BR,Curitiba,R. Des. Motta,null,837.8947368421053,523.2894736842105,10496
"Feb 23, 2022",BR,Curitiba,R. Luiz Leão,null,566,554.0769230769231,636
"Feb 23, 2022",BR,Curitiba,R. João Guariza,null,643,817.6666666666666,24
"Feb 23, 2022",BR,São José dos Pinhais,R. David Campista,null,512,491,38
"Feb 23, 2022",BR,São José dos Pinhais,null,null,547,2528.5,24
"Feb 23, 2022",BR,Curitiba,R. Brasílio Itiberê,null,945.3125,530.125,3982
"Feb 23, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,769,407,226
"Feb 23, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,883.872,805.7,4252
"Feb 23, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,3915.076923076923,1434.1923076923076,2456
"Feb 23, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,null,679.0909090909091,407.8181818181818,1662
"Feb 23, 2022",BR,Curitiba,R. Luiz Leão,HAZARD,566,666.5,124
"Feb 23, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,747.4,590,27
"Feb 23, 2022",BR,São José dos Pinhais,R. Pe. Bittencourt,null,680,460,10
"Feb 23, 2022",BR,São José dos Pinhais,R. Ten. Djalma Dutra,null,851,1146,18
"Feb 23, 2022",BR,Curitiba,null,null,662,328.3333333333333,122
"Feb 23, 2022",BR,Curitiba,Av. Monteiro Tourinho,null,950.5,307.8,534
"Feb 23, 2022",BR,Curitiba,R. Bartolomeu Lourenço de Gusmão,null,668,1473,24
"Feb 23, 2022",BR,Curitiba,Av. Linha Verde,null,1651.3940886699506,521.1379310344828,18226
"Feb 23, 2022",BR,Curitiba,BR-376 Contorno Sul,null,4533.198581560284,547.3687943262412,31381
"Feb 23, 2022",BR,Curitiba,R. Engenheiros Rebouças,null,881.6,392.3,2034
"Feb 23, 2022",BR,Curitiba,R. Eduardo Sprada,null,725,519.6875,540
"Feb 23, 2022",BR,Curitiba,R. Jeremias Maciel Perretto,null,591,689,14
"Feb 23, 2022",BR,São José dos Pinhais,R. Dr. Marcelino Nogueira,null,739,732,20
"Feb 23, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,1612.7142857142858,570.2857142857143,2336
"Feb 23, 2022",BR,Curitiba,R. José Zgoda,null,595,446.875,512
"Feb 23, 2022",BR,Curitiba,R. Mateus Leme,null,1009.7647058823529,467.02941176470586,3532
"Feb 23, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,null,4536.272727272727,1094.8863636363637,9760
"Feb 23, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1423.0677966101696,650.4915254237288,5699
"Feb 23, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1607.6176470588234,457.79411764705884,23183
"Feb 23, 2022",BR,Curitiba,R. Paulo Gorski,null,546,497.3333333333333,218
"Feb 23, 2022",BR,Curitiba,R. Nestor Victor,null,552,1041,68
"Feb 23, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,760.5,755.05,748
"Feb 23, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,3117.5,629.75,2724
"Feb 23, 2022",BR,Curitiba,R. Alberico Flores Bueno,null,921.4109589041096,531.8150684931506,9107
"Feb 23, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,878,1185.625,90
"Feb 23, 2022",BR,Pinhais,Av. Camilo di Lellis,null,663.3333333333334,1427.3333333333333,68
"Feb 23, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,637.7777777777778,385.44444444444446,1628
"Feb 23, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,HAZARD,706.7777777777778,427.05555555555554,3210
"Feb 23, 2022",BR,Colombo,R. Pasteur,null,715,334,8
"Feb 23, 2022",BR,Pinhais,R. Wanda dos Santos Mallmann,null,749,404,58
"Feb 23, 2022",BR,Curitiba,R. José Valle,null,762,439,72
"Feb 23, 2022",BR,Curitiba,R. João Bettega,null,888,685.75,496
"Feb 23, 2022",BR,Curitiba,Marg. BR-116,null,1111.6,347,3144
"Feb 23, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,4576.702127659574,377.8936170212766,15786
"Feb 23, 2022",BR,Curitiba,Av. Anita Garibaldi,null,1620,667.125,372
"Feb 23, 2022",BR,Curitiba,Av. Paraná,null,588,202.2,126
"Feb 23, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,3302.5576923076924,832.6634615384615,12305
"Feb 23, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1393.695652173913,561.3913043478261,3759
"Feb 23, 2022",BR,Curitiba,R. Paraíba,null,917.25,998,48
"Feb 23, 2022",BR,São José dos Pinhais,R. Joinville,null,572,481.5,28
"Feb 23, 2022",BR,Curitiba,R. Bispo Dom José,null,777.1875,361.25,3046
"Feb 22, 2022",BR,Curitiba,Av. Paraná,null,652.2222222222222,592.1111111111111,344
"Feb 22, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,2410.8,509,2092
"Feb 22, 2022",BR,Curitiba,R. Prof. Nilo Brandão,null,583.5833333333334,375.75,462
"Feb 22, 2022",BR,Curitiba,R. Mateus Leme,ACCIDENT,1264.8,660.8,1296
"Feb 22, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,ACCIDENT,524,608,44
"Feb 22, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,4437.045454545455,1743.409090909091,3906
"Feb 22, 2022",BR,Curitiba,R. Eng. Ariel Villar Tacla,null,592,611,6
"Feb 22, 2022",BR,Curitiba,R. Francisco Dallalibera,null,582,546,70
"Feb 22, 2022",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,785.3333333333334,461.46666666666664,226
"Feb 22, 2022",BR,Curitiba,R. Mal. José Bernardino Bormann,null,671,706,20
"Feb 22, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,928,593,658
"Feb 22, 2022",BR,Curitiba,R. Waldemar Loureiro de Campos,null,1522,550,34
"Feb 22, 2022",BR,Curitiba,R. Frederico Maurer,null,885,252,6
"Feb 22, 2022",BR,Curitiba,R. Ubaldino do Amaral,null,1065.6,209.6,1414
"Feb 22, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3611.6021505376343,497.4032258064516,14666
"Feb 22, 2022",BR,Curitiba,PR-418 Contorno Norte,null,2660.803370786517,717.4157303370787,7712
"Feb 22, 2022",BR,Araucária,Av. das Araucárias,null,962,287,892
"Feb 22, 2022",BR,Curitiba,R. Prof. Dário Garcia,null,782.0833333333334,312.75,578
"Feb 22, 2022",BR,Curitiba,R. Prof. José Nogueira dos Santos,null,805,741,26
"Feb 22, 2022",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,null,1264.6363636363637,587.060606060606,5755
"Feb 22, 2022",BR,São José dos Pinhais,Marginal BR 116 - Contorno Leste,null,848.1666666666666,297.27777777777777,1570
"Feb 22, 2022",BR,São José dos Pinhais,Av. Rui Barbosa,null,1297.6923076923076,328.11538461538464,1259
"Feb 22, 2022",BR,Curitiba,R. Oliveira Viana,null,667,1077,5
"Feb 22, 2022",BR,Pinhais,R. Rio Amazonas,null,683.7142857142857,419.85714285714283,340
"Feb 22, 2022",BR,Curitiba,R. Atílio Bório,null,861.5,2278,52
"Feb 22, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4560.482905982906,899.6709401709402,20788
"Feb 22, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,null,773.8571428571429,537.4285714285714,3579
"Feb 22, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,3944.5714285714284,763.0238095238095,5936
"Feb 22, 2022",BR,Curitiba,Av. Sete de Setembro,null,612,463,48
"Feb 22, 2022",BR,São José dos Pinhais,R. Ten. Djalma Dutra,null,509,1386.5,16
"Feb 22, 2022",BR,Colombo,R. da Pedreira,null,712.6153846153846,519.1923076923077,248
"Feb 22, 2022",BR,null,BR-116 Contorno Leste,null,3399,714.8085106382979,7314
"Feb 22, 2022",BR,Curitiba,Av. Linha Verde,null,2271.4495412844035,509.9724770642202,28500
"Feb 22, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,911.5263157894736,986.4736842105264,362
"Feb 22, 2022",BR,Curitiba,R. Brig. Franco,null,1267.6666666666667,622.6666666666666,810
"Feb 22, 2022",BR,Curitiba,R. Comendador Araújo,null,552,703,50
"Feb 22, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,611.25,452.75,212
"Feb 22, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,2073.3,966.5818181818182,13577
"Feb 22, 2022",BR,Curitiba,BR-376 Contorno Sul,null,3174.8928571428573,491.7142857142857,3742
"Feb 22, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,HAZARD,1757.1666666666667,769.9814814814815,6084
"Feb 22, 2022",BR,Curitiba,R. Capiberibe,null,672.5,669.6666666666666,118
"Feb 22, 2022",BR,Curitiba,R. Ubaldino do Amaral,ACCIDENT,1154.4,587.9,3192
"Feb 22, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,ACCIDENT,660.8666666666667,289.8,1482
"Feb 22, 2022",BR,Curitiba,R. Mateus Leme,null,1326.7777777777778,328.55555555555554,2694
"Feb 22, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1025,1069.9324324324325,735
"Feb 22, 2022",BR,Curitiba,R. Brig. Franco,ACCIDENT,985.4,704.4,2052
"Feb 22, 2022",BR,Curitiba,R. Augusto Stresser,null,1216,842.6363636363636,1754
"Feb 22, 2022",BR,Curitiba,Av. República Argentina,null,836.4081632653061,418.1224489795918,1811
"Feb 22, 2022",BR,Curitiba,R. Fernando Amaro,null,747.4,627.8,102
"Feb 22, 2022",BR,São José dos Pinhais,R. Joroslau Sochaki,null,592,975,20
"Feb 22, 2022",BR,Curitiba,R. Pe. Anchieta,null,770,595.8,76
"Feb 22, 2022",BR,Curitiba,R. Chile,null,1104.4615384615386,222.53846153846155,3098
"Feb 22, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1914.4285714285713,237.75,4352
"Feb 22, 2022",BR,Curitiba,R. Ângelo Bom,null,513,457.25,23
"Feb 22, 2022",BR,Curitiba,Av. Manoel Ribas,null,710.25,571.5,194
"Feb 22, 2022",BR,Curitiba,Av. Manoel Ribas,ACCIDENT,576,512.1111111111111,860
"Feb 22, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1599.5,450.0625,2915
"Feb 22, 2022",BR,Curitiba,R. Chile,ACCIDENT,1383.3333333333333,468,1850
"Feb 22, 2022",BR,Curitiba,R. Alberico Flores Bueno,null,748.7,409.25,2160
"Feb 22, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,4903.575,573.4125,13395
"Feb 22, 2022",BR,Curitiba,R. Pref. Ângelo Lopes,null,872,1106.75,94
"Feb 21, 2022",BR,Curitiba,R. Lupionópolis,null,603,478,12
"Feb 21, 2022",BR,Curitiba,R. Itacolomi,null,654.0851063829788,542.3617021276596,3618
