Date,Country,City,Street,Location,Avg Reliability
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.232481 -25.433819),7
"May 31, 2023",BR,Curitiba,R. Francisco Rocha,Point(-49.293614 -25.434692),10
"May 31, 2023",BR,null,PR-418 Contorno Norte,Point(-49.312619 -25.359376),7
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.231909 -25.568228),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.248781 -25.456081),10
"May 31, 2023",BR,Curitiba,R. João Bettega,Point(-49.300148 -25.474971),10
"May 31, 2023",BR,Curitiba,R. Brigadeiro Franco,Point(-49.286855 -25.423805),5
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.285377 -25.508322),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.248028 -25.454907),7
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.249285 -25.458313),5
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.15581 -25.564044),10
"May 31, 2023",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,Point(-49.305869 -25.555596),10
"May 31, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.209513 -25.499642),10
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.226099 -25.569024),10
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.23099 -25.568354),10
"May 31, 2023",BR,Curitiba,R. Raphael Papa,Point(-49.239949 -25.427326),7
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.216609 -25.401223),10
"May 31, 2023",BR,Curitiba,R. Gen. Zenon Silva,Point(-49.26317 -25.471646),7
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.221253 -25.411914),7
"May 31, 2023",BR,null,PR-418 Contorno Norte,Point(-49.311719 -25.358581),5
"May 31, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.321251 -25.430339),10
"May 31, 2023",BR,Curitiba,R. Nicolau Maeder,Point(-49.258665 -25.414395),9
"May 31, 2023",BR,Curitiba,R. Benjamin Lins,Point(-49.282706 -25.440508),10
"May 31, 2023",BR,Curitiba,R. Profa. Olga Balster,Point(-49.213772 -25.431038),7
"May 31, 2023",BR,Curitiba,R. Urbano Lopes,Point(-49.235051 -25.441314),8
"May 31, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.289163 -25.547284),10
"May 31, 2023",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.279024 -25.50016),5
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.232454 -25.568151),10
"May 31, 2023",BR,Curitiba,R. Urbano Lopes,Point(-49.234954 -25.441487),5
"May 31, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.258226 -25.432611),10
"May 31, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.25773 -25.459901),5
"May 31, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.259039 -25.433058),5
"May 31, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.238606 -25.459176),7
"May 31, 2023",BR,Curitiba,Av. Senador Salgado Filho,Point(-49.249047 -25.458345),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.250045 -25.460239),10
"May 31, 2023",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.285154 -25.5083),10
"May 31, 2023",BR,Curitiba,R. Brasílio Itiberê,Point(-49.266978 -25.446292),5
"May 31, 2023",BR,Curitiba,R. Brigadeiro Franco,Point(-49.279499 -25.436965),5
"May 31, 2023",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.30477 -25.451828),9
"May 31, 2023",BR,Curitiba,R. Capitão Souza Franco,Point(-49.293017 -25.430698),9
"May 31, 2023",BR,Curitiba,R. Prof. Nilo Brandão,Point(-49.26067 -25.390243),5
"May 31, 2023",BR,Curitiba,Av. Manoel Ribas,Point(-49.311402 -25.413918),8
"May 31, 2023",BR,Curitiba,R. Benjamin Lins,Point(-49.282935 -25.440608),7
"May 31, 2023",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.176348 -25.510604),6
"May 31, 2023",BR,Curitiba,R. Almirante Tamandaré,Point(-49.255535 -25.430456),5
"May 31, 2023",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.219498 -25.380283),9
"May 31, 2023",BR,Curitiba,Av. Anita Garibaldi,Point(-49.261663 -25.384448),5
"May 31, 2023",BR,Curitiba,null,Point(-49.22117 -25.458986),5
"May 31, 2023",BR,Curitiba,R. João Negrão,Point(-49.263634 -25.436383),10
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.232556 -25.568135),5
"May 31, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.132702 -25.50953),5
"May 31, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.327035 -25.430933),10
"May 31, 2023",BR,Curitiba,R. Nilo Cairo,Point(-49.259737 -25.431104),6
"May 31, 2023",BR,Curitiba,R. Barão de Antonina,Point(-49.272467 -25.422111),6
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.237908 -25.567125),6
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.248914 -25.457056),10
"May 31, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.16779 -25.49368),10
"May 31, 2023",BR,Curitiba,R. Alberto Twardowski,Point(-49.244765 -25.444895),10
"May 31, 2023",BR,Curitiba,R. Pedro Gusso,Point(-49.306971 -25.498025),5
"May 31, 2023",BR,Curitiba,R. Carlos Pioli,Point(-49.272174 -25.411369),5
"May 31, 2023",BR,Curitiba,R. Tibagi,Point(-49.264715 -25.42762),5
"May 31, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.293721 -25.526396),5
"May 31, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.323575 -25.531245),5
"May 31, 2023",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.169684 -25.348911),5
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.243665 -25.453483),6
"May 31, 2023",BR,Curitiba,R. Bento Viana,Point(-49.283031 -25.447626),9
"May 31, 2023",BR,Curitiba,Al. Princesa Izabel,Point(-49.294102 -25.434351),5
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.256405 -25.472703),5
"May 31, 2023",BR,Curitiba,R. Prof. Nivaldo Braga,Point(-49.215538 -25.430394),6
"May 31, 2023",BR,Curitiba,R. Nilo Cairo,Point(-49.259309 -25.430922),5
"May 31, 2023",BR,São José dos Pinhais,Av. das Torres,Point(-49.202487 -25.512361),6
"May 31, 2023",BR,Curitiba,Av. Vicente Machado,Point(-49.288058 -25.437649),6
"May 31, 2023",BR,São José dos Pinhais,Saída 74,Point(-49.161929 -25.496024),7
"May 31, 2023",BR,Curitiba,Av. Senador Salgado Filho,Point(-49.25066 -25.456641),7
"May 31, 2023",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.243065 -25.453123),5
"May 31, 2023",BR,Curitiba,R. Marcos Mocellin,Point(-49.3237 -25.398693),5
"May 31, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.259436 -25.562236),10
"May 31, 2023",BR,Colombo,Tv. Montevidéu,Point(-49.209549 -25.35804),5
"May 31, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.275586 -25.439444),7
"May 31, 2023",BR,Curitiba,R. Jovino do Rosário,Point(-49.240472 -25.391911),5
"May 31, 2023",BR,Curitiba,R. Ver. Washington Mansur,Point(-49.259515 -25.401131),7
"May 31, 2023",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,Point(-49.369677 -25.432351),5
"May 31, 2023",BR,São José dos Pinhais,R. Joroslau Sochaki,Point(-49.163849 -25.474226),5
"May 31, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.224275 -25.455336),8
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.158427 -25.564699),5
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.275368 -25.495215),5
"May 31, 2023",BR,Curitiba,null,Point(-49.283475 -25.549761),5
"May 31, 2023",BR,Curitiba,R. Campos Sales,Point(-49.263482 -25.416997),6
"May 31, 2023",BR,Curitiba,R. Mateus Leme,Point(-49.271859 -25.407926),5
"May 31, 2023",BR,Curitiba,R. Itupava,Point(-49.259649 -25.42466),6
"May 31, 2023",BR,Curitiba,R. Carlos Pioli,Point(-49.272152 -25.411389),10
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.156353 -25.564107),10
"May 31, 2023",BR,São José dos Pinhais,R. Almirante Alexandrino,Point(-49.179005 -25.502533),7
"May 31, 2023",BR,Curitiba,R. Roaldo Brun,Point(-49.2071 -25.387016),5
"May 31, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.318195 -25.430384),8
"May 31, 2023",BR,Campo Magro,R. Boca de Leão,Point(-49.358303 -25.372658),5
"May 31, 2023",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.274124 -25.493677),8
"May 31, 2023",BR,Curitiba,Marg. Av. Linha Verde,Point(-49.277203 -25.498316),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.286912 -25.510095),10
"May 31, 2023",BR,Curitiba,Est. do Ganchinho,Point(-49.289925 -25.546833),5
"May 31, 2023",BR,Curitiba,R. Des. Costa Carvalho,Point(-49.292555 -25.442674),6
"May 31, 2023",BR,Curitiba,Av. Prefeito Lothario Meissner,Point(-49.234717 -25.443607),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.285273 -25.508236),10
"May 31, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,Point(-49.316138 -25.431195),5
"May 31, 2023",BR,Curitiba,R. Herculano Carlos Franco de Souza,Point(-49.292557 -25.451308),6
"May 31, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.333727 -25.520821),10
"May 31, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.220992 -25.459253),5
"May 31, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.271265 -25.437872),5
"May 31, 2023",BR,Curitiba,BR-116 N Contorno Leste,Point(-49.274771 -25.554479),10
"May 31, 2023",BR,null,BR-116 Contorno Leste,Point(-49.230888 -25.568557),10
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.216685 -25.401715),7
"May 31, 2023",BR,Curitiba,R. Urbano Lopes,Point(-49.235038 -25.441337),6
"May 31, 2023",BR,null,PR-418 Contorno Norte,Point(-49.299032 -25.353565),5
"May 31, 2023",BR,Curitiba,Av. Silva Jardim,Point(-49.260764 -25.437192),6
"May 31, 2023",BR,Curitiba,R. Pe. Germano Mayer,Point(-49.247673 -25.414783),6
"May 31, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.255854 -25.472007),9
"May 31, 2023",BR,Curitiba,R. Luiz França,Point(-49.225678 -25.444733),5
"May 31, 2023",BR,Curitiba,R. Roaldo Brun,Point(-49.207238 -25.387166),6
"May 31, 2023",BR,São José dos Pinhais,Al. Bom Pastor,Point(-49.173347 -25.567637),10
"May 31, 2023",BR,Curitiba,R. Chile,Point(-49.253719 -25.445937),5
"May 31, 2023",BR,Pinhais,R. Cairo,Point(-49.178065 -25.435644),8
"May 31, 2023",BR,Curitiba,R. José Valle,Point(-49.308389 -25.403829),5
"May 31, 2023",BR,Piraquara,BR-116 Contorno Leste,Point(-49.082729 -25.430067),6
"May 31, 2023",BR,Curitiba,R. Dr. Júlio Cesar Ribeiro de Souza,Point(-49.253599 -25.482099),9
"May 31, 2023",BR,Curitiba,R. Barão de Antonina,Point(-49.272687 -25.422068),10
