Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"May 31, 2023",BR,Curitiba,PR-418 Contorno Norte,HAZARD,4202.666666666667,399.6666666666667,296
"May 31, 2023",BR,Curitiba,R. Prof. João Soares Barcelos,null,681,473,278
"May 31, 2023",BR,Curitiba,R. Paulo Gorski,null,648.4705882352941,498.70588235294116,2346
"May 31, 2023",BR,São José dos Pinhais,R. Dr. Marcelino Nogueira,null,629.6,709.2,140
"May 31, 2023",BR,Colombo,R. Genésio Moreschi,null,503,467.75,54
"May 31, 2023",BR,Curitiba,Av. Paraná,null,644,505.4,26
"May 31, 2023",BR,Curitiba,Est. do Ganchinho,null,855.9090909090909,266.3636363636364,224
"May 31, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,null,3455.2413793103447,862.3563218390805,15452
"May 31, 2023",BR,Curitiba,Av. do Batel,null,778.5666666666667,704.7333333333333,5282
"May 31, 2023",BR,Campina Grande do Sul,PR-506 Rod. do Caqui,null,610.25,700.75,120
"May 31, 2023",BR,Curitiba,R. Pedro Eloy de Souza,HAZARD,641,1057,38
"May 31, 2023",BR,Piraquara,Av. Getúlio Vargas,null,507,365,22
"May 31, 2023",BR,Curitiba,R. Carlos de Laet,null,891,574,12
"May 31, 2023",BR,Piraquara,Av. Antônio Meireles Sobrinho,null,795.5714285714286,476.14285714285717,168
"May 31, 2023",BR,São José dos Pinhais,Al. Bom Pastor,ACCIDENT,854,535,514
"May 31, 2023",BR,Curitiba,R. 15 de Novembro,null,1080,654.5,570
"May 31, 2023",BR,Almirante Tamandaré,PR-418 Contorno Norte,ACCIDENT,4451.333333333333,1530.3333333333333,384
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4502.665322580645,1087.5504032258063,61532
"May 31, 2023",BR,Curitiba,R. Miguel Caluf,null,630,603,12
"May 31, 2023",BR,Curitiba,R. Gabriel Frecceiro de Miranda,null,519,477.3333333333333,66
"May 31, 2023",BR,Curitiba,R. Amador Bueno,null,817,679,12
"May 31, 2023",BR,Curitiba,BR-277 S Rod. do Café Gov. Ney Braga,null,2168.9166666666665,183.58333333333334,6348
"May 31, 2023",BR,Curitiba,R. Carlota Straube de Araújo,null,880,522,28
"May 31, 2023",BR,Curitiba,R. Via Veneto,null,551,442,70
"May 31, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,null,1181.8387096774193,496.64516129032256,3778
"May 31, 2023",BR,Curitiba,Av. República Argentina,null,1032.909090909091,475.1363636363636,5118
"May 31, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,1224.4285714285713,205.42857142857142,1092
"May 31, 2023",BR,Curitiba,R. Eng. Ariel Villar Tacla,null,790,2147.6666666666665,18
"May 31, 2023",BR,Curitiba,R. Frei Gaspar da Madre de Deus,null,539,1097,16
"May 31, 2023",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,1046.6666666666667,311.3333333333333,950
"May 31, 2023",BR,Curitiba,Av. Linha Verde,ACCIDENT,919,513,562
"May 31, 2023",BR,Curitiba,R. Pará,null,624,1155.5,24
"May 31, 2023",BR,São José dos Pinhais,R. Castro,null,527,459,34
"May 31, 2023",BR,Curitiba,R. Carneiro Lobo,null,788,687.2142857142857,1956
"May 31, 2023",BR,Curitiba,Av. Winston Churchill,null,694,1568,20
"May 31, 2023",BR,Curitiba,BR-116 N Contorno Leste,null,3371.823529411765,403,5204
"May 31, 2023",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,2261.8826086956524,881.5304347826087,4059
"May 31, 2023",BR,São José dos Pinhais,R. Barão do Cerro Azul,null,520,578,74
"May 31, 2023",BR,Curitiba,R. Dr. Simão Kossobudski,null,680,418,30
"May 31, 2023",BR,Curitiba,R. Alberto Twardowski,null,530,399.7692307692308,1025
"May 31, 2023",BR,Curitiba,BR-116 S Contorno Leste,ACCIDENT,5708,1629.3333333333333,2486
"May 31, 2023",BR,Curitiba,BR-376 Contorno Sul,null,3509.5707547169814,527.5,26672
"May 31, 2023",BR,Curitiba,Av. Manoel Ribas,null,999.8841463414634,861.170731707317,9314
"May 31, 2023",BR,Curitiba,R. Augusto Stresser,null,1167.3,554.425,6820
"May 31, 2023",BR,Curitiba,R. Paraíba,null,788,697,10
"May 31, 2023",BR,Curitiba,R. Benvenuto Gusso,null,981,824.3333333333334,30
"May 31, 2023",BR,Curitiba,R. Pe. Anchieta,null,739,214,30
"May 31, 2023",BR,Curitiba,R. Luiz Tramontin,null,571,1712,22
"May 31, 2023",BR,Curitiba,R. Mal. Deodoro,null,818.8,571.7333333333333,3236
"May 31, 2023",BR,Curitiba,R. Des. José Carlos Ribeiro Ribas,null,1239.4473684210527,588.578947368421,3118
"May 31, 2023",BR,Curitiba,R. Emanoel Voluz,null,775.6923076923077,951.4230769230769,1967
"May 30, 2023",BR,Curitiba,R. Chanceler Oswaldo Aranha,null,557,452.275,751
"May 30, 2023",BR,Curitiba,R. Valdomiro Rodrigues,null,511,736.0454545454545,364
"May 30, 2023",BR,Curitiba,R. Mário Gomes Cézar,null,536,1246.6666666666667,46
"May 30, 2023",BR,Curitiba,R. Laudelino Ferreira Lopes,null,699.1666666666666,669.3333333333334,48
"May 30, 2023",BR,São José dos Pinhais,R. Sílvio Pinto Ribeiro,null,880.6190476190476,463.35714285714283,762
"May 30, 2023",BR,Curitiba,Av. Linha Verde,ACCIDENT,1469.4150943396226,717.5188679245283,12005
"May 30, 2023",BR,Curitiba,Av. Paraná,null,903,836.5,18
"May 30, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,null,3531,296.14285714285717,1046
"May 30, 2023",BR,Curitiba,R. Delegado Leopoldo Belczak,null,570,1043,18
"May 30, 2023",BR,Curitiba,BR-376 Contorno Sul,null,3962.368131868132,567.1428571428571,58633
"May 30, 2023",BR,Curitiba,Av. Linha Verde,HAZARD,2876,3321,674
"May 30, 2023",BR,Curitiba,R. Atílio Bório,null,813,433,48
"May 30, 2023",BR,Curitiba,R. Nicola Pellanda,null,1765.1,585.16,8368
"May 30, 2023",BR,São José dos Pinhais,R. Barão do Cerro Azul,null,520,783,114
"May 30, 2023",BR,São José dos Pinhais,Av. das Américas,null,574,376.80555555555554,554
"May 30, 2023",BR,Colombo,BR-476 Est. da Ribeira,null,806,487.85714285714283,740
"May 30, 2023",BR,Curitiba,BR-476 Est. da Ribeira,null,607,323.5,98
"May 30, 2023",BR,Curitiba,R. João Havro,null,705,752.6,30
"May 30, 2023",BR,Curitiba,Av. Linha Verde,null,1882.8815028901734,999.0838150289018,62913
"May 30, 2023",BR,Curitiba,PR-418 Contorno Norte,null,1806.5409836065573,1121.5245901639344,1574
"May 30, 2023",BR,Curitiba,Av. Sete de Setembro,null,737,640,228
"May 30, 2023",BR,Curitiba,R. Des. Estanislau Cardoso,null,542,813.4,28
"May 30, 2023",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,6009,1289.8333333333333,2878
"May 30, 2023",BR,Colombo,BR-116 S Rod. Régis Bittencourt,null,1407.7272727272727,527.7272727272727,1708
"May 30, 2023",BR,Curitiba,R. O Brasil para Cristo,null,1075.857142857143,949,48
"May 30, 2023",BR,Curitiba,R. Maj. Fabriciano do Rego Barros,null,512,603,22
"May 30, 2023",BR,Curitiba,Av. Winston Churchill,null,576,572.5,32
"May 30, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,3933.125,1342.1875,3090
"May 30, 2023",BR,Almirante Tamandaré,PR-418 Contorno Norte,HAZARD,1190.6666666666667,614.3333333333334,56
"May 30, 2023",BR,Curitiba,BR-277 N Rod. do Café Gov. Ney Braga,null,4058.7272727272725,574.2272727272727,6498
"May 30, 2023",BR,Pinhais,R. Cassimiro de Abreu,null,510,494,44
"May 30, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1025,467.22222222222223,1110
"May 30, 2023",BR,Curitiba,R. Piquiri,null,930,650,16
"May 30, 2023",BR,Curitiba,R. João Chede,null,784.0625,981.40625,1508
"May 30, 2023",BR,Curitiba,R. Pe. Anchieta,null,667,612,130
"May 30, 2023",BR,Almirante Tamandaré,PR-418 Contorno Norte,null,1961.4285714285713,262,196
"May 30, 2023",BR,São José dos Pinhais,R. Francisco Dal Negro,null,555.5,1303.5,34
"May 30, 2023",BR,Pinhais,Av. Ayrton Senna da Silva,null,898.2,350.1,1192
"May 30, 2023",BR,Curitiba,R. Dante Melara,null,889,631,22
"May 30, 2023",BR,Curitiba,Av. Pres. Kennedy,null,1100.2,395.525,7038
"May 30, 2023",BR,Curitiba,Marg. BR-116,ACCIDENT,1193,427.7142857142857,2562
"May 30, 2023",BR,Curitiba,Est. do Ganchinho,null,634,425,10
"May 30, 2023",BR,Campo Largo,BR-277 N Rod. do Café Gov. Ney Braga,null,11557.977777777778,3200.3333333333335,22860
"May 30, 2023",BR,Curitiba,R. Júlio Zandoná,null,630,804,6
"May 30, 2023",BR,Curitiba,R. Parintins,null,654,532,16
"May 30, 2023",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2337.6129032258063,818.0967741935484,10134
"May 30, 2023",BR,Curitiba,Av. Vicente Machado,HAZARD,648,456,196
"May 30, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4895,519.8541666666666,7425
"May 30, 2023",BR,Curitiba,PR-092 Rod. dos Minérios,null,652,496,20
"May 30, 2023",BR,Curitiba,Av. República Argentina,null,914.2272727272727,540.2727272727273,2530
"May 30, 2023",BR,Almirante Tamandaré,Av. Ver. Wadislau Bugalski,null,606,561.1666666666666,70
"May 30, 2023",BR,Pinhais,R. 7 de Setembro,null,568,783,34
"May 30, 2023",BR,Pinhais,R. Rio Paraná,null,520,630.6666666666666,28
"May 30, 2023",BR,Curitiba,R. dos Funcionários,null,610.3,331.2,784
"May 30, 2023",BR,Curitiba,R. Pe. José Lopacinski,null,656,1224.75,44
"May 30, 2023",BR,Curitiba,R. Bôrtolo Pelanda,null,929,475.1636363636364,1437
"May 30, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,515,494.5,226
"May 30, 2023",BR,Campo Largo,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,11423,5073.846153846154,13554
"May 30, 2023",BR,Curitiba,R. Antônio Augusto de Brito,null,668.3333333333334,609.5,604
"May 30, 2023",BR,São José dos Pinhais,R. Joinville,null,572,1428,24
"May 30, 2023",BR,Curitiba,Marg. Av. Linha Verde,null,660.8888888888889,538.6666666666666,571
"May 30, 2023",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,1344.4615384615386,659.5128205128206,520
"May 30, 2023",BR,Curitiba,R. Hugo Kinzelmann,null,505,724.25,338
"May 30, 2023",BR,Curitiba,R. Rio Pelotas,null,576,503.5,40
"May 30, 2023",BR,Curitiba,R. Nestor Victor,null,565,965,32
"May 30, 2023",BR,Curitiba,Marg. BR-116,null,1158.0361445783133,836.1325301204819,12972
"May 30, 2023",BR,Curitiba,Av. João Gualberto,null,831.3333333333334,828.6666666666666,72
"May 30, 2023",BR,Curitiba,R. Carneiro Lobo,null,562.6666666666666,649.3333333333334,360
"May 30, 2023",BR,Curitiba,BR-376 Contorno Sul,HAZARD,2351.8823529411766,257.921568627451,10348
"May 30, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,ACCIDENT,1375.2,416.5,6142
"May 30, 2023",BR,São José dos Pinhais,R. Agudos do Sul,null,504,640,12
"May 30, 2023",BR,Curitiba,R. Nicola Pellanda,ACCIDENT,1280,741.5625,1162
"May 30, 2023",BR,Curitiba,R. Mal. Deodoro,null,526,398.5,50
"May 30, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,1785.6,149.8,808
"May 30, 2023",BR,Curitiba,Av. Prefeito Omar Sabbag,null,950.7142857142857,510.42857142857144,7988
"May 30, 2023",BR,Curitiba,Av. Cândido Hartmann,null,1178.642857142857,469.42857142857144,4388
"May 30, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,538.5714285714286,538.2857142857143,590
"May 30, 2023",BR,Curitiba,R. Prof. João Falarz,null,903.5384615384615,486.2307692307692,1436
"May 29, 2023",BR,Curitiba,R. Hermes Fontes,null,506,1643,68
"May 29, 2023",BR,Curitiba,R. Prof. Guido Straube,null,517,442,20
"May 29, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,515,1274.6666666666667,72
"May 29, 2023",BR,São José dos Pinhais,R. Henrique G. de Souza Neto,null,512,540,12
"May 29, 2023",BR,Curitiba,PR-418 Contorno Norte,null,2682.094527363184,1158.3308457711444,22741
"May 29, 2023",BR,Curitiba,R. Pe. Agostinho,null,1788.125,925.0416666666666,16684
"May 29, 2023",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,null,929.375,290.3125,340
"May 29, 2023",BR,Curitiba,R. Curupaitis,null,605,980.6666666666666,24
"May 29, 2023",BR,São José dos Pinhais,R. David Campista,null,673,527,24
"May 29, 2023",BR,Curitiba,BR-376 Contorno Sul,null,5233.35294117647,782.95,56194
"May 29, 2023",BR,Curitiba,R. Francisco de Camargo Pinto,null,583,1276,10
"May 29, 2023",BR,Curitiba,Al. Júlia da Costa,null,503,889.25,38
"May 29, 2023",BR,São José dos Pinhais,R. João Zarpelon,null,614,601,20
"May 29, 2023",BR,Curitiba,R. Cyro Correia Pereira,null,670,637.8846153846154,994
"May 29, 2023",BR,Curitiba,R. Brigadeiro Franco,ACCIDENT,1378.842105263158,864.3157894736842,6549
"May 29, 2023",BR,Pinhais,R. Guilherme Ceolin,null,592,942.5,20
"May 29, 2023",BR,Curitiba,,null,1982.1,935.2,292
"May 29, 2023",BR,Campina Grande do Sul,BR-116 N Rod. Régis Bittencourt,ACCIDENT,685.6363636363636,1379.3636363636363,134
"May 29, 2023",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,2011.8166666666666,1328.6,2084
"May 29, 2023",BR,Curitiba,R. Santo Antônio,null,630,998.75,116
"May 29, 2023",BR,Curitiba,R. Rio Pelotas,null,576,729,28
"May 29, 2023",BR,Curitiba,R. Mato Grosso,null,634,722,28
"May 29, 2023",BR,Curitiba,R. Brigadeiro Franco,null,1286.5333333333333,659.8888888888889,14032
"May 29, 2023",BR,Pinhais,Av. Iraí,null,698,753,22
"May 29, 2023",BR,Curitiba,R. Euzébio da Motta,null,556,1110,44
"May 29, 2023",BR,São José dos Pinhais,R. Agudos do Sul,null,599,540,6
"May 29, 2023",BR,Curitiba,R. Rockefeller,null,514,826,12
"May 29, 2023",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,2469.3333333333335,260.8888888888889,7210
"May 29, 2023",BR,Curitiba,R. Guaratuba,null,501,452,8
"May 29, 2023",BR,Colombo,R. dos Eucaliptos,null,592,930.5,26
"May 29, 2023",BR,Pinhais,Av. Jacob Macanhan,null,500,1132.5,32
"May 29, 2023",BR,Piraquara,R. Herbert Trap,null,543,631,10
"May 29, 2023",BR,Curitiba,R. Mariano Torres - Pista Dir.,null,677,346.5,1184
"May 29, 2023",BR,São José dos Pinhais,,null,728,470,3
"May 29, 2023",BR,Colombo,R. São Pedro,null,731,914,16
"May 29, 2023",BR,Curitiba,R. Francisco Torres,null,729,1082,114
"May 29, 2023",BR,Curitiba,Marg. Av. Linha Verde,null,1189.9767441860465,405.1860465116279,8067
"May 29, 2023",BR,Almirante Tamandaré,PR-418 Contorno Norte,ACCIDENT,1911.6666666666667,619.1111111111111,737
"May 29, 2023",BR,Curitiba,R. Engenheiros Rebouças,null,1096.25,538.075,19554
"May 29, 2023",BR,Curitiba,BR-376 Contorno Sul,HAZARD,2671.4883720930234,432.7325581395349,10535
"May 29, 2023",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,1040.5,475,94
"May 29, 2023",BR,Curitiba,R. João Chede,null,930.15,835.9375,2309
"May 29, 2023",BR,São José dos Pinhais,R. Tavares de Lyra,null,595.5,770.375,172
"May 29, 2023",BR,Curitiba,Av. Linha Verde,null,3548.7843137254904,730.3627450980392,32162
"May 29, 2023",BR,Curitiba,R. Emanoel Voluz,null,877,771.5,294
"May 29, 2023",BR,Curitiba,Av. República Argentina,null,942.32,548.44,2842
"May 29, 2023",BR,Curitiba,Al. D. Pedro II,null,647,734.8333333333334,404
"May 29, 2023",BR,Curitiba,R. Eduardo Sprada,null,842.5348837209302,493.09302325581393,8449
"May 29, 2023",BR,Curitiba,R. Ângelo Caron,null,518,693,34
"May 29, 2023",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,ACCIDENT,1005,321,86
"May 29, 2023",BR,Curitiba,R. Piquiri,null,526,479,62
"May 29, 2023",BR,Curitiba,Av. Comendador Franco,null,2185.813559322034,721.3389830508474,18388
"May 29, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,1141.1894736842105,903.6157894736842,7453
"May 29, 2023",BR,Curitiba,R. Eng. Costa Barros,null,552,1016.5,12
"May 28, 2023",BR,Colombo,R. Belo Horizonte,null,615,457,6
"May 28, 2023",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,577,778.8,40
"May 28, 2023",BR,Curitiba,Av. Cel. Francisco Heráclito dos Santos,null,525,669,12
"May 28, 2023",BR,Curitiba,Av. Senador Salgado Filho,null,544,599,10
"May 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,1610.9655172413793,365.3448275862069,2910
"May 28, 2023",BR,Curitiba,Marg. Av. Linha Verde,null,741.6666666666666,746.3333333333334,34
"May 28, 2023",BR,Curitiba,R. Prof. Ulisses Vieira,null,662.5,862,20
"May 28, 2023",BR,Curitiba,R. Prof. Brasílio Ovídio da Costa,null,696,859,16
"May 28, 2023",BR,Curitiba,R. Camões,null,566,973.5,44
"May 28, 2023",BR,Curitiba,R. Fernando Simas,null,625,473,34
"May 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,2084.3333333333335,221.58333333333334,1648
"May 28, 2023",BR,São José dos Pinhais,R. Paulo Leminski,null,539,658.25,16
"May 28, 2023",BR,São José dos Pinhais,R. Lourenço José de Paula,null,630,520,8
"May 28, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,null,771,923,64
"May 28, 2023",BR,Curitiba,R. Raphael Papa,null,640,635.25,48
"May 28, 2023",BR,Curitiba,R. Iapó,null,616,488.5,60
"May 28, 2023",BR,Curitiba,R. Carlos de Laet,null,584,1511.8,48
"May 28, 2023",BR,Curitiba,R. Dr. Manoel Linhares de Lacerda,null,542,566,6
"May 28, 2023",BR,Curitiba,R. Arnoldo Wolff Gaensly,null,512,398,22
"May 28, 2023",BR,Campina Grande do Sul,PR-506 Rod. do Caqui,null,1767.4285714285713,212.71428571428572,1362
"May 28, 2023",BR,Curitiba,R. Mal. José Bernardino Bormann,null,575,449.3333333333333,30
"May 28, 2023",BR,Pinhais,Av. Ribeira,null,675,259,306
"May 28, 2023",BR,Curitiba,R. Amadeu do Amaral,null,581,1703,10
"May 28, 2023",BR,Curitiba,R. Sen. Xavier da Silva,null,524,654,20
"May 27, 2023",BR,Curitiba,R. Cidade de Maria Helena,null,688,807,24
"May 27, 2023",BR,Curitiba,R. Cândido Xavier,null,691,811,30
"May 27, 2023",BR,São José dos Pinhais,R. Veríssimo Marques,null,679,548,12
"May 27, 2023",BR,Curitiba,BR-376 Contorno Sul,null,2131.8866666666668,334.58,35473
"May 27, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,null,554,980.2,92
"May 27, 2023",BR,Curitiba,R. Bento Viana,null,938.328125,747.234375,20882
"May 27, 2023",BR,Curitiba,R. Piquiri,null,825,589,122
"May 27, 2023",BR,Colombo,R. São Pedro,null,525,710,12
"May 27, 2023",BR,Curitiba,R. Luiz França,null,649,658.5,22
"May 27, 2023",BR,São José dos Pinhais,BR-116 S Contorno Leste,ACCIDENT,1239,299.75,1276
"May 27, 2023",BR,Colombo,BR-116 S Rod. Régis Bittencourt,null,1250.125,873.5,1556
"May 27, 2023",BR,Curitiba,BR-376 Contorno Sul,HAZARD,1900.5,333.0833333333333,2532
"May 27, 2023",BR,Curitiba,R. Brasílio Itiberê,null,1106.06,992.02,18708
"May 27, 2023",BR,Curitiba,R. Baltazar Carrasco dos Reis,null,816.6111111111111,345.94444444444446,1982
"May 27, 2023",BR,Curitiba,Av. Paraná,null,775,436,10
"May 27, 2023",BR,Curitiba,R. Heitor Baggio Vidal,null,689,1100.3333333333333,22
"May 27, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,2721.4444444444443,782.0222222222222,6976
"May 27, 2023",BR,São José dos Pinhais,R. Francisco Dal Negro,null,606,621.8,26
"May 27, 2023",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,1576.1153846153845,735.0961538461538,13558
"May 27, 2023",BR,São José dos Pinhais,R. Francisco Alves,null,651,569.5,24
"May 27, 2023",BR,Quatro Barras,R. Aristeu Luciano Adamoski,null,789.875,665.6875,24
"May 27, 2023",BR,Curitiba,V. Exclusiva de Ônibus,null,1515,625,8
"May 27, 2023",BR,Curitiba,R. Carlos de Laet,null,667,575,14
"May 27, 2023",BR,Curitiba,R. Manoel de Souza Dias Negrão,null,963,387,6
"May 27, 2023",BR,Curitiba,R. Brigadeiro Franco,null,1977.3103448275863,757.551724137931,20176
"May 27, 2023",BR,Curitiba,R. Darci Vargas,null,671,1142.5,16
"May 27, 2023",BR,Curitiba,R. Buenos Aires,null,864,509,94
"May 27, 2023",BR,Curitiba,R. Lamenha Lins,null,1102.5555555555557,486.8333333333333,3590
"May 27, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1675.0666666666666,925,8400
"May 27, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,null,2845.8333333333335,911.3333333333334,1576
"May 27, 2023",BR,Curitiba,R. Cel. Dulcídio,null,1104.860465116279,549.7441860465116,20126
"May 27, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,852.8101265822785,454.8607594936709,7704
"May 27, 2023",BR,Curitiba,R. Antônio Meirelles Sobrinho,null,541,666,10
"May 27, 2023",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1317.0588235294117,518.8235294117648,7644
"May 27, 2023",BR,Curitiba,Av. República Argentina,null,840.3913043478261,586.2173913043479,526
"May 27, 2023",BR,Curitiba,R. Capitão João Ribas de Oliveira,null,559,651,10
"May 27, 2023",BR,Curitiba,Av. Iguaçu - Pista Esq.,null,720.5555555555555,555.5,4628
"May 27, 2023",BR,Curitiba,Av. Linha Verde,null,1384.8947368421052,201.47368421052633,3151
"May 27, 2023",BR,Curitiba,R. Dr. Pedro A. M. Barreto Monclaro,null,602.6428571428571,371.2142857142857,1244
"May 27, 2023",BR,São José dos Pinhais,R. Olívio Setim,null,545,306,6
"May 27, 2023",BR,Curitiba,Al. Prudente de Moraes,null,597,974.7142857142857,105
"May 27, 2023",BR,Curitiba,BR-116 N Contorno Leste,null,2884.153846153846,438.03846153846155,8488
"May 27, 2023",BR,Curitiba,Av. Iguaçu - Pista Dir.,null,712.76,757.08,4596
"May 27, 2023",BR,Curitiba,R. Wanda Wolf,null,695,813.5,14
"May 27, 2023",BR,Curitiba,R. Capitão Leônidas Marques,null,670,837,82
"May 27, 2023",BR,Curitiba,Est. do Ganchinho,null,570,448,32
"May 27, 2023",BR,Curitiba,Av. Linha Verde,ACCIDENT,1088.4166666666667,571.4166666666666,5738
"May 27, 2023",BR,Curitiba,R. Robert Redzimski,null,691,449,16
"May 27, 2023",BR,São José dos Pinhais,R. Benjamim Claudino Barbosa,null,819,926.4,16
"May 27, 2023",BR,São José dos Pinhais,R. Tavares de Lyra,null,567,553,10
"May 27, 2023",BR,Curitiba,R. Ada Macaggi,null,639,473,4
"May 27, 2023",BR,Curitiba,R. Bom Jesus de Iguape,null,894,742,16
"May 27, 2023",BR,Curitiba,BR-476 Est. da Ribeira,null,582,654.5,296
"May 27, 2023",BR,São José dos Pinhais,R. David Campista,null,1236,454,30
"May 27, 2023",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,585.6666666666666,694.1111111111111,348
"May 27, 2023",BR,Curitiba,BR-116 Contorno Leste,null,1512,291.57142857142856,1716
"May 27, 2023",BR,Curitiba,R. São Bento,null,638,813,8
"May 27, 2023",BR,Curitiba,Av. Sete de Setembro,null,870.1739130434783,461.69565217391306,3086
"May 27, 2023",BR,Curitiba,Av. Silva Jardim - Pista Esq.,null,1037.2777777777778,576.1481481481482,12766
"May 27, 2023",BR,Curitiba,Vd. Colorado,null,892.5714285714286,519.1904761904761,2640
