Date,Country,City,Street,Location,Avg Reliability
"Apr 29, 2023",BR,Curitiba,null,Point(-49.365618 -25.429417),10
"Apr 29, 2023",BR,Curitiba,Av. Prefeito Lothario Meissner,Point(-49.242285 -25.444066),5
"Apr 29, 2023",BR,Curitiba,null,Point(-49.309536 -25.542615),5
"Apr 29, 2023",BR,Curitiba,R. Cândido Lopes,Point(-49.273836 -25.430844),5
"Apr 29, 2023",BR,Curitiba,R. João Marchesini,Point(-49.245473 -25.452675),6
"Apr 29, 2023",BR,Curitiba,R. Alferes Poli,Point(-49.27262 -25.438324),5
"Apr 29, 2023",BR,Pinhais,Av. Maringá,Point(-49.192272 -25.428423),5
"Apr 29, 2023",BR,Curitiba,R. José de Alencar,Point(-49.252811 -25.419849),5
"Apr 29, 2023",BR,Curitiba,R. Francisco Raitani,Point(-49.294534 -25.498163),5
"Apr 29, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.276138 -25.439659),5
"Apr 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.291466 -25.54665),10
"Apr 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.256103 -25.563045),10
"Apr 29, 2023",BR,Curitiba,R. Guarandi,Point(-49.33932 -25.417541),5
"Apr 29, 2023",BR,Curitiba,R. Barão de Guaraúna,Point(-49.25932 -25.418499),6
"Apr 29, 2023",BR,Curitiba,Av. Prefeito Lothario Meissner,Point(-49.235682 -25.443751),5
"Apr 29, 2023",BR,Curitiba,Av. Prefeito Lothario Meissner,Point(-49.23661 -25.443961),5
"Apr 29, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.204267 -25.388653),5
"Apr 29, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.146525 -25.44302),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.30224 -25.540477),6
"Apr 29, 2023",BR,Curitiba,R. Dr. Danilo Gomes,Point(-49.244558 -25.522698),7
"Apr 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.300946 -25.544684),7
"Apr 29, 2023",BR,Piraquara,null,Point(-49.17053 -25.454645),10
"Apr 29, 2023",BR,Curitiba,R. Barão do Serro Azul,Point(-49.270441 -25.425644),6
"Apr 29, 2023",BR,Curitiba,R. Eduardo Sprada,Point(-49.356231 -25.450926),7
"Apr 29, 2023",BR,Curitiba,R. Francisco Claudino Ferreira,Point(-49.274828 -25.53267),6
"Apr 29, 2023",null,null,null,Point(-49.151163 -25.538227),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.270685 -25.490193),8
"Apr 29, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297217 -25.516534),5
"Apr 29, 2023",BR,Curitiba,Av. Mal. Floriano Peixoto,Point(-49.246379 -25.483134),5
"Apr 29, 2023",BR,Curitiba,R. Mariano Torres - Pista Esq.,Point(-49.261016 -25.433986),6
"Apr 29, 2023",BR,Curitiba,Av. Silva Jardim - Pista Dir.,Point(-49.272726 -25.441756),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.248529 -25.456259),5
"Apr 29, 2023",BR,Curitiba,R. Pe. Agostinho,Point(-49.293017 -25.42897),5
"Apr 29, 2023",BR,Curitiba,R. Humberto de Campos,Point(-49.279594 -25.390847),6
"Apr 29, 2023",BR,Curitiba,R. Eng. Heitor Soares Gomes,Point(-49.301367 -25.471972),5
"Apr 29, 2023",BR,Curitiba,Vd. Colorado,Point(-49.257791 -25.439601),6
"Apr 29, 2023",BR,Curitiba,R. Itatiaia,Point(-49.29541 -25.477917),6
"Apr 29, 2023",BR,Curitiba,R. Eduardo Sprada,Point(-49.358325 -25.451423),5
"Apr 29, 2023",BR,Curitiba,R. Augusto Stresser,Point(-49.249974 -25.417219),5
"Apr 29, 2023",BR,São José dos Pinhais,null,Point(-49.149959 -25.559756),5
"Apr 29, 2023",BR,Curitiba,R. Pe. Agostinho,Point(-49.293098 -25.429003),5
"Apr 29, 2023",BR,Curitiba,R. Dr. Roberto Barrozo,Point(-49.276453 -25.417087),5
"Apr 29, 2023",BR,Curitiba,R. Dr. Waldemiro Pereira,Point(-49.310542 -25.514847),5
"Apr 29, 2023",BR,Curitiba,R. Eduardo Sprada,Point(-49.356555 -25.451036),10
"Apr 29, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.227566 -25.474615),6
"Apr 29, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.264205 -25.435095),5
"Apr 29, 2023",BR,Curitiba,Av. Silva Jardim,Point(-49.261416 -25.437444),5
"Apr 29, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.276565 -25.439829),5
"Apr 29, 2023",BR,Curitiba,R. Gen. Mário Tourinho,Point(-49.304685 -25.449167),5
"Apr 29, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.233789 -25.443717),5
"Apr 29, 2023",BR,Curitiba,R. Cândido Xavier,Point(-49.292331 -25.448736),9
"Apr 29, 2023",BR,Curitiba,R. Holanda,Point(-49.249644 -25.396425),5
"Apr 29, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297488 -25.501647),8
"Apr 29, 2023",BR,Curitiba,R. Konrad Adenauer,Point(-49.215986 -25.424149),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.233963 -25.443361),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.298334 -25.527991),5
"Apr 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.300553 -25.544764),5
"Apr 29, 2023",BR,Curitiba,R. João Marchesini,Point(-49.245632 -25.452254),6
"Apr 29, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,Point(-49.276212 -25.439689),5
"Apr 29, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.293211 -25.546286),10
"Apr 29, 2023",BR,Curitiba,R. 15 de Novembro,Point(-49.254287 -25.426667),5
"Apr 29, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297475 -25.502625),5
"Apr 29, 2023",BR,Curitiba,R. Ébano Pereira,Point(-49.274181 -25.430857),7
"Apr 29, 2023",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.235136 -25.44371),5
"Apr 29, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.20389 -25.388674),6
"Apr 29, 2023",BR,Curitiba,R. Alberto Bolliger,Point(-49.255894 -25.421613),7
"Apr 29, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.13652 -25.507651),5
"Apr 29, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.302135 -25.540075),10
"Apr 29, 2023",BR,Pinhais,Av. Ayrton Senna da Silva,Point(-49.198989 -25.44308),6
"Apr 29, 2023",BR,Piraquara,R. Pastor Adolfo Weidmann,Point(-49.168179 -25.455431),9
"Apr 29, 2023",BR,Curitiba,R. Alferes Poli,Point(-49.266037 -25.452267),10
"Apr 29, 2023",BR,Curitiba,R. Mateus Leme,Point(-49.271249 -25.394667),5
"Apr 29, 2023",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.207227 -25.388493),5
"Apr 29, 2023",BR,Curitiba,R. Atílio Brunetti,Point(-49.298955 -25.517119),7
"Apr 29, 2023",BR,Curitiba,R. Mal. Octávio Saldanha Mazza,Point(-49.297486 -25.501813),6
"Apr 28, 2023",BR,Curitiba,R. Almirante Tamandaré,Point(-49.253727 -25.414854),5
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.278157 -25.499238),5
"Apr 28, 2023",BR,Curitiba,Est. do Ganchinho,Point(-49.28771 -25.547421),5
"Apr 28, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.22352 -25.480244),5
"Apr 28, 2023",BR,null,null,Point(-49.243787 -25.395623),5
"Apr 28, 2023",BR,Curitiba,Al. Nossa Senhora do Sagrado Coração,Point(-49.286429 -25.524436),8
"Apr 28, 2023",BR,São José dos Pinhais,R. Maranhão,Point(-49.195626 -25.520384),5
"Apr 28, 2023",BR,Curitiba,R. Dep. Tenório Cavalcanti,Point(-49.205468 -25.484132),6
"Apr 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.281862 -25.442043),8
"Apr 28, 2023",BR,Colombo,R. Prefeito João Batista Stoco,Point(-49.19282 -25.34585),7
"Apr 28, 2023",BR,Curitiba,R. Luiz Felippe Lopes,Point(-49.314539 -25.433238),10
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.168661 -25.493486),10
"Apr 28, 2023",BR,São José dos Pinhais,R. Aurora,Point(-49.136743 -25.488602),6
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.273484 -25.493281),5
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.295585 -25.52298),10
"Apr 28, 2023",BR,Piraquara,Av. Antônio Meireles Sobrinho,Point(-49.053623 -25.426859),5
"Apr 28, 2023",BR,Curitiba,R. Prof. Francisco Basseti Jr.,Point(-49.320028 -25.418881),6
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.150028 -25.538233),9
"Apr 28, 2023",BR,Curitiba,R. Bispo Dom José,Point(-49.294239 -25.444995),7
"Apr 28, 2023",BR,Curitiba,R. Cel. Wallace Scott Murray,Point(-49.231624 -25.378454),6
"Apr 28, 2023",BR,Curitiba,R. Hipólito da Costa,Point(-49.248533 -25.492394),5
"Apr 28, 2023",BR,Curitiba,R. Bandeirantes Dias Cortes,Point(-49.229258 -25.421537),5
"Apr 28, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.221733 -25.482659),10
"Apr 28, 2023",BR,Curitiba,Est. do Ganchinho,Point(-49.269553 -25.559213),7
"Apr 28, 2023",BR,Curitiba,null,Point(-49.296848 -25.525067),6
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.169473 -25.493127),10
"Apr 28, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.220601 -25.483806),10
"Apr 28, 2023",BR,Curitiba,R. Trajano Reis,Point(-49.274307 -25.423226),5
"Apr 28, 2023",BR,Curitiba,R. Riachuelo,Point(-49.269527 -25.426685),6
"Apr 28, 2023",BR,Colombo,null,Point(-49.182241 -25.344102),5
"Apr 28, 2023",null,null,null,Point(-49.299643 -25.506358),5
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.262748 -25.479987),10
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.250492 -25.461511),10
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.156884 -25.564457),10
"Apr 28, 2023",BR,Curitiba,R. Monsenhor Ivo Zanlorenzi,Point(-49.313514 -25.438944),10
"Apr 28, 2023",BR,Curitiba,R. Mal. Deodoro,Point(-49.246815 -25.427948),5
"Apr 28, 2023",BR,Curitiba,null,Point(-49.235786 -25.444239),10
"Apr 28, 2023",BR,Curitiba,R. Anne Frank,Point(-49.252137 -25.468781),6
"Apr 28, 2023",BR,Curitiba,Vd. Colorado,Point(-49.25667 -25.440571),6
"Apr 28, 2023",BR,Curitiba,R. Sete de Abril,Point(-49.256693 -25.431554),10
"Apr 28, 2023",BR,Curitiba,R. Eduardo Carlos Pereira,Point(-49.289494 -25.475348),8
"Apr 28, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.30585 -25.543698),5
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.166294 -25.494547),7
"Apr 28, 2023",BR,Curitiba,R. Canadá,Point(-49.233756 -25.387223),10
"Apr 28, 2023",BR,Curitiba,R. Rocha Pombo,Point(-49.258668 -25.414219),7
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.288384 -25.511627),5
"Apr 28, 2023",BR,Curitiba,Av. Comendador Franco,Point(-49.22239 -25.48177),9
"Apr 28, 2023",BR,Curitiba,R. Cel. Brasilino Moura,Point(-49.27053 -25.40277),9
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.251476 -25.463951),7
"Apr 28, 2023",BR,Curitiba,Vd. Colorado,Point(-49.255033 -25.440935),5
"Apr 28, 2023",BR,Curitiba,R. João Malta de Albuquerque Maranhão,Point(-49.286585 -25.52438),10
"Apr 28, 2023",BR,São José dos Pinhais,R. Joaquim Nabuco,Point(-49.201076 -25.524639),10
"Apr 28, 2023",BR,Curitiba,R. Velcy Bolívar Grandó,Point(-49.207357 -25.492016),8
"Apr 28, 2023",BR,Curitiba,R. Cândido Xavier,Point(-49.292239 -25.449357),5
"Apr 28, 2023",BR,Curitiba,R. João Alexandre Kopp,Point(-49.346934 -25.483103),6
"Apr 28, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.268438 -25.44363),5
"Apr 28, 2023",BR,Curitiba,null,Point(-49.303263 -25.543515),10
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.150527 -25.539527),10
"Apr 28, 2023",BR,Curitiba,Av. da Integração,Point(-49.196159 -25.402351),5
"Apr 28, 2023",BR,Pinhais,R. Boa Vista,Point(-49.176599 -25.405796),5
"Apr 28, 2023",BR,Pinhais,R. Salgado Filho,Point(-49.165305 -25.432796),10
"Apr 28, 2023",BR,Curitiba,R. José Gomes de Abreu,Point(-49.277233 -25.49739),10
"Apr 28, 2023",BR,Curitiba,BR-116 S Contorno Leste,Point(-49.301675 -25.544538),5
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.16691 -25.49407),10
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.174215 -25.567665),9
"Apr 28, 2023",BR,Curitiba,R. Bispo Dom José,Point(-49.293629 -25.444813),10
"Apr 28, 2023",BR,Curitiba,BR-376 Contorno Sul,Point(-49.330918 -25.525166),7
"Apr 28, 2023",BR,Curitiba,R. Anne Frank,Point(-49.23525 -25.5035),7
"Apr 28, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.15262 -25.441114),7
"Apr 28, 2023",BR,Curitiba,R. Monsenhor Ivo Zanlorenzi,Point(-49.313813 -25.439027),10
"Apr 28, 2023",BR,Curitiba,Av. Silva Jardim - Pista Dir.,Point(-49.291738 -25.448915),10
"Apr 28, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.303297 -25.543726),5
"Apr 28, 2023",BR,Curitiba,R. Lange de Morretes,Point(-49.231949 -25.412359),10
"Apr 28, 2023",BR,null,PR-092 Rod. dos Minérios,Point(-49.27376 -25.376897),5
"Apr 28, 2023",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,Point(-49.342995 -25.494163),9
"Apr 28, 2023",BR,Curitiba,R. Eça de Queiroz,Point(-49.257665 -25.402493),6
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.237027 -25.567321),10
"Apr 28, 2023",BR,Pinhais,R. Pitanga,Point(-49.182114 -25.420474),5
"Apr 28, 2023",BR,Curitiba,R. Bispo Dom José,Point(-49.293809 -25.444866),8
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.287159 -25.510428),8
"Apr 28, 2023",BR,Curitiba,R. Lange de Morretes,Point(-49.231781 -25.412596),5
"Apr 28, 2023",BR,Curitiba,R. João Reboli,Point(-49.231815 -25.37814),8
"Apr 28, 2023",BR,Curitiba,R. Com. Zake Sabbag,Point(-49.219184 -25.380072),6
"Apr 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.290042 -25.44526),10
"Apr 28, 2023",BR,Curitiba,Av. Pres. Getúlio Vargas,Point(-49.285165 -25.450022),8
"Apr 28, 2023",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.174287 -25.34787),8
"Apr 28, 2023",BR,Curitiba,R. Lange de Morretes,Point(-49.231861 -25.412483),9
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.236485 -25.567442),7
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.16849 -25.493371),6
"Apr 28, 2023",BR,Curitiba,R. Jovino do Rosário,Point(-49.247485 -25.399518),8
"Apr 28, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.177806 -25.433934),5
"Apr 28, 2023",BR,Curitiba,null,Point(-49.341106 -25.503865),5
"Apr 28, 2023",BR,Curitiba,R. dos Palmenses,Point(-49.350297 -25.517648),5
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.23375 -25.434993),7
"Apr 28, 2023",BR,Curitiba,null,Point(-49.238501 -25.439506),5
"Apr 28, 2023",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,Point(-49.218964 -25.344524),10
"Apr 28, 2023",BR,Colombo,BR-476 Est. da Ribeira,Point(-49.183895 -25.361511),5
"Apr 28, 2023",BR,Curitiba,V. Exclusiva de Ônibus,Point(-49.251674 -25.464105),5
"Apr 28, 2023",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.21513 -25.384743),6
"Apr 28, 2023",BR,Curitiba,R. Clemente Ritz,Point(-49.34667 -25.471868),5
"Apr 28, 2023",BR,Curitiba,Marg. BR-116,Point(-49.303698 -25.546651),6
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.301486 -25.536504),10
"Apr 28, 2023",BR,Colombo,R. Adélio Correia,Point(-49.220049 -25.347125),5
"Apr 28, 2023",BR,null,BR-116 Contorno Leste,Point(-49.23729 -25.56743),10
"Apr 28, 2023",BR,Curitiba,R. Francisco Rocha,Point(-49.288467 -25.44382),10
"Apr 28, 2023",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,Point(-49.284471 -25.443068),7
"Apr 28, 2023",BR,São José dos Pinhais,Av. Rui Barbosa,Point(-49.21117 -25.555696),8
"Apr 28, 2023",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,Point(-49.173352 -25.434441),9
"Apr 28, 2023",BR,Curitiba,Av. Prefeito Omar Sabbag,Point(-49.249484 -25.439981),8
"Apr 28, 2023",BR,Curitiba,R. Rocha Pombo,Point(-49.258567 -25.414293),5
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.227831 -25.426639),5
"Apr 28, 2023",BR,São José dos Pinhais,BR-116 Contorno Leste,Point(-49.140882 -25.527417),7
"Apr 28, 2023",BR,Curitiba,PR-418 Contorno Norte,Point(-49.364799 -25.410655),10
"Apr 28, 2023",BR,Curitiba,R. Almirante Tamandaré,Point(-49.25413 -25.41834),6
"Apr 28, 2023",BR,Curitiba,R. Visc. de Nácar,Point(-49.278133 -25.432213),8
"Apr 28, 2023",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,Point(-49.302816 -25.541878),10
"Apr 28, 2023",BR,Curitiba,Av. Linha Verde,Point(-49.268076 -25.486933),10
"Apr 28, 2023",BR,null,BR-116 Contorno Leste,Point(-49.23742 -25.567402),10
"Apr 28, 2023",BR,Curitiba,R. Guilherme Pugsley,Point(-49.28504 -25.454396),7
"Apr 28, 2023",BR,Curitiba,Av. Prefeito Lothario Meissner,Point(-49.238477 -25.443997),5
"Apr 28, 2023",BR,São José dos Pinhais,R. Barão do Cerro Azul,Point(-49.202613 -25.549691),8
"Apr 28, 2023",BR,Curitiba,R. Sete de Abril,Point(-49.256715 -25.431418),7
"Apr 28, 2023",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,Point(-49.395135 -25.429421),7
"Apr 28, 2023",BR,Curitiba,R. Bispo Dom José,Point(-49.294018 -25.444928),5
"Apr 28, 2023",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,Point(-49.385942 -25.42721),10
"Apr 28, 2023",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,Point(-49.16824 -25.493674),10
"Apr 28, 2023",BR,Curitiba,R. Mateus Leme,Point(-49.269451 -25.392747),10
"Apr 28, 2023",BR,Curitiba,R. Fernandes de Barros,Point(-49.245522 -25.418554),8
"Apr 28, 2023",BR,Curitiba,BR-476 Est. da Ribeira,Point(-49.197158 -25.378783),8
"Apr 28, 2023",BR,Curitiba,R. Lange de Morretes,Point(-49.231072 -25.413728),10
"Apr 28, 2023",BR,Curitiba,R. Atílio Bório,Point(-49.252054 -25.422759),7
"Apr 28, 2023",BR,Curitiba,BR-277 N Rod. do Café Gov. Ney Braga,Point(-49.328341 -25.430664),10
"Apr 28, 2023",BR,Curitiba,Av. Mal. Mascarenhas de Moraes,Point(-49.215142 -25.384876),6
