Day,Country,City,Street,Cause,Avg Length (Meters),Avg Delay (Seconds),Impacted Wazers
"Nov 30, 2022",BR,Curitiba,R. Fábio Fanuchi,null,566,1275,4
"Nov 30, 2022",BR,Curitiba,R. José Cadilhe,null,765,920,74
"Nov 30, 2022",BR,Curitiba,Av. Linha Verde,null,1632.8660714285713,372.82142857142856,34603
"Nov 30, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,804.5,733,68
"Nov 30, 2022",BR,Piraquara,R. Hartwig Müller,null,600,931,4
"Nov 30, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,ACCIDENT,1412.9074074074074,1320.0277777777778,11591
"Nov 30, 2022",BR,Curitiba,PR-418 Contorno Norte,ACCIDENT,3111.3333333333335,1067.5555555555557,1162
"Nov 30, 2022",BR,Curitiba,R. Pres. Rodrigo Otávio,null,549,959.5,72
"Nov 30, 2022",BR,Curitiba,R. José Valle,null,856.4,837.8,138
"Nov 30, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,557.92,229.08,4026
"Nov 30, 2022",BR,Curitiba,R. Profa. Rosa Saporski,null,792,634,48
"Nov 30, 2022",BR,São José dos Pinhais,Al. Arpo,null,844.8333333333334,420.3333333333333,328
"Nov 30, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,663.2,479.8,58
"Nov 30, 2022",BR,Curitiba,Av. Sete de Setembro,null,692.2,221.4,318
"Nov 30, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,986,92,152
"Nov 30, 2022",BR,Curitiba,R. Solimões,null,588,672.6666666666666,44
"Nov 30, 2022",BR,Curitiba,R. Dr. João de Oliveira Passos,null,589,818.5,62
"Nov 30, 2022",BR,Pinhais,R. José Mariano dos Santos,null,831,973,14
"Nov 30, 2022",BR,São José dos Pinhais,null,null,579,276,6
"Nov 30, 2022",BR,Curitiba,R. Victor Luiz Maganhoto,null,510,1059.8,30
"Nov 30, 2022",BR,Pinhais,R. Wanda dos Santos Mallmann,null,568,536,16
"Nov 30, 2022",BR,Curitiba,BR-376 Contorno Sul,HAZARD,1299,108.3,613
"Nov 30, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,4472,375.4313725490196,9468
"Nov 30, 2022",BR,São José dos Pinhais,R. José Francisco Negoseki,null,832.6666666666666,387,92
"Nov 30, 2022",BR,São José dos Pinhais,R. Tavares de Lyra,null,875.9268292682926,489.6219512195122,1317
"Nov 30, 2022",BR,Curitiba,R. Barão de Antonina,null,511,420,442
"Nov 30, 2022",BR,Curitiba,R. Emanoel Voluz,null,654,625.8888888888889,3273
"Nov 30, 2022",BR,Curitiba,R. Professora Maria de Assumpção,null,690,461.5,30
"Nov 30, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1343,497.8,982
"Nov 30, 2022",BR,Curitiba,PR-418 Contorno Norte,HAZARD,1838.75,684.625,896
"Nov 30, 2022",BR,Curitiba,R. Francisco Ader,null,562,979,6
"Nov 30, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,662.8571428571429,663.2857142857143,312
"Nov 30, 2022",BR,Curitiba,Av. Pres. Kennedy,null,1272.875,483.5,2358
"Nov 30, 2022",BR,Curitiba,R. Costa Rica,null,561,481.2,34
"Nov 30, 2022",BR,Curitiba,R. Alberico Flores Bueno,null,1092.4285714285713,401.9047619047619,3706
"Nov 30, 2022",BR,São José dos Pinhais,R. Mal. Hermes,null,1631.191256830601,660.7704918032787,15850
"Nov 30, 2022",BR,Pinhais,R. Ana Kozer,null,577,591.5,8
"Nov 30, 2022",BR,Curitiba,R. Gen. Mário Tourinho,null,1342.0384615384614,662.2692307692307,6333
"Nov 30, 2022",BR,São José dos Pinhais,R. Antônio Batista de Bastos,null,750.1176470588235,649.1764705882352,308
"Nov 30, 2022",BR,Pinhais,R. Antônio Gonçalves Dias,null,634,467,4
"Nov 30, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,ACCIDENT,784.1428571428571,297.14285714285717,3234
"Nov 30, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,4079.512195121951,740.6768292682926,5711
"Nov 30, 2022",BR,Curitiba,V. Exclusiva de Ônibus,null,1194.9,350.625,175
"Nov 30, 2022",BR,Curitiba,PR-418 Contorno Norte,null,1077.1538461538462,461.81868131868134,7615
"Nov 30, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,1942.4791666666667,606.625,14112
"Nov 29, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,7446.8922261484095,1444.3551236749117,93435
"Nov 29, 2022",BR,Curitiba,R. Gen. Mário Tourinho,null,1883,1105,2844
"Nov 29, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,594,1169,19
"Nov 29, 2022",BR,Curitiba,R. Gen. Carneiro,null,561,911,118
"Nov 29, 2022",BR,Curitiba,R. Prof. Benedito Conceição,null,767,1107,10
"Nov 29, 2022",BR,São José dos Pinhais,Marg. BR-116 Contorno Leste,null,552,3031.5,8
"Nov 29, 2022",BR,Curitiba,R. Capiberibe,null,575,586.75,40
"Nov 29, 2022",BR,São José dos Pinhais,Al. Arpo,null,817.2,463.4,258
"Nov 29, 2022",BR,Curitiba,R. Simão Brante,null,559,583,4
"Nov 29, 2022",BR,Curitiba,BR-376 Contorno Sul,null,8433.3125,759.46875,16378
"Nov 29, 2022",BR,Curitiba,R. Natal,null,549.5454545454545,587.9090909090909,114
"Nov 29, 2022",BR,Curitiba,R. Emílio de Almeida Torres,null,667,1174,8
"Nov 29, 2022",BR,Curitiba,R. Martim Afonso,HAZARD,566,314.7142857142857,2016
"Nov 29, 2022",BR,Curitiba,R. Hermes Fontes,null,506,630,16
"Nov 29, 2022",BR,Curitiba,Marg. BR-116,null,1036.4035087719299,534.6666666666666,7583
"Nov 29, 2022",BR,Curitiba,BR-476 Est. da Ribeira,HAZARD,879,910.25,302
"Nov 29, 2022",BR,Pinhais,R. Wanda dos Santos Mallmann,null,909,1235,36
"Nov 29, 2022",BR,Curitiba,R. Mateus Leme,null,523,584.1666666666666,231
"Nov 29, 2022",BR,Curitiba,R. Nicola Pellanda,null,2551.6494845360826,526.4742268041238,6517
"Nov 29, 2022",BR,Curitiba,R. Bôrtolo Pelanda,HAZARD,898.5857142857143,616.1428571428571,4074
"Nov 29, 2022",BR,Curitiba,R. Rio Negro,null,722,824,20
"Nov 29, 2022",BR,Curitiba,R. Camões,null,566,1927.8,102
"Nov 29, 2022",BR,Curitiba,R. Rachid Pacífico Fatuch,null,690,1739,4
"Nov 29, 2022",BR,Curitiba,Av. Prefeito Lothario Meissner,ACCIDENT,901.8333333333334,207.83333333333334,1070
"Nov 29, 2022",BR,Curitiba,Av. Cândido Hartmann,null,1071,802.75,866
"Nov 29, 2022",BR,Curitiba,R. Eng. Costa Barros,null,843.25,1327,70
"Nov 29, 2022",BR,Almirante Tamandaré,PR-092 Rod. dos Minérios,null,775,497.75,58
"Nov 29, 2022",BR,Curitiba,R. Dilson Luiz,HAZARD,754,356.11538461538464,1390
"Nov 29, 2022",BR,Curitiba,R. Jerônimo Durski,null,723.6666666666666,436.1333333333333,5134
"Nov 29, 2022",BR,Curitiba,Av. Paraná,null,948,431,36
"Nov 29, 2022",BR,Curitiba,BR-116 S Contorno Leste,null,5168.666666666667,339.26666666666665,4250
"Nov 29, 2022",BR,Curitiba,Av. Manoel Ribas,null,893.25,241,576
"Nov 29, 2022",BR,Curitiba,Marg. BR-116,ACCIDENT,1441.888888888889,543.2222222222222,3104
"Nov 29, 2022",BR,Curitiba,Al. Ecológica Burle Marx,null,1046.2727272727273,447,226
"Nov 29, 2022",BR,Curitiba,R. Pe. Anchieta,null,621.2666666666667,415.1,2108
"Nov 29, 2022",BR,Curitiba,R. Cel. Ottoni Maciel,null,577,633,16
"Nov 29, 2022",BR,Curitiba,R. Martim Afonso,null,615.3,425.075,6554
"Nov 29, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2782.1458333333335,1003.7083333333334,11586
"Nov 29, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,5652.941176470588,889.8823529411765,6708
"Nov 29, 2022",BR,Curitiba,R. México,null,751.4444444444445,343.1111111111111,920
"Nov 29, 2022",BR,Campina Grande do Sul,R. Pedro Pasa,null,595,553,18
"Nov 29, 2022",BR,Curitiba,R. Eduardo Sprada,HAZARD,1064.142857142857,424.2142857142857,1244
"Nov 29, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,546,379.5,341
"Nov 29, 2022",BR,Curitiba,Av. João Gualberto,null,755,484,26
"Nov 29, 2022",BR,Curitiba,Av. Prefeito Lothario Meissner,null,997.8571428571429,445.14285714285717,2938
"Nov 29, 2022",BR,São José dos Pinhais,BR-277 Rod. do Café Gov. Ney Braga,null,3870.7,421.3333333333333,7991
"Nov 29, 2022",BR,Curitiba,Est. das Olarias,null,980,848,20
"Nov 29, 2022",BR,Curitiba,R. Omar Raymundo Picheth,null,753.7702702702703,735.9054054054054,3942
"Nov 29, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,752.4615384615385,733.3307692307692,3915
"Nov 29, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1417,445.1,3100
"Nov 29, 2022",BR,Curitiba,Av. República Argentina,null,933.3076923076923,969.1538461538462,2018
"Nov 29, 2022",BR,São José dos Pinhais,null,null,652,705,18
"Nov 29, 2022",BR,São José dos Pinhais,R. Rafael Puchetti,null,728,644,6
"Nov 29, 2022",BR,Curitiba,Av. do Batel,null,683.2,440.6666666666667,1610
"Nov 29, 2022",BR,Curitiba,BR-116 S Contorno Leste,HAZARD,6364.454545454545,402.72727272727275,2944
"Nov 29, 2022",BR,Curitiba,R. Eduardo Sprada,null,897,242.75,330
"Nov 29, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,3545,283,426
"Nov 29, 2022",BR,Curitiba,Vd. Colorado,null,1056.7058823529412,571.2941176470588,1586
"Nov 29, 2022",BR,Curitiba,Av. Winston Churchill,null,935,722.5,46
"Nov 29, 2022",BR,Curitiba,R. Paul Garfunkel,null,832.4545454545455,263.6363636363636,332
"Nov 29, 2022",BR,Curitiba,R. Mons. Ivo Zanlorenzi,null,791.4090909090909,540.5909090909091,6110
"Nov 29, 2022",BR,Curitiba,R. Ana Berta Roskamp,null,788,837.5,12
"Nov 29, 2022",BR,Curitiba,R. Carlos Essenfelder,null,888.4285714285714,419.7142857142857,90
"Nov 29, 2022",BR,Curitiba,R. Dilson Luiz,null,715.6923076923077,245.15384615384616,668
"Nov 29, 2022",BR,Curitiba,PR-418 Contorno Norte,null,3432.6428571428573,588.7857142857143,4470
"Nov 29, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,ACCIDENT,5646.5,1627.75,3702
"Nov 29, 2022",BR,Curitiba,R. Heitor de Andrade,null,940,813,12
"Nov 29, 2022",BR,Curitiba,R. Jerônimo Durski,HAZARD,654,348,322
"Nov 29, 2022",BR,Curitiba,Av. Linha Verde,null,2687.846153846154,609.1666666666666,17173
"Nov 29, 2022",BR,Curitiba,R. Gabriel Frecceiro de Miranda,null,790.1666666666666,486.3333333333333,1490
"Nov 28, 2022",BR,Curitiba,R. Maringá,null,574,442,6
"Nov 28, 2022",BR,Curitiba,Av. Comendador Franco,HAZARD,1910,343.6666666666667,2364
"Nov 28, 2022",BR,Curitiba,Av. do Batel,null,708.2857142857143,412.14285714285717,1716
"Nov 28, 2022",BR,Curitiba,R. Omar Raymundo Picheth,null,696.2258064516129,619.8709677419355,2863
"Nov 28, 2022",BR,Curitiba,R. Prof. Dário Veloso,null,621.6666666666666,789.6666666666666,36
"Nov 28, 2022",BR,Curitiba,Av. Silva Jardim - Pista Esq.,null,1088.923076923077,461.0769230769231,8558
"Nov 28, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,2774,523,1798
"Nov 28, 2022",BR,Curitiba,Av. Iguaçu,null,845.625,416.625,2612
"Nov 28, 2022",BR,Curitiba,R. Francisco Rocha,null,1049.4166666666667,477.6666666666667,8762
"Nov 28, 2022",BR,Curitiba,R. Rachid Pacífico Fatuch,null,509,1550.6666666666667,14
"Nov 28, 2022",BR,null,BR-376 S Rod. Henrique Herwig,null,4001.6,2337.225,6382
"Nov 28, 2022",BR,Curitiba,Av. Prefeito Lothario Meissner,ACCIDENT,730,667.5,636
"Nov 28, 2022",BR,Curitiba,Av. João Gualberto,null,714,1122,34
"Nov 28, 2022",BR,Curitiba,null,ACCIDENT,1077.3846153846155,281.88461538461536,1841
"Nov 28, 2022",BR,Curitiba,R. Carneiro Lobo,null,662.6,472.4,5432
"Nov 28, 2022",BR,Curitiba,R. André de Barros,null,881.4761904761905,491.9047619047619,6294
"Nov 28, 2022",BR,Curitiba,R. São Paulo,null,697,787,16
"Nov 28, 2022",BR,Curitiba,R. Francisco Dallalibera,null,596.375,408.5,306
"Nov 28, 2022",BR,Curitiba,R. Alferes Ângelo Sampaio,null,1632.5714285714287,549.2857142857143,18246
"Nov 28, 2022",BR,Curitiba,Marg. Av. Linha Verde,null,756.25,398.75,1006
"Nov 28, 2022",BR,Curitiba,BR-376 Contorno Sul,null,1364.7,344.9,1226
"Nov 28, 2022",BR,Curitiba,R. Mário Gomes Cézar,null,536,792,14
"Nov 28, 2022",BR,Araucária,Av. das Araucárias,null,1381.3333333333333,359.8888888888889,1106
"Nov 28, 2022",BR,Curitiba,BR-476 Est. da Ribeira,null,625,421.3333333333333,154
"Nov 28, 2022",BR,Colombo,R. Madre Maria Avosani,null,952.5,564.25,32
"Nov 28, 2022",BR,São José dos Pinhais,R. Rafael Puchetti,null,675.5263157894736,616.421052631579,355
"Nov 28, 2022",BR,Curitiba,R. Prof. Guido Straube,null,706,1284,78
"Nov 28, 2022",BR,Curitiba,R. Carlos de Laet,null,667,469.5,16
"Nov 28, 2022",BR,Curitiba,Av. Pres. Getúlio Vargas,null,1085.6875,439.0625,5604
"Nov 28, 2022",BR,Piraquara,Av. Antônio Meireles Sobrinho,null,561.5714285714286,132.71428571428572,66
"Nov 28, 2022",BR,Curitiba,Al. D. Pedro II,null,647,753.5714285714286,534
"Nov 28, 2022",BR,São José dos Pinhais,R. Maceió,null,739,502.6666666666667,24
"Nov 28, 2022",BR,Curitiba,Av. Silva Jardim,null,833.5833333333334,358.25,4526
"Nov 28, 2022",BR,Curitiba,R. Emanoel Voluz,null,570.3636363636364,461.1818181818182,1426
"Nov 28, 2022",BR,Curitiba,R. Dep. Heitor Alencar Furtado,null,952,467.5,22
"Nov 28, 2022",BR,Curitiba,R. João Parolin,null,662,875.6666666666666,20
"Nov 28, 2022",BR,Curitiba,R. Dr. Alexandre Gutierrez,null,629,1272,20
"Nov 28, 2022",BR,Curitiba,R. Des. Motta,null,1702.7,536.7,7094
"Nov 28, 2022",BR,Curitiba,Av. Iguaçu - Pista Esq.,null,720.4,333,3308
"Nov 28, 2022",BR,Curitiba,R. Prof. Algacyr Munhoz Mader,null,990.0666666666667,386,940
"Nov 28, 2022",BR,Curitiba,R. Henrique Mehl,null,626,507.8,208
"Nov 28, 2022",BR,Curitiba,Av. Iguaçu - Pista Dir.,null,861.2,411.4,4344
"Nov 28, 2022",BR,null,BR-376 S Rod. Henrique Herwig,ACCIDENT,2638.684210526316,2224,3542
"Nov 28, 2022",BR,Curitiba,Av. Linha Verde,HAZARD,2024.8,570.8,12144
"Nov 28, 2022",BR,Curitiba,BR-116 N Contorno Leste,null,1953,325.2256097560976,12400
"Nov 28, 2022",BR,Curitiba,R. Izaac Ferreira da Cruz,null,896,541.5,16
"Nov 28, 2022",BR,Curitiba,Av. Comendador Franco,null,1578.1060606060605,286.40909090909093,21966
"Nov 28, 2022",BR,Curitiba,Av. República Argentina,null,914,1150,48
"Nov 28, 2022",BR,Curitiba,R. Brigadeiro Franco,null,2079.5897435897436,699.7179487179487,15824
"Nov 28, 2022",BR,Curitiba,R. Raposo Tavares,null,752.5555555555555,477,1776
"Nov 28, 2022",BR,Curitiba,Av. Juscelino Kubitschek de Oliveira,null,932.2,517.1333333333333,902
"Nov 28, 2022",BR,Curitiba,R. Chile,null,502,545,12
"Nov 28, 2022",BR,Curitiba,R. Francisco Frischmann,null,1020.9333333333333,260,5722
"Nov 28, 2022",BR,Curitiba,Av. Cândido Hartmann,null,925.0625,389.5,5154
"Nov 28, 2022",BR,Curitiba,R. Prof. Nivaldo Braga,null,610.2173913043479,463.95652173913044,2264
"Nov 28, 2022",BR,Curitiba,R. 13 de Maio,null,1071.25,444.375,2896
"Nov 28, 2022",BR,Curitiba,BR-116 Contorno Leste,null,3560.3463855421687,475.7469879518072,31275
"Nov 28, 2022",BR,Araucária,Av. das Araucárias,ACCIDENT,812.6666666666666,497,246
"Nov 28, 2022",BR,Curitiba,R. Leôncio Derosso,null,733,1179.25,16
"Nov 28, 2022",BR,Curitiba,BR-476 Est. da Ribeira,HAZARD,1096.2058823529412,845.2941176470588,2114
"Nov 28, 2022",BR,null,Marg. da BR-376,null,977.3,334.05,1044
"Nov 28, 2022",BR,São José dos Pinhais,Al. Bom Pastor,null,554,190.23076923076923,688
"Nov 28, 2022",BR,Curitiba,BR-277 Rod. do Café Gov. Ney Braga,null,5526.717391304348,1238.5434782608695,20896
"Nov 28, 2022",BR,Curitiba,Av. Silva Jardim - Pista Dir.,null,1016.6279069767442,406.86046511627904,5162
"Nov 28, 2022",BR,São José dos Pinhais,Al. Arpo,null,892,530,46
"Nov 28, 2022",BR,Curitiba,R. Solimões,null,544,707.5,38
"Nov 28, 2022",BR,Curitiba,R. Cyro Correia Pereira,null,511,555.4,610
"Nov 28, 2022",BR,Colombo,R. Pasteur,null,715,864,8
"Nov 28, 2022",BR,Curitiba,Av. Des. Hugo Simas,null,613,643,20
"Nov 28, 2022",BR,Colombo,R. Rodolfo Camargo,null,732.8,1248.2,22
"Nov 28, 2022",BR,Curitiba,R. Pe. Agostinho,null,1094.857142857143,424.7142857142857,17827
"Nov 28, 2022",BR,Curitiba,R. Frederico Maurer,null,523,1458.5,60
"Nov 28, 2022",BR,Curitiba,R. Mateus Leme,null,1095.2307692307693,406.84615384615387,2306
"Nov 28, 2022",BR,Curitiba,R. Luiz Homann,null,513,516,46
"Nov 28, 2022",BR,null,BR-116 Contorno Leste,null,2949.391304347826,386.2260869565217,16176
"Nov 28, 2022",BR,Curitiba,Av. Sete de Setembro,null,1032.75,339.64285714285717,6413
"Nov 28, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,null,2155.5272727272727,1715.9636363636364,9710
"Nov 28, 2022",BR,Curitiba,null,null,813.875,576,2768
"Nov 28, 2022",BR,Curitiba,Av. Linha Verde,null,1815.9236947791164,396.0522088353414,43648
"Nov 28, 2022",BR,Curitiba,Av. Mal. Floriano Peixoto,null,1467.037037037037,653.8518518518518,12380
"Nov 28, 2022",BR,Curitiba,R. Gastão Câmara,null,664.9090909090909,405.45454545454544,3760
"Nov 28, 2022",BR,Curitiba,R. dos Funcionários,null,592.5833333333334,601.3333333333334,974
"Nov 28, 2022",BR,Curitiba,BR-116 S Rod. Régis Bittencourt,null,1329.1724137931035,580.4827586206897,1858
"Nov 28, 2022",BR,Curitiba,R. Des. Motta,ACCIDENT,577,153,418
"Nov 28, 2022",BR,Colombo,PR-417 Rod. Mauro Bernardo Camargo,null,1449.8,433.85714285714283,1531
"Nov 28, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,ACCIDENT,922.8571428571429,863.5,2130
"Nov 28, 2022",BR,Curitiba,R. Teixeira Soares,null,554.3913043478261,373.1304347826087,4628
"Nov 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,null,5086.1592039801,1418.3980099502487,44802
"Nov 28, 2022",BR,Curitiba,R. Salvador Ferrante,null,691,592.5,32
"Nov 28, 2022",BR,Curitiba,R. José Valle,null,659.2,339.2,184
"Nov 28, 2022",BR,Curitiba,R. Augusto Stresser,null,1122.5333333333333,291.8,1830
"Nov 28, 2022",BR,Curitiba,R. Raul Pompéia,null,620.1428571428571,402.57142857142856,470
"Nov 28, 2022",BR,Colombo,R. Astorga,null,818.6666666666666,390.3333333333333,32
"Nov 28, 2022",BR,São José dos Pinhais,BR-376 S Rod. Henrique Herwig,HAZARD,757,313,66
"Nov 28, 2022",BR,São José dos Pinhais,Saída 103 A,null,653,500.4375,422
"Nov 28, 2022",BR,São José dos Pinhais,BR-116 Contorno Leste,ACCIDENT,7580.038461538462,3016.346153846154,12252
"Nov 28, 2022",BR,São José dos Pinhais,null,null,652,1652,30
"Nov 28, 2022",BR,Curitiba,Av. Prefeito Lothario Meissner,null,720.4545454545455,416.09090909090907,1084
"Nov 28, 2022",BR,Curitiba,BR-116 N Rod. Régis Bittencourt,null,2628,581.0121951219512,25536
"Nov 28, 2022",BR,Curitiba,R. Atílio Bório,null,723.5,639.25,86
"Nov 28, 2022",BR,Curitiba,R. Jornalista Caio Machado,null,628,787,10
"Nov 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Esq.,null,1077.4285714285713,450.8775510204082,26628
"Nov 28, 2022",BR,Curitiba,R. Gabriel Frecceiro de Miranda,null,729.6666666666666,391.8333333333333,192
"Nov 28, 2022",BR,Curitiba,R. José de Alencar,null,872.5135135135135,372.6756756756757,16108
"Nov 28, 2022",BR,Curitiba,R. Imaculada Conceição,null,652.3448275862069,581.4310344827586,5103
"Nov 28, 2022",BR,Curitiba,BR-376 Contorno Sul,ACCIDENT,1221.3333333333333,265.2857142857143,2340
"Nov 28, 2022",BR,Curitiba,R. Paulo Gorski,null,638.9615384615385,413.65384615384613,1696
"Nov 28, 2022",BR,null,Marg. da BR-376,ACCIDENT,1006,181.42857142857142,824
"Nov 28, 2022",BR,Curitiba,R. Brasílio Itiberê,null,1043.7692307692307,496.46153846153845,5676
"Nov 28, 2022",BR,Curitiba,Av. Visc. de Guarapuava - Pista Dir.,null,1192.1666666666667,482,18312
"Nov 28, 2022",BR,Curitiba,R. Almirante Gonçalves,null,529,1049.75,76
"Nov 28, 2022",BR,Curitiba,Marg. BR-116,null,894.5116279069767,336.19767441860466,3260
"Nov 28, 2022",BR,Pinhais,PR-415 Rod. João Leopoldo Jacomel,null,769.7692307692307,261.2307692307692,1686
"Nov 28, 2022",BR,Curitiba,R. José de Oliveira Franco,null,501,471.6666666666667,76
"Nov 27, 2022",BR,null,BR-277 N Rod. do Café Gov. Ney Braga,ACCIDENT,2451.7,2377.8,1644
"Nov 27, 2022",BR,Curitiba,Av. Linha Verde,ACCIDENT,1347.5333333333333,433.1333333333333,4352
"Nov 27, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,ACCIDENT,912.25,459.5833333333333,2428
"Nov 27, 2022",BR,Curitiba,null,null,1824,1203.5,8
"Nov 27, 2022",BR,Curitiba,R. José Veríssimo,null,954.2272727272727,692.7727272727273,11546
"Nov 27, 2022",BR,Curitiba,R. Jóquei Clube,null,505,588.5,2090
"Nov 27, 2022",BR,Piraquara,Av. Ribeira,null,680.7,194.7,154
"Nov 27, 2022",BR,Curitiba,Av. Senador Salgado Filho,null,924.6179775280899,781.8370786516854,31351
"Nov 27, 2022",BR,Curitiba,R. Leão Sallum,null,502,390,8
"Nov 27, 2022",BR,Curitiba,R. Justo Manfron,null,604.3333333333334,466.5,96
"Nov 27, 2022",BR,Curitiba,Av. Victor Ferreira do Amaral,null,1332.2794117647059,761.2941176470588,24274
"Nov 27, 2022",BR,Curitiba,R. Murilo do Amaral Ferreira,null,507,459,24
"Nov 27, 2022",BR,Curitiba,R. Itajubá,null,538.9333333333333,729.1,2436
"Nov 27, 2022",BR,Curitiba,R. Prof. Francisco Basseti Jr.,null,552,299.1,980
"Nov 27, 2022",BR,Curitiba,R. Euclides da Cunha,null,530,537.6,80
"Nov 27, 2022",BR,Curitiba,R. Dr. Goulin,null,525,1008,16
"Nov 27, 2022",BR,Curitiba,R. Konrad Adenauer,null,657.5714285714286,363.9107142857143,11036
"Nov 27, 2022",BR,Curitiba,R. Teodomiro Furtado,null,522,425.4,54
"Nov 27, 2022",BR,Curitiba,Al. Pres. Taunay,null,783,502,132
"Nov 27, 2022",BR,Curitiba,R. Pe. Anchieta,null,803,751.4285714285714,150
"Nov 27, 2022",BR,Curitiba,R. Ipiranga,ACCIDENT,504,300.5,984
